#morphology, embedding, biophyiscal_model_id, ongoing_inhibition_scaling, stimulus, inhibitory_timeshift, evoked_inhibition_scaling
WR69_Cell2,C2center,66,3.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C2center,66,3.0,C_1___C_2___C_3,0,1.0
WR69_Cell2,C2center,66,3.0,C_2,-1,0.7
WR69_Cell2,C2center,66,3.0,C_2,0,0.8
WR69_Cell2,C2center,66,3.0,C_2,0,0.9
WR69_Cell2,C2center,66,3.25,C_1___C_2___C_3,-1,0.9
WR69_Cell2,C2center,66,3.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,66,3.25,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C2center,66,3.25,C_1___C_2___C_3,0,1.0
WR69_Cell2,C2center,66,3.25,C_2,-1,0.7
WR69_Cell2,C2center,66,3.25,C_2,-2,0.7
WR69_Cell2,C2center,66,3.25,C_2,0,0.7
WR69_Cell2,C2center,67,2.25,C_1___C_2___C_3,-1,0.9
WR69_Cell2,C2center,67,2.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,67,2.25,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C2center,67,2.25,C_1___C_2___C_3,0,1.0
WR69_Cell2,C2center,67,2.25,C_2,-1,0.7
WR69_Cell2,C2center,67,2.25,C_2,-1,0.9
WR69_Cell2,C2center,67,2.25,C_2,-1,1.0
WR69_Cell2,C2center,67,2.25,C_2,-2,0.7
WR69_Cell2,C2center,67,2.25,C_2,0,0.7
WR69_Cell2,C2center,67,2.25,C_2,0,0.8
WR69_Cell2,C2center,67,2.25,C_2,0,0.9
WR69_Cell2,C2center,67,2.5,C_1___C_2___C_3,-1,0.9
WR69_Cell2,C2center,67,2.5,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,67,2.5,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C2center,67,2.5,C_1___C_2___C_3,0,1.0
WR69_Cell2,C2center,67,2.5,C_2,-1,0.7
WR69_Cell2,C2center,67,2.5,C_2,-2,0.7
WR69_Cell2,C2center,67,2.5,C_2,0,0.7
WR69_Cell2,C2center,67,2.5,C_2,0,0.8
WR69_Cell2,C2center,67,2.5,C_2,0,0.9
WR69_Cell2,C2center,67,2.5,C_2,0,1.0
WR69_Cell2,C2center,67,2.75,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,67,2.75,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C2center,67,2.75,C_1___C_2___C_3,0,1.0
WR69_Cell2,C2center,67,2.75,C_2,-1,0.7
WR69_Cell2,C2center,67,2.75,C_2,-1,1.0
WR69_Cell2,C2center,67,2.75,C_2,-2,0.7
WR69_Cell2,C2center,67,2.75,C_2,0,0.8
WR69_Cell2,C2center,67,3.0,C_1___C_2___C_3,-1,0.9
WR69_Cell2,C2center,67,3.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,67,3.0,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C2center,67,3.0,C_2,-1,0.7
WR69_Cell2,C2center,67,3.0,C_2,-2,0.7
WR69_Cell2,C2center,67,3.0,C_2,0,0.7
WR69_Cell2,C2center,67,3.0,C_2,0,0.8
WR69_Cell2,C2center,67,3.25,C_1___C_2___C_3,-1,0.9
WR69_Cell2,C2center,67,3.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,67,3.25,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C2center,67,3.25,C_1___C_2___C_3,0,1.0
WR69_Cell2,C2center,67,3.25,C_2,-1,0.7
WR69_Cell2,C2center,67,3.25,C_2,0,0.7
WR69_Cell2,C2center,68,2.5,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,68,2.5,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C2center,68,2.5,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C2center,68,2.5,C_2,-1,0.7
WR69_Cell2,C2center,68,2.5,C_2,-1,0.8
WR69_Cell2,C2center,68,2.5,C_2,-1,0.9
WR69_Cell2,C2center,68,2.5,C_2,-2,0.7
WR69_Cell2,C2center,68,2.5,C_2,-2,0.8
WR69_Cell2,C2center,68,2.5,C_2,0,0.8
WR69_Cell2,C2center,68,2.5,C_2,0,0.9
WR69_Cell2,C2center,68,2.5,C_2,0,1.0
WR69_Cell2,C2center,68,2.75,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,68,2.75,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C2center,68,2.75,C_2,-1,0.8
WR69_Cell2,C2center,68,2.75,C_2,-2,0.7
WR69_Cell2,C2center,68,2.75,C_2,0,0.8
WR69_Cell2,C2center,68,3.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,68,3.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C2center,68,3.0,C_2,-2,0.7
WR69_Cell2,C2center,68,3.0,C_2,-2,0.8
WR69_Cell2,C2center,68,3.0,C_2,0,0.8
WR69_Cell2,C2center,68,3.0,C_2,0,0.9
WR69_Cell2,C2center,68,3.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C2center,68,3.25,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C2center,68,3.25,C_2,-1,0.7
WR69_Cell2,C2center,68,3.25,C_2,-2,0.7
WR69_Cell2,C2center,68,3.25,C_2,-2,0.8
WR69_Cell2,C2center,68,3.25,C_2,0,0.8
WR69_Cell2,C3border,56,2.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,56,2.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,56,2.0,C_2,-1,0.7
WR69_Cell2,C3border,56,2.0,C_2,-1,1.0
WR69_Cell2,C3border,56,2.0,C_2,-2,0.6
WR69_Cell2,C3border,56,2.0,C_2,-2,0.7
WR69_Cell2,C3border,56,2.0,C_2,0,0.7
WR69_Cell2,C3border,56,2.0,C_2,0,0.8
WR69_Cell2,C3border,56,2.0,C_2,0,1.0
WR69_Cell2,C3border,56,2.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,56,2.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,56,2.25,C_2,-1,0.6
WR69_Cell2,C3border,56,2.25,C_2,-1,0.7
WR69_Cell2,C3border,56,2.25,C_2,-2,0.6
WR69_Cell2,C3border,56,2.25,C_2,0,0.7
WR69_Cell2,C3border,56,2.25,C_2,0,0.9
WR69_Cell2,C3border,56,2.5,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,56,2.5,C_2,-1,0.6
WR69_Cell2,C3border,56,2.5,C_2,-2,0.6
WR69_Cell2,C3border,56,2.5,C_2,0,0.7
WR69_Cell2,C3border,56,2.75,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,56,2.75,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C3border,56,2.75,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,56,2.75,C_1___C_2___C_3,0,1.0
WR69_Cell2,C3border,56,2.75,C_2,-1,0.6
WR69_Cell2,C3border,56,2.75,C_2,-1,0.7
WR69_Cell2,C3border,56,2.75,C_2,-2,0.6
WR69_Cell2,C3border,56,2.75,C_2,0,0.7
WR69_Cell2,C3border,57,2.25,C_2,-1,0.7
WR69_Cell2,C3border,57,2.25,C_2,-1,0.8
WR69_Cell2,C3border,57,2.25,C_2,-2,0.7
WR69_Cell2,C3border,57,2.25,C_2,0,0.8
WR69_Cell2,C3border,57,2.25,C_2,0,0.9
WR69_Cell2,C3border,57,2.5,C_2,-1,0.8
WR69_Cell2,C3border,57,2.5,C_2,-1,1.0
WR69_Cell2,C3border,57,2.5,C_2,-2,0.7
WR69_Cell2,C3border,57,2.5,C_2,0,0.8
WR69_Cell2,C3border,57,2.75,C_2,-1,0.7
WR69_Cell2,C3border,57,2.75,C_2,-1,0.8
WR69_Cell2,C3border,57,2.75,C_2,-1,0.9
WR69_Cell2,C3border,57,2.75,C_2,-2,0.7
WR69_Cell2,C3border,57,2.75,C_2,0,0.8
WR69_Cell2,C3border,57,2.75,C_2,0,0.9
WR69_Cell2,C3border,57,3.0,C_2,-1,0.7
WR69_Cell2,C3border,57,3.0,C_2,-2,0.7
WR69_Cell2,C3border,57,3.0,C_2,0,0.8
WR69_Cell2,C3border,58,3.25,C_2,-1,0.7
WR69_Cell2,C3border,58,3.25,C_2,-2,0.7
WR69_Cell2,C3border,58,3.25,C_2,0,0.7
WR69_Cell2,C3border,58,3.25,C_2,0,0.8
WR69_Cell2,C3border,59,2.25,C_2,-1,0.7
WR69_Cell2,C3border,59,2.25,C_2,-1,0.8
WR69_Cell2,C3border,59,2.25,C_2,-2,0.7
WR69_Cell2,C3border,59,2.25,C_2,0,0.8
WR69_Cell2,C3border,59,2.25,C_2,0,0.9
WR69_Cell2,C3border,59,2.25,C_2,0,1.0
WR69_Cell2,C3border,59,2.5,C_2,-1,0.7
WR69_Cell2,C3border,59,2.5,C_2,-1,0.8
WR69_Cell2,C3border,59,2.5,C_2,-2,0.7
WR69_Cell2,C3border,59,2.5,C_2,0,0.8
WR69_Cell2,C3border,59,2.5,C_2,0,1.0
WR69_Cell2,C3border,59,2.75,C_2,-1,0.7
WR69_Cell2,C3border,59,2.75,C_2,-2,0.7
WR69_Cell2,C3border,59,2.75,C_2,0,0.8
WR69_Cell2,C3border,59,2.75,C_2,0,1.0
WR69_Cell2,C3border,59,3.0,C_2,-1,0.7
WR69_Cell2,C3border,59,3.0,C_2,-2,0.7
WR69_Cell2,C3border,59,3.0,C_2,0,0.7
WR69_Cell2,C3border,59,3.0,C_2,0,0.8
WR69_Cell2,C3border,60,2.25,C_2,-1,0.7
WR69_Cell2,C3border,60,2.25,C_2,-1,0.8
WR69_Cell2,C3border,60,2.25,C_2,-1,0.9
WR69_Cell2,C3border,60,2.25,C_2,-2,0.7
WR69_Cell2,C3border,60,2.25,C_2,0,0.8
WR69_Cell2,C3border,60,2.5,C_2,-1,0.8
WR69_Cell2,C3border,60,2.5,C_2,-1,0.9
WR69_Cell2,C3border,60,2.5,C_2,-2,0.7
WR69_Cell2,C3border,60,2.5,C_2,0,0.8
WR69_Cell2,C3border,60,2.5,C_2,0,0.9
WR69_Cell2,C3border,60,2.5,C_2,0,1.0
WR69_Cell2,C3border,60,2.75,C_2,-1,0.7
WR69_Cell2,C3border,60,2.75,C_2,-2,0.8
WR69_Cell2,C3border,60,2.75,C_2,0,0.8
WR69_Cell2,C3border,60,2.75,C_2,0,0.9
WR69_Cell2,C3border,60,3.0,C_2,-1,0.7
WR69_Cell2,C3border,60,3.0,C_2,-2,0.7
WR69_Cell2,C3border,60,3.0,C_2,0,0.7
WR69_Cell2,C3border,60,3.25,C_2,-1,0.7
WR69_Cell2,C3border,60,3.25,C_2,-2,0.6
WR69_Cell2,C3border,60,3.25,C_2,-2,0.7
WR69_Cell2,C3border,60,3.25,C_2,0,0.7
WR69_Cell2,C3border,60,3.25,C_2,0,0.8
WR69_Cell2,C3border,61,2.25,C_2,-1,0.7
WR69_Cell2,C3border,61,2.25,C_2,-1,0.8
WR69_Cell2,C3border,61,2.25,C_2,-1,1.0
WR69_Cell2,C3border,61,2.25,C_2,-2,0.7
WR69_Cell2,C3border,61,2.25,C_2,-2,0.8
WR69_Cell2,C3border,61,2.25,C_2,0,0.8
WR69_Cell2,C3border,61,2.25,C_2,0,0.9
WR69_Cell2,C3border,61,2.25,C_2,0,1.0
WR69_Cell2,C3border,61,2.5,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,61,2.5,C_2,-1,0.7
WR69_Cell2,C3border,61,2.5,C_2,-1,0.9
WR69_Cell2,C3border,61,2.5,C_2,-2,0.7
WR69_Cell2,C3border,61,2.5,C_2,0,0.9
WR69_Cell2,C3border,61,2.75,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,61,2.75,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,61,2.75,C_2,-1,0.7
WR69_Cell2,C3border,61,2.75,C_2,-2,0.6
WR69_Cell2,C3border,61,2.75,C_2,0,0.7
WR69_Cell2,C3border,61,2.75,C_2,0,0.8
WR69_Cell2,C3border,61,3.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,61,3.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,61,3.0,C_2,-1,0.7
WR69_Cell2,C3border,61,3.0,C_2,-2,0.6
WR69_Cell2,C3border,61,3.0,C_2,0,0.7
WR69_Cell2,C3border,61,3.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,61,3.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,61,3.25,C_2,-1,0.6
WR69_Cell2,C3border,61,3.25,C_2,-2,0.6
WR69_Cell2,C3border,61,3.25,C_2,0,0.7
WR69_Cell2,C3border,62,2.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,62,2.25,C_2,-1,0.6
WR69_Cell2,C3border,62,2.25,C_2,-1,0.7
WR69_Cell2,C3border,62,2.25,C_2,-2,0.6
WR69_Cell2,C3border,62,2.25,C_2,-2,0.7
WR69_Cell2,C3border,62,2.25,C_2,0,0.7
WR69_Cell2,C3border,62,2.25,C_2,0,0.8
WR69_Cell2,C3border,62,2.5,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,62,2.5,C_2,-1,0.7
WR69_Cell2,C3border,62,2.5,C_2,-2,0.6
WR69_Cell2,C3border,62,2.5,C_2,-2,0.7
WR69_Cell2,C3border,62,2.5,C_2,0,0.8
WR69_Cell2,C3border,62,2.75,C_2,-1,0.7
WR69_Cell2,C3border,62,2.75,C_2,-2,0.7
WR69_Cell2,C3border,62,2.75,C_2,0,0.8
WR69_Cell2,C3border,62,3.0,C_2,-1,0.7
WR69_Cell2,C3border,62,3.0,C_2,0,0.7
WR69_Cell2,C3border,62,3.0,C_2,0,0.8
WR69_Cell2,C3border,62,3.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,62,3.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,62,3.25,C_2,-1,0.7
WR69_Cell2,C3border,62,3.25,C_2,-2,0.6
WR69_Cell2,C3border,62,3.25,C_2,-2,0.7
WR69_Cell2,C3border,62,3.25,C_2,0,0.7
WR69_Cell2,C3border,63,2.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,63,2.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,63,2.0,C_2,-1,0.7
WR69_Cell2,C3border,63,2.0,C_2,0,0.8
WR69_Cell2,C3border,63,2.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,63,2.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,63,2.25,C_2,-2,0.7
WR69_Cell2,C3border,63,2.25,C_2,0,0.7
WR69_Cell2,C3border,63,2.25,C_2,0,0.8
WR69_Cell2,C3border,63,2.25,C_2,0,1.0
WR69_Cell2,C3border,63,2.5,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,63,2.5,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,63,2.5,C_2,-1,0.7
WR69_Cell2,C3border,63,2.5,C_2,-2,0.6
WR69_Cell2,C3border,63,2.5,C_2,0,0.7
WR69_Cell2,C3border,63,2.5,C_2,0,0.8
WR69_Cell2,C3border,64,2.25,C_2,-1,0.7
WR69_Cell2,C3border,64,2.25,C_2,-1,0.8
WR69_Cell2,C3border,64,2.25,C_2,-1,0.9
WR69_Cell2,C3border,64,2.25,C_2,-2,0.7
WR69_Cell2,C3border,64,2.25,C_2,0,0.8
WR69_Cell2,C3border,64,2.5,C_2,-1,0.7
WR69_Cell2,C3border,64,2.5,C_2,-1,0.8
WR69_Cell2,C3border,64,2.5,C_2,-2,0.7
WR69_Cell2,C3border,64,2.5,C_2,0,0.8
WR69_Cell2,C3border,64,2.75,C_2,-1,0.7
WR69_Cell2,C3border,64,2.75,C_2,-2,0.7
WR69_Cell2,C3border,64,2.75,C_2,0,0.8
WR69_Cell2,C3border,64,3.0,C_2,-1,0.7
WR69_Cell2,C3border,64,3.0,C_2,-2,0.7
WR69_Cell2,C3border,64,3.0,C_2,-2,0.8
WR69_Cell2,C3border,64,3.0,C_2,0,0.8
WR69_Cell2,C3border,65,2.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,65,2.0,C_2,-1,0.7
WR69_Cell2,C3border,65,2.0,C_2,-1,1.0
WR69_Cell2,C3border,65,2.0,C_2,-2,0.6
WR69_Cell2,C3border,65,2.0,C_2,-2,0.7
WR69_Cell2,C3border,65,2.0,C_2,0,0.7
WR69_Cell2,C3border,65,2.0,C_2,0,0.8
WR69_Cell2,C3border,65,2.0,C_2,0,0.9
WR69_Cell2,C3border,65,2.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,65,2.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,65,2.25,C_2,-1,0.7
WR69_Cell2,C3border,65,2.25,C_2,-1,0.9
WR69_Cell2,C3border,65,2.25,C_2,-2,0.7
WR69_Cell2,C3border,65,2.25,C_2,-2,0.8
WR69_Cell2,C3border,65,2.25,C_2,0,0.7
WR69_Cell2,C3border,65,2.25,C_2,0,0.8
WR69_Cell2,C3border,65,2.25,C_2,0,0.9
WR69_Cell2,C3border,65,2.5,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,65,2.5,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,65,2.5,C_2,-2,0.6
WR69_Cell2,C3border,65,2.5,C_2,0,0.7
WR69_Cell2,C3border,65,2.5,C_2,0,0.8
WR69_Cell2,C3border,65,2.75,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,65,2.75,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C3border,65,2.75,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,65,2.75,C_2,-2,0.6
WR69_Cell2,C3border,65,2.75,C_2,0,0.7
WR69_Cell2,C3border,65,2.75,C_2,0,0.8
WR69_Cell2,C3border,65,3.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,C3border,65,3.0,C_1___C_2___C_3,-2,0.9
WR69_Cell2,C3border,65,3.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,65,3.0,C_1___C_2___C_3,0,1.0
WR69_Cell2,C3border,65,3.0,C_2,-1,0.6
WR69_Cell2,C3border,65,3.0,C_2,0,0.6
WR69_Cell2,C3border,65,3.0,C_2,0,0.8
WR69_Cell2,C3border,66,2.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,66,2.25,C_2,-1,0.7
WR69_Cell2,C3border,66,2.25,C_2,-1,0.8
WR69_Cell2,C3border,66,2.25,C_2,-1,0.9
WR69_Cell2,C3border,66,2.25,C_2,-2,0.6
WR69_Cell2,C3border,66,2.25,C_2,-2,0.7
WR69_Cell2,C3border,66,2.25,C_2,0,0.7
WR69_Cell2,C3border,66,2.25,C_2,0,0.8
WR69_Cell2,C3border,66,2.25,C_2,0,0.9
WR69_Cell2,C3border,66,2.25,C_2,0,1.0
WR69_Cell2,C3border,66,2.5,C_2,-1,0.7
WR69_Cell2,C3border,66,2.5,C_2,-2,0.7
WR69_Cell2,C3border,66,2.5,C_2,0,0.8
WR69_Cell2,C3border,66,2.5,C_2,0,0.9
WR69_Cell2,C3border,66,2.5,C_2,0,1.0
WR69_Cell2,C3border,66,2.75,C_2,-1,0.7
WR69_Cell2,C3border,66,2.75,C_2,-2,0.7
WR69_Cell2,C3border,66,2.75,C_2,0,0.7
WR69_Cell2,C3border,66,2.75,C_2,0,0.8
WR69_Cell2,C3border,66,3.0,C_2,-1,0.7
WR69_Cell2,C3border,66,3.0,C_2,-2,0.6
WR69_Cell2,C3border,66,3.0,C_2,0,0.7
WR69_Cell2,C3border,66,3.0,C_2,0,0.8
WR69_Cell2,C3border,66,3.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,66,3.25,C_2,-1,0.6
WR69_Cell2,C3border,66,3.25,C_2,-2,0.6
WR69_Cell2,C3border,66,3.25,C_2,0,0.7
WR69_Cell2,C3border,67,2.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,67,2.25,C_2,-1,0.7
WR69_Cell2,C3border,67,2.25,C_2,-1,0.8
WR69_Cell2,C3border,67,2.25,C_2,0,0.8
WR69_Cell2,C3border,67,2.25,C_2,0,0.9
WR69_Cell2,C3border,67,2.25,C_2,0,1.0
WR69_Cell2,C3border,67,2.5,C_2,-1,0.7
WR69_Cell2,C3border,67,2.5,C_2,-1,0.8
WR69_Cell2,C3border,67,2.5,C_2,-2,0.7
WR69_Cell2,C3border,67,2.5,C_2,0,0.8
WR69_Cell2,C3border,67,2.5,C_2,0,0.9
WR69_Cell2,C3border,67,2.5,C_2,0,1.0
WR69_Cell2,C3border,67,2.75,C_2,-1,0.7
WR69_Cell2,C3border,67,2.75,C_2,-2,0.7
WR69_Cell2,C3border,67,2.75,C_2,0,0.7
WR69_Cell2,C3border,67,3.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,C3border,67,3.0,C_2,-1,0.7
WR69_Cell2,C3border,67,3.0,C_2,-2,0.6
WR69_Cell2,C3border,67,3.0,C_2,0,0.7
WR69_Cell2,C3border,68,2.25,C_2,-1,0.7
WR69_Cell2,C3border,68,2.25,C_2,-1,0.8
WR69_Cell2,C3border,68,2.25,C_2,-1,0.9
WR69_Cell2,C3border,68,2.25,C_2,-2,0.7
WR69_Cell2,C3border,68,2.25,C_2,0,0.8
WR69_Cell2,C3border,68,2.25,C_2,0,0.9
WR69_Cell2,C3border,68,2.5,C_2,-1,0.7
WR69_Cell2,C3border,68,2.5,C_2,-1,0.8
WR69_Cell2,C3border,68,2.5,C_2,-1,0.9
WR69_Cell2,C3border,68,2.5,C_2,-2,0.7
WR69_Cell2,C3border,68,2.5,C_2,0,0.8
WR69_Cell2,C3border,68,2.75,C_2,-1,0.7
WR69_Cell2,C3border,68,2.75,C_2,-1,0.8
WR69_Cell2,C3border,68,2.75,C_2,-2,0.7
WR69_Cell2,C3border,68,2.75,C_2,0,0.8
WR69_Cell2,C3border,68,3.0,C_2,-1,0.7
WR69_Cell2,C3border,68,3.0,C_2,-2,0.7
WR69_Cell2,C3border,68,3.0,C_2,0,0.8
WR69_Cell2,D1border,56,1.75,C_1___C_2___C_3,-2,0.9
WR69_Cell2,D1border,56,1.75,C_1___C_2___C_3,-2,1.0
WR69_Cell2,D1border,56,1.75,C_1___C_2___C_3,0,1.0
WR69_Cell2,D1border,56,1.75,C_2,-1,0.7
WR69_Cell2,D1border,56,1.75,C_2,-1,0.8
WR69_Cell2,D1border,56,1.75,C_2,-2,0.6
WR69_Cell2,D1border,56,1.75,C_2,-2,0.7
WR69_Cell2,D1border,56,1.75,C_2,0,0.7
WR69_Cell2,D1border,56,1.75,C_2,0,1.0
WR69_Cell2,D1border,56,2.0,C_1___C_2___C_3,-1,0.9
WR69_Cell2,D1border,56,2.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,D1border,56,2.0,C_1___C_2___C_3,-2,0.9
WR69_Cell2,D1border,56,2.0,C_1___C_2___C_3,0,1.0
WR69_Cell2,D1border,56,2.0,C_2,-2,0.6
WR69_Cell2,D1border,56,2.0,C_2,0,0.8
WR69_Cell2,D1border,56,2.0,C_2,0,1.0
WR69_Cell2,D1border,56,2.25,C_1___C_2___C_3,-1,0.9
WR69_Cell2,D1border,56,2.25,C_1___C_2___C_3,-1,1.0
WR69_Cell2,D1border,56,2.25,C_1___C_2___C_3,-2,0.9
WR69_Cell2,D1border,56,2.25,C_1___C_2___C_3,0,1.0
WR69_Cell2,D1border,56,2.25,C_2,-1,0.6
WR69_Cell2,D1border,56,2.25,C_2,-2,0.6
WR69_Cell2,D1border,56,2.25,C_2,0,0.7
WR69_Cell2,D1border,56,2.5,C_1___C_2___C_3,-1,0.9
WR69_Cell2,D1border,56,2.5,C_1___C_2___C_3,0,0.9
WR69_Cell2,D1border,56,2.5,C_1___C_2___C_3,0,1.0
WR69_Cell2,D1border,56,2.5,C_2,-1,0.6
WR69_Cell2,D1border,56,2.5,C_2,-2,0.6
WR69_Cell2,D1border,56,2.5,C_2,0,0.6
WR69_Cell2,D1border,57,2.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,D1border,57,2.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,D1border,57,2.0,C_2,-1,0.7
WR69_Cell2,D1border,57,2.0,C_2,-1,0.8
WR69_Cell2,D1border,57,2.0,C_2,-1,0.9
WR69_Cell2,D1border,57,2.0,C_2,-2,0.7
WR69_Cell2,D1border,57,2.0,C_2,-2,0.8
WR69_Cell2,D1border,57,2.0,C_2,0,0.8
WR69_Cell2,D1border,57,2.25,C_2,-1,0.8
WR69_Cell2,D1border,57,2.25,C_2,-1,0.9
WR69_Cell2,D1border,57,2.25,C_2,-2,0.8
WR69_Cell2,D1border,57,2.25,C_2,0,0.8
WR69_Cell2,D1border,57,2.25,C_2,0,0.9
WR69_Cell2,D1border,57,2.5,C_1___C_2___C_3,-2,1.0
WR69_Cell2,D1border,57,2.5,C_2,-2,0.7
WR69_Cell2,D1border,57,2.5,C_2,-2,0.8
WR69_Cell2,D1border,57,2.5,C_2,0,0.8
WR69_Cell2,D1border,58,2.0,C_1___C_2___C_3,-1,1.0
WR69_Cell2,D1border,58,2.0,C_1___C_2___C_3,-2,1.0
WR69_Cell2,D1border,58,2.0,C_2,-1,0.7
WR69_Cell2,D1border,58,2.0,C_2,-1,0.8
WR69_Cell2,D1border,58,2.0,C_2,-2,0.7
WR69_Cell2,D1border,58,2.0,C_2,0,0.8
WR69_Cell2,D1border,58,2.0,C_2,0,0.9
WR69_Cell2,D1border,58,2.25,C_1___C_2___C_3,-2,1.0
WR69_Cell2,D1border,58,2.25,C_2,-1,0.8
WR69_Cell2,D1border,58,2.25,C_2,-1,0.9
WR69_Cell2,D1border,58,2.25,C_2,-2,0.7
WR69_Cell2,D1border,58,2.25,C_2,0,0.8
