# synapse type	synapse ID	soma distance	section ID	section pt ID	dendrite label	activation times
L34_C2	1788	316.252951418448	64	128	ApicalDendrite	23.17896201343864,
L34_C2	1792	957.9122397491373	82	13	ApicalDendrite	105.35853935581562,
L34_C2	1807	66.67341922870797	4	17	Dendrite	411.2846581983517,
L34_C2	1809	1153.4270928726835	80	12	ApicalDendrite	411.2846581983517,
L34_C2	1819	206.41767104240228	42	61	Dendrite	426.24955070488,
L34_C2	1820	1088.0837983154447	83	15	ApicalDendrite	39.482677770135076,
L34_C2	1825	193.52076493005177	19	96	Dendrite	534.0264256240414,
L34_C2	1826	84.13633337822276	14	17	Dendrite	534.0264256240414,
L34_C2	1827	117.52285046378786	38	24	Dendrite	79.40247733276216,
L34_C2	1829	211.84479767760268	109	17	ApicalDendrite	403.66515172237854,
L34_C2	1831	112.61452064432768	42	3	Dendrite	626.4100293419305,
L34_C3	0	38.888485215035075	25	7	Dendrite	33.09402942024302,587.4488107446738,
L34_C3	8	37.04665667131506	2	12	Dendrite	217.9972024269981,
L34_C3	18	1096.450486053956	104	13	ApicalDendrite	491.2092737481002,561.6644256378656,
L34_C3	19	1091.288720478572	106	6	ApicalDendrite	491.2092737481002,561.6644256378656,
L34_C3	27	152.86293619509206	35	69	Dendrite	54.04890807575964,
L34_C3	35	1043.0495057731257	78	29	ApicalDendrite	70.90689219987351,
L34_C3	36	1056.6797988532044	100	19	ApicalDendrite	70.90689219987351,
L34_C3	38	19.603471073919327	17	0	Dendrite	629.9229186933801,
L34_C3	43	135.104806451336	23	32	Dendrite	70.6393954692862,
L34_C3	44	1136.6207859049796	99	58	ApicalDendrite	518.3103182299875,
L34_C3	62	98.3319248425358	3	44	Dendrite	7.569511545059135,401.30514886594335,
L34_C3	80	194.01128514725795	112	100	ApicalDendrite	90.6276240171851,
L34_C3	81	1092.495394050942	93	60	ApicalDendrite	90.6276240171851,
L34_C3	94	63.21437251565078	35	3	Dendrite	593.8042300174889,
L34_C3	108	190.10843867512312	42	52	Dendrite	0.819879476909749,188.77879787599383,421.2016594843211,
L34_C3	109	344.9660660204384	67	89	ApicalDendrite	101.3310525099666,359.35351669122565,
L34_C3	112	162.92485424686137	43	45	Dendrite	347.33977890684145,
L34_C3	118	1109.9508468796716	93	62	ApicalDendrite	373.54455207829017,
L34_C3	119	1077.5838920650576	104	4	ApicalDendrite	486.851269146918,
L34_C3	126	323.08444177249663	64	130	ApicalDendrite	17.616999711732504,
L34_C3	127	995.3257983773464	90	6	ApicalDendrite	477.9752235365876,
L34_C3	135	284.61711789654987	64	104	ApicalDendrite	568.2066092824474,
L34_C3	137	182.55765210253284	28	124	Dendrite	330.18963655378894,
L34_C3	142	308.4586204089158	109	53	ApicalDendrite	203.7464532424054,
L34_C3	143	997.9275579764294	90	8	ApicalDendrite	481.76608903867196,
L34_C3	146	1086.1272322115021	99	26	ApicalDendrite	592.9071026184208,
L34_C3	152	294.15953688507096	60	134	ApicalDendrite	156.3173617897811,417.14112360089996,
L34_C3	160	193.84253833053364	11	71	Dendrite	104.11382938293005,
L34_C3	161	323.7946389189945	108	2	ApicalDendrite	410.725259803782,
L34_C3	175	35.197892927473404	28	4	Dendrite	99.23255999139627,
L34_C3	177	193.15646478285302	22	97	Dendrite	253.20967295916088,
L34_C3	178	76.95166328686773	33	12	Dendrite	204.91257952076626,
L34_C3	187	1111.3420678943232	99	44	ApicalDendrite	447.6709499851014,
L34_C3	192	992.214764678695	77	12	ApicalDendrite	356.04604677104385,
L34_C3	195	216.6102789904356	43	67	Dendrite	194.18603511969758,
L34_C3	196	218.3364352410344	67	2	ApicalDendrite	194.18603511969758,
L34_C3	198	200.96685154192448	57	78	ApicalDendrite	90.35472345972795,
L34_C3	199	215.77851005499522	57	90	ApicalDendrite	48.14792760731007,
L34_C3	200	144.54837107248503	57	39	ApicalDendrite	211.98834401803032,
L34_C3	201	69.35593234172475	22	6	Dendrite	250.04970265830718,
L34_C3	202	972.118793496561	82	19	ApicalDendrite	528.1770990736179,
L34_C3	226	65.58683819066482	23	8	Dendrite	300.8347810293245,
L34_C3	234	1092.2768092568838	98	21	ApicalDendrite	459.65461659689737,512.4363776825002,
L34_C3	235	928.9689354627636	74	27	ApicalDendrite	132.59203310176886,
L34_C3	236	1127.3796269194615	99	54	ApicalDendrite	541.6810733337416,
L34_C3	259	193.85721707801818	28	132	Dendrite	475.6920841022307,566.4565740370966,
L34_C3	261	284.700945077377	43	112	Dendrite	433.1141151536879,
L34_C3	267	67.30503745681786	15	13	Dendrite	385.5591743741288,
L34_C3	269	66.98448662228583	12	12	Dendrite	312.8344007975965,
L34_C3	272	1007.9828769830856	93	16	ApicalDendrite	220.43012994523968,
L34_C3	276	115.30179770945931	114	12	Dendrite	577.4685093176039,
L34_C3	285	262.13207218008523	64	84	ApicalDendrite	597.6794146330668,
L34_C3	295	81.98174622145339	39	57	Dendrite	113.9704454192592,
L34_C3	298	54.05263671377354	36	9	Dendrite	546.8753153245704,
L34_C3	308	260.40563341090564	43	100	Dendrite	230.8628488335146,244.3704429426699,316.42757139399504,
L34_C3	320	1018.549409083008	96	8	ApicalDendrite	632.6264556741124,
L34_C3	329	989.4117247549249	90	1	ApicalDendrite	360.4938750406418,
L34_C3	331	36.710018075781285	39	17	Dendrite	411.82275792809753,
L34_C3	333	240.68766718593582	64	65	ApicalDendrite	411.82275792809753,
L34_C3	335	1020.4860912424527	94	43	ApicalDendrite	244.80166331232297,
L34_C3	336	915.6195424718367	74	20	ApicalDendrite	459.7153912560939,
L34_C3	338	1054.796608368338	93	46	ApicalDendrite	94.36111730241173,
L34_C3	347	206.04574298585842	10	88	Dendrite	193.01668838336602,
L34_C3	349	990.857340073117	90	2	ApicalDendrite	310.9310766845421,
L34_C3	355	856.9602364627948	87	9	ApicalDendrite	582.7215885617718,
L34_C3	356	233.1241953515784	109	28	ApicalDendrite	205.25318004503688,296.69794999168613,
L34_C3	357	218.618786083904	43	68	Dendrite	112.02201988642756,
L34_C3	359	961.5325179203084	82	16	ApicalDendrite	590.8438922660372,
L34_C3	360	1039.254179354392	93	36	ApicalDendrite	590.8438922660372,
L34_C3	374	1057.2779790805878	93	48	ApicalDendrite	454.09833286640765,
L34_C3	379	1057.2779790805878	93	48	ApicalDendrite	286.4890139401249,
L34_C3	382	211.84479767760268	109	17	ApicalDendrite	599.5951916090286,
L34_C3	386	188.5517073836976	110	24	ApicalDendrite	555.2215259506473,
L34_C3	391	200.43085585591217	109	9	ApicalDendrite	376.25085762059547,
L34_C3	392	208.54927571549328	109	15	ApicalDendrite	202.44408140734632,
L34_C3	397	1077.5329595902667	100	35	ApicalDendrite	76.44431914800859,624.9637206026027,
L34_C3	406	1064.4616406274763	99	9	ApicalDendrite	47.100296540472854,
L34_C3	426	76.01591980621853	112	14	ApicalDendrite	463.6040991011393,
L34_C3	430	212.95678890485726	66	5	ApicalDendrite	467.3040812028925,
L34_C3	431	235.1807068460408	109	29	ApicalDendrite	285.97860275431646,
L34_C3	433	263.61151998556807	59	23	ApicalDendrite	356.3844956192611,
L34_C3	437	291.97602808185104	60	132	ApicalDendrite	434.0473702035172,
L34_C3	445	225.83880368207775	67	8	ApicalDendrite	95.4405370851153,155.08706049359637,
L34_C3	446	208.54927571549328	109	15	ApicalDendrite	296.29136539073176,
L34_C3	467	358.192092349886	71	9	ApicalDendrite	464.17818828159744,
L34_C3	468	15.142109312262152	29	12	Dendrite	37.5735534955201,444.038035220831,490.4885002224029,
L34_C3	473	981.1677218448624	77	4	ApicalDendrite	103.79361897373974,
L34_C3	484	36.897424674582375	21	3	Dendrite	579.1518235908409,
L34_C3	485	155.61415686525044	112	73	ApicalDendrite	304.1998142792344,
L34_C3	490	193.1947690398909	109	3	ApicalDendrite	491.1988193882401,
L34_C3	494	1044.28049769388	78	30	ApicalDendrite	34.40917360449052,511.64139081610466,
L34_C3	501	72.87292293997352	44	20	Dendrite	478.9314324168153,
