t	Vm run 00	Vm run 01	Vm run 02	Vm run 03	Vm run 04	Vm run 05
204.475	-66.0921804774	-66.5784233261	-61.9478682008	-64.0329191604	-64.5547065269	-63.5842196254
204.5	-66.0906481904	-66.5841324098	-61.9410983336	-64.0244059984	-64.5599472528	-63.5938323988
204.525	-66.0885570969	-66.5894534609	-61.9351170149	-64.0167086124	-64.5623657236	-63.601466836
204.55	-66.0858830222	-66.5943818143	-61.9298958407	-64.0097933525	-64.5624828534	-63.6071009783
204.575	-66.0826707125	-66.5989375592	-61.9254014279	-64.0036233387	-64.5608030729	-63.6108307196
204.6	-66.0790050073	-66.6031588038	-61.9216005887	-63.9981610446	-64.5577652901	-63.612837427
204.625	-66.0749889743	-66.6070954963	-61.9184638329	-63.993370127	-64.5537324169	-63.6133532732
204.65	-66.070729368	-66.6108034776	-61.9159671358	-63.9892166366	-64.5489962717	-63.6126305505
204.675	-66.0660324356	-66.6143389063	-61.9140923429	-63.9856697382	-64.5437870199	-63.6109187961
204.7	-66.0605900584	-66.6177539118	-61.9128266956	-63.9827020594	-64.5382828177	-63.6084505678
204.725	-66.0541856738	-66.6210940554	-61.9121619061	-63.9802897661	-64.5326185998	-63.605434493
204.75	-66.0467554575	-66.624397587	-61.9120930876	-63.9784124495	-64.5268804552	-63.6020533342
204.775	-66.0327820843	-66.6276960428	-61.9126177311	-63.9770528905	-64.5211051887	-63.5984649459
204.8	-66.0126073065	-66.6310155786	-61.913734694	-63.9761967507	-64.5152909425	-63.594804564
204.825	-65.9879209121	-66.6343785135	-61.9154431606	-63.9758322283	-64.5094132986	-63.5911874766
204.85	-65.9603156948	-66.637804732	-61.9177416813	-63.9759497052	-64.5034404027	-63.5877115934
204.875	-65.9310409319	-66.6413127701	-61.920709669	-63.9765414047	-64.4973438347	-63.5844597228
204.9	-65.9010239153	-66.6449205444	-61.9243699604	-63.9776010695	-64.4911047552	-63.5815006006
204.925	-65.8709355385	-66.6486457565	-61.9287160719	-63.9794448221	-64.4847162546	-63.5788891816
204.95	-65.8412520602	-66.6525060466	-61.9337322775	-63.98193808	-64.4781831806	-63.5766671453
204.975	-65.8123047259	-66.6565189722	-61.9394007489	-63.9850647984	-64.4715205638	-63.5748640728
205.0	-65.7843177669	-66.6607018808	-61.9457038329	-63.988818933	-64.4647514544	-63.5734991996
205.025	-65.7574368025	-66.6650717318	-61.9526246547	-63.9931903095	-64.4579046783	-63.5725834093
205.05	-65.7317496615	-66.6695545391	-61.9601470436	-63.9981660121	-64.4510127953	-63.5721211683
205.075	-65.707301501	-66.6740221462	-61.9682551266	-64.0037324259	-64.4441103839	-63.5720861694
205.1	-65.6841058815	-66.6783540898	-61.9769328414	-64.0098762483	-64.4372326831	-63.57241986
205.125	-65.6621531039	-66.6824719301	-61.9861635704	-64.0165848295	-64.4302966076	-63.5729545957
205.15	-65.6414166983	-66.6863457465	-61.9959299982	-64.0238462131	-64.4231370926	-63.5734395322
205.175	-65.6218585944	-66.6899859018	-62.0062141992	-64.031649068	-64.415587161	-63.5736208067
205.2	-65.6034332644	-66.6934304091	-62.016983024	-64.0399825943	-64.4075306842	-63.5733024571
205.225	-65.5860909997	-66.6967331802	-62.0281788018	-64.0488364324	-64.3989193667	-63.5723692214
205.25	-65.569780433	-66.6999550151	-62.0397248618	-64.0582005842	-64.3897670141	-63.5707822826
205.275	-65.5544504065	-66.7031574805	-62.0515391202	-64.068065349	-64.3801342848	-63.5685628543
205.3	-65.5400512957	-66.7063991636	-62.0635469059	-64.0784212726	-64.3701120465	-63.5657765342
205.325	-65.5265386547	-66.7097336504	-62.075688852	-64.0892591063	-64.3598070872	-63.5625156885
205.35	-65.513873224	-66.7132086527	-62.0879236966	-64.1005697573	-64.3493313192	-63.5588842044
205.375	-65.5020193957	-66.7168658491	-62.1002275273	-64.1123382289	-64.3387943503	-63.5549864211
205.4	-65.4909441012	-66.7207411363	-62.1125911437	-64.1245355564	-64.3282988178	-63.5509199484
205.425	-65.4806163704	-66.7248650918	-62.1250167685	-64.1371151175	-64.3179377947	-63.546771653
205.45	-65.4710126443	-66.7292635246	-62.137514836	-64.150015246	-64.30779365	-63.5426160792
205.475	-65.4621139797	-66.7339295267	-62.150101208	-64.1631661153	-64.2979378774	-63.5385155775
205.5	-65.4539028253	-66.7388190368	-62.1627949342	-64.1764977616	-64.288431525	-63.534521466
205.525	-65.4462213875	-66.7438691482	-62.1756165435	-64.1899469069	-64.279325971	-63.530675676
205.55	-65.4388203682	-66.7490182075	-62.1885868017	-64.2034615063	-64.2706638672	-63.5270124926
205.575	-65.4314645297	-66.7542542038	-62.2017258467	-64.2167522099	-64.2624751949	-63.5235601596
205.6	-65.4239952554	-66.7595631975	-62.2150526193	-64.2294524688	-64.2547728221	-63.5203422371
205.625	-65.4163428085	-66.7649314932	-62.2285845159	-64.2412793237	-64.2475519614	-63.5173786839
205.65	-65.4085109297	-66.7701470265	-62.2423372034	-64.2520870575	-64.2407938498	-63.5146866849
205.675	-65.4005531506	-66.7748818474	-62.2563245487	-64.2618520943	-64.2344716	-63.5122812615
205.7	-65.3925508951	-66.7788342069	-62.2705586275	-64.2706349076	-64.2285560517	-63.5101757127
205.725	-65.3845968513	-66.7817993975	-62.2850497854	-64.2785430892	-64.2230203221	-63.5083819282
205.75	-65.3767838124	-66.7836768781	-62.2998067317	-64.2857037293	-64.2178426487	-63.5069106098
205.775	-65.3691979697	-66.7844494544	-62.3148366519	-64.2922456462	-64.2130076787	-63.5057624005
205.8	-65.3619154189	-66.7841574116	-62.3301453292	-64.2982893918	-64.2085065966	-63.5049231159
205.825	-65.3550008048	-66.7828772213	-62.3457372686	-64.303942588	-64.2043365134	-63.5044718739
205.85	-65.3485072938	-66.7807062862	-62.3616158178	-64.3092985711	-64.2004994681	-63.5043903118
205.875	-65.3424773034	-66.7777522627	-62.3777832842	-64.3144368927	-64.1970012982	-63.5046409468
205.9	-65.3369436117	-66.7741257811	-62.3942410447	-64.3194247282	-64.1938505061	-63.5051866186
205.925	-65.331930609	-66.7699356936	-62.4109896472	-64.3243186144	-64.1910571716	-63.5059965771
205.95	-65.327454806	-66.7652861445	-62.4280289058	-64.329166193	-64.1886319566	-63.5070479038
205.975	-65.3235248522	-66.760274896	-62.4453579859	-64.3340077939	-64.1865852624	-63.5083250526
206.0	-65.3201417934	-66.7549924896	-62.4629754836	-64.3388777965	-64.1849265972	-63.5098186942
206.025	-65.3172999573	-66.7495219454	-62.4808794964	-64.3438057541	-64.1836641773	-63.5115244133
206.05	-65.31498839	-66.7439388025	-62.4990676874	-64.3488173007	-64.1828047435	-63.5134415047
206.075	-65.3131925328	-66.7383069936	-62.5175373436	-64.3539348686	-64.1823535494	-63.5155718568
206.1	-65.3120319065	-66.7326744783	-62.5362854277	-64.359178249	-64.1823144649	-63.5179208667
206.125	-65.3114944148	-66.7270724802	-62.5546622453	-64.3645650268	-64.1826901436	-63.520496673
206.15	-65.3115456971	-66.7215185571	-62.5721668635	-64.3701109163	-64.1834822123	-63.5233082047
206.175	-65.3121513062	-66.7160216554	-62.588632865	-64.3745478305	-64.1846937104	-63.5263633465
206.2	-65.3132792987	-66.7105872264	-62.60413376	-64.3769952265	-64.1863284444	-63.529667821
206.225	-65.3148998829	-66.7052212382	-62.6188608304	-64.3768041769	-64.1883899237	-63.5332248092
206.25	-65.3169849395	-66.6996193244	-62.6330402705	-64.373830109	-64.1908807734	-63.5370351111
206.275	-65.3195077905	-66.6934839872	-62.6468889448	-64.3683214078	-64.1938025677	-63.5410976133
206.3	-65.3222542273	-66.6866460703	-62.6605952063	-64.3607244249	-64.1971558827	-63.5454098811
206.325	-65.3249219903	-66.6790668519	-62.6743134747	-64.3515400575	-64.2009404303	-63.5499686852
206.35	-65.327246696	-66.6708020091	-62.68816645	-64.3412438665	-64.2051552036	-63.5547703429
206.375	-65.3291176029	-66.6619633142	-62.7022492186	-64.3302494476	-64.2097986072	-63.5598108632
206.4	-65.3304904376	-66.6526890769	-62.7166336048	-64.3188962724	-64.2148252531	-63.5650859773
206.425	-65.3313725598	-66.6431233723	-62.7313723171	-64.3074504649	-64.2201503913	-63.5705738251
206.45	-65.3318093081	-66.6334020624	-62.746502687	-64.2961121186	-64.2256813703	-63.5762237569
206.475	-65.3318689517	-66.6236444005	-62.7620499003	-64.2850254953	-64.2313420272	-63.5819604948
206.5	-65.3316302641	-66.6139493564	-62.778035921	-64.2742898878	-64.2368335154	-63.5876978585
206.525	-65.3311739312	-66.6043955663	-62.7944811762	-64.2639698359	-64.2417895068	-63.593353526
206.55	-65.3305773223	-66.5950435964	-62.8114026996	-64.2541040169	-64.2459308566	-63.5988528026
206.575	-65.3299117062	-66.5859392939	-62.8288219132	-64.2447125696	-64.2491155245	-63.6041264607
206.6	-65.3292410633	-66.577117305	-62.8467578108	-64.2358028769	-64.251321784	-63.6091098311
206.625	-65.3286218626	-66.5685816352	-62.8652223194	-64.2273739782	-64.252609627	-63.6137450665
206.65	-65.3281033725	-66.5603023536	-62.8842198772	-64.219419832	-64.2530839309	-63.617984988
206.675	-65.3277282342	-66.5522281866	-62.9037487852	-64.2119316539	-64.2528672217	-63.6217964485
206.7	-65.3275331349	-66.5443023327	-62.9238028011	-64.204887479	-64.2520824118	-63.6250685822
206.725	-65.327549488	-66.5364742017	-62.9443724679	-64.1982454861	-64.2508433482	-63.6276406959
206.75	-65.3278040747	-66.5287056208	-62.9654461159	-64.1919475826	-64.2492506764	-63.6293636098
206.775	-65.3283196237	-66.516441433	-62.9870105926	-64.1860759274	-64.2473909591	-63.63013941
206.8	-65.3291153249	-66.4990898681	-63.009051795	-64.1805756823	-64.2453375773	-63.6299331397
206.825	-65.3302072775	-66.4776910186	-63.0315550577	-64.1753773699	-64.2431524472	-63.6287666546
206.85	-65.3316088784	-66.4534915394	-63.0545054407	-64.1704259319	-64.2408879728	-63.6267050179
206.875	-65.3333311593	-66.4275402487	-63.0778879425	-64.1656845218	-64.2385889129	-63.6238367945
206.9	-65.3353830777	-66.4006364487	-63.1015572826	-64.161132738	-64.2362940066	-63.6202579565
206.925	-65.3377717695	-66.3733668138	-63.1252858444	-64.156763575	-64.2340373086	-63.6160637154
206.95	-65.3405027689	-66.3461515559	-63.1488605361	-64.1525802336	-64.2318492341	-63.611346313
206.975	-65.3435802005	-66.3192823221	-63.1721383824	-64.1485932089	-64.2297573492	-63.6061953019
207.0	-65.3470069476	-66.2929376755	-63.1950563591	-64.144817823	-64.2277869443	-63.6006980369
207.025	-65.3507848006	-66.2672016568	-63.2176168398	-64.1412722388	-64.2259614338	-63.59493955
207.05	-65.3549145879	-66.2420904345	-63.2398660688	-64.1379759311	-64.2243026162	-63.5890018353
207.075	-65.359375423	-66.2175802659	-63.261874381	-64.1349485351	-64.222830827	-63.582962862
207.1	-65.3641127057	-66.1936304988	-63.2837211208	-64.1322070461	-64.2215650113	-63.5768956155
207.125	-65.3690442203	-66.1701992495	-63.3054844686	-64.1297492208	-64.2205227399	-63.5708673591
207.15	-65.3740762341	-66.1472522713	-63.3272353776	-64.1275458235	-64.2197201924	-63.5649391879
207.175	-65.3791198784	-66.1247667317	-63.3490345834	-64.1255455761	-64.2191721265	-63.5591658732
207.2	-65.3841026493	-66.1027314444	-63.3709317206	-64.1236860004	-64.2188918497	-63.5535959522
207.225	-65.3889740198	-66.0811448143	-63.3929679882	-64.121904085	-64.2188912069	-63.5484184363
207.25	-65.3938514776	-66.0600179094	-63.4151771695	-64.1201440629	-64.2191805915	-63.5436765446
207.275	-65.3987593565	-66.0393668815	-63.4375858007	-64.1183618878	-64.2197689825	-63.53938445
207.3	-65.4038531223	-66.0192068218	-63.4602135852	-64.1165270004	-64.2206639878	-63.5326973583
207.325	-65.4091382043	-65.9995491059	-63.483074238	-64.1146222088	-64.2218718682	-63.5227427851
207.35	-65.4146121169	-65.9804008259	-63.5061765559	-64.1126424249	-64.2233975359	-63.5098852277
207.375	-65.4202804709	-65.9617652274	-63.5295254952	-64.110592816	-64.2252445504	-63.4948910688
207.4	-65.4261583178	-65.9436425918	-63.5531231324	-64.1084867572	-64.2274151444	-63.4785442603
207.425	-65.4322672624	-65.925516711	-63.5769694569	-64.1063438266	-64.2299103016	-63.4615146939
207.45	-65.4386317591	-65.9069101937	-63.6010629954	-64.1041894821	-64.2327298906	-63.4443316763
207.475	-65.4452762537	-65.8876075774	-63.6253938954	-64.1020534018	-64.2358728431	-63.4273951265
207.5	-65.4522234171	-65.867614318	-63.6499392782	-64.0999673163	-64.239337357	-63.4109974589
207.525	-65.4594932088	-65.8470619938	-63.6746653905	-64.0972724389	-64.2431211027	-63.3953460384
207.55	-65.467102474	-65.826135222	-63.6995339327	-64.09310049	-64.2472214156	-63.3805828302
207.575	-65.4750648625	-65.8050283203	-63.7245086401	-64.0868555077	-64.251635464	-63.3668004734
207.6	-65.483390821	-65.7839232127	-63.7495598838	-64.0783338246	-64.2563603865	-63.3540549716
207.625	-65.4920874768	-65.7629799694	-63.7746668286	-64.0676449393	-64.2613933971	-63.3423754995
207.65	-65.5011584053	-65.7423342001	-63.7998176315	-64.0550867476	-64.2667318599	-63.3317718686
207.675	-65.5106034126	-65.7220978821	-63.8250084191	-64.0413612248	-64.2723733377	-63.3222401483
207.7	-65.5204184829	-65.7023617208	-63.8502416909	-64.0267363609	-64.2783156186	-63.3137668557
207.725	-65.5305959748	-65.6831980292	-63.8755245965	-64.0115386246	-64.2845567236	-63.3063320524
207.75	-65.5407514132	-65.6646636089	-63.9008673446	-63.9960710567	-64.2910772937	-63.2999116113
207.775	-65.5501535472	-65.6468023935	-63.9262818675	-63.9805952813	-64.2978327269	-63.29447886
207.8	-65.5581828127	-65.6296477588	-63.9517807728	-63.9653284336	-64.3047610645	-63.2900057598
207.825	-65.5645009973	-65.6132245007	-63.9773765705	-63.9504456689	-64.3114173994	-63.286463738
207.85	-65.5690339831	-65.5975505014	-64.0030811344	-63.9360848709	-64.3172759537	-63.2838228438
207.875	-65.5718938604	-65.5814849991	-64.0289053554	-63.922351995	-64.321977167	-63.282049901
207.9	-65.5733007268	-65.5647687081	-64.0548590117	-63.9093262853	-64.3253764264	-63.2811073157
207.925	-65.5735230291	-65.5473011848	-64.0809507968	-63.8970649986	-64.3274965519	-63.2809533031
207.95	-65.5728378969	-65.5293015226	-64.1071884086	-63.8856074771	-64.3284632246	-63.2815432251
207.975	-65.571507484	-65.5110652107	-64.1335786291	-63.8749785427	-64.3284530435	-63.2828313539
208.0	-65.5697666085	-65.4928761204	-64.1601273752	-63.8642642063	-64.3276589424	-63.2847725165
208.025	-65.5678177632	-65.4749776034	-64.1868397248	-63.8528332438	-64.32626968	-63.2873233582
208.05	-65.5658306119	-65.4575669405	-64.2137199363	-63.8404279743	-64.3244589796	-63.2904420792
208.075	-65.5577793278	-65.4407985507	-64.2407714695	-63.8271043725	-64.3223807343	-63.2940872034
208.1	-65.5440517813	-65.4247899983	-64.2679970165	-63.8130801579	-64.3201677975	-63.2982166129
208.125	-65.5267865135	-65.4096283897	-64.2953985434	-63.7986257298	-64.3179296075	-63.30067592
208.15	-65.5075648727	-65.3953762319	-64.3229773393	-63.7840046936	-64.3157508681	-63.3006266883
208.175	-65.4876111639	-65.3820764595	-64.3507340714	-63.7694381044	-64.3136930133	-63.2981381982
208.2	-65.4677746829	-65.3697566025	-64.3786688435	-63.7550883721	-64.3117980361	-63.293660698
208.225	-65.4486120263	-65.3584321709	-64.4067812528	-63.7410607158	-64.3100933388	-63.2877472097
208.25	-65.4304694173	-65.3481093686	-64.4350670158	-63.7274152247	-64.3085964122	-63.2809130694
208.275	-65.413548203	-65.3387872497	-64.4635144819	-63.7141819778	-64.3073186779	-63.2735871249
208.3	-65.3979528494	-65.3304594222	-64.4921039134	-63.7013743415	-64.3058886845	-63.2661051496
208.325	-65.3837245729	-65.3231153869	-64.520809558	-63.687778185	-64.3039052303	-63.2587252368
208.35	-65.3708642606	-65.3167415866	-64.5496030831	-63.6725381256	-64.3011347434	-63.2516395842
208.375	-65.3593478124	-65.3113222254	-64.5784569663	-63.6553423113	-64.2975252793	-63.2449859649
208.4	-65.3491362818	-65.3068399074	-64.6073470392	-63.6362065246	-64.291774545	-63.238859098
208.425	-65.34018251	-65.3032761326	-64.6357302859	-63.6153068628	-64.2833569981	-63.2333209115
208.45	-65.3324354193	-65.3006116819	-64.6630476534	-63.5928920983	-64.2724473605	-63.2284090968
208.475	-65.3258427497	-65.2988269149	-64.6889387852	-63.5693339395	-64.259510937	-63.2241438761
208.5	-65.3203527675	-65.2979019995	-64.7132473657	-63.5449254961	-64.245066082	-63.2205331745
208.525	-65.3159152935	-65.2978170883	-64.7359677652	-63.5132827462	-64.2295847436	-63.2175755139
208.55	-65.3124822852	-65.2985524526	-64.7571913706	-63.4762753481	-64.2134604257	-63.2152611378
208.575	-65.3100081288	-65.300088584	-64.7770665297	-63.436044869	-64.1970030297	-63.2135726249
208.6	-65.308449745	-65.3024062692	-64.795770086	-63.3941652411	-64.1804454408	-63.2124858953
208.625	-65.3077665773	-65.3054866453	-64.8134878751	-63.3517125886	-64.1639536113	-63.211971834
208.65	-65.3078770869	-65.3093112379	-64.8304021213	-63.3094124181	-64.1476381676	-63.2119983024
208.675	-65.3086474565	-65.3138619873	-64.8466838948	-63.2677521902	-64.1315666684	-63.2125321845
208.7	-65.3099159165	-65.319121264	-64.8624890804	-63.2270576034	-64.1157754041	-63.2135411793
208.725	-65.3115254422	-65.3250718775	-64.8778251324	-63.1875434827	-64.1002797411	-63.2149951837
208.75	-65.3096790216	-65.3316974974	-64.892599995	-63.1493480111	-64.0850823139	-63.2168672252
208.775	-65.3038256873	-65.3389828842	-64.9067206696	-63.1125560462	-64.0701788295	-63.219133981
208.8	-65.2947769056	-65.3469137578	-64.9201498884	-63.0772151852	-64.0555617558	-63.2217759572
208.825	-65.2835441317	-65.3554765084	-64.9329165571	-63.043346938	-64.0415422377	-63.224777415
208.85	-65.2709992209	-65.3646579325	-64.9451017233	-63.0107494959	-64.02798231	-63.228126124
208.875	-65.2578217667	-65.3744450611	-64.956817815	-62.9791150606	-64.0148266995	-63.2318343332
208.9	-65.2445211126	-65.3792249433	-64.9663294963	-62.9481810669	-64.002038835	-63.2359173837
208.925	-65.231470843	-65.3780282183	-64.9730368221	-62.917787264	-63.9895883834	-63.24038636
208.95	-65.2189399958	-65.3717764051	-64.9771596635	-62.8878674344	-63.977447308	-63.2452480242
208.975	-65.2071328205	-65.3618351647	-64.9792533923	-62.858420242	-63.965588604	-63.2505062785
209.0	-65.1961941522	-65.3494742377	-64.9736254511	-62.8294816322	-63.9539863039	-63.2561634103
209.025	-65.1862193279	-65.3357160753	-64.9606500998	-62.8011051036	-63.9426161818	-63.2622186795
209.05	-65.177265243	-65.3213329324	-64.941888377	-62.7733494655	-63.9314567471	-63.2685855791
209.075	-65.1693599953	-65.3068891465	-64.9190122499	-62.7462719661	-63.9204901954	-63.2750840154
209.1	-65.1625105299	-65.2927887336	-64.8934855826	-62.7194402328	-63.9097033277	-63.2814959327
209.125	-65.1567084821	-65.2793158848	-64.8664863552	-62.6923708169	-63.8990881774	-63.287623258
209.15	-65.1519345863	-65.2666638396	-64.8389184146	-62.6647875467	-63.8886421419	-63.2933209843
209.175	-65.1481619958	-65.2549553733	-64.8109243625	-62.6366290998	-63.8783676402	-63.2985026751
209.2	-65.1454931532	-65.2442590809	-64.7824790956	-62.6079773931	-63.8682714498	-63.3031310347
209.225	-65.1438978121	-65.2346034747	-64.7536439216	-62.5789903889	-63.8583638964	-63.3072053332
209.25	-65.143322285	-65.2259891704	-64.7245885264	-62.5494299863	-63.8486580224	-63.3107510394
209.275	-65.1437122649	-65.2183988782	-64.6955473778	-62.5190180385	-63.839168806	-63.3138124327
209.3	-65.1450162083	-65.2118050378	-64.6662581467	-62.4876626425	-63.8299124584	-63.3164471749
209.325	-65.1471611128	-65.2061752376	-64.6364678655	-62.4554644932	-63.8209058016	-63.3187218039
209.35	-65.1500403172	-65.2014757711	-64.6061434517	-62.4226459579	-63.8121657265	-63.3207076873
209.375	-65.1535234174	-65.1976737666	-64.575437109	-62.3894821656	-63.8037087272	-63.322477447
209.4	-65.1574751815	-65.1947383697	-64.5445972748	-62.3562544141	-63.7955517866	-63.324102037
209.425	-65.1617716241	-65.1926411796	-64.5138980872	-62.3232239346	-63.7877124236	-63.3256382894
209.45	-65.1663092181	-65.1913561023	-64.4835973059	-62.2906195835	-63.7802079395	-63.3270993525
209.475	-65.1710080357	-65.1908588513	-64.4539157828	-62.2586339446	-63.7730339079	-63.3284503394
209.5	-65.1758109825	-65.1911263468	-64.4250305659	-62.2274240883	-63.7661587015	-63.3296268315
209.525	-65.1806810303	-65.1921361969	-64.3970758383	-62.1971146434	-63.7595335561	-63.3305592199
209.55	-65.1855977065	-65.1938663586	-64.3701478606	-62.1678017835	-63.7531059463	-63.3311915783
209.575	-65.1905535474	-65.1962949922	-64.3443114982	-62.1387934705	-63.7468292299	-63.331491768
209.6	-65.1954570955	-65.19940048	-64.3196073254	-62.1095665721	-63.7406672967	-63.3314540206
209.625	-65.2001429791	-65.2031615512	-64.2960578967	-62.0799817878	-63.734595534	-63.3310966474
209.65	-65.2044394857	-65.207557461	-64.273672682	-62.050165952	-63.7285997809	-63.3304573192
209.675	-65.2082221841	-65.2125681784	-64.2524518113	-62.0203665598	-63.7226744932	-63.3295876378
209.7	-65.2114317401	-65.2181742233	-64.2323888874	-61.9908093514	-63.7168208141	-63.3285480105
209.725	-65.2140671427	-65.2243518766	-64.2134730725	-61.9616464609	-63.7110448672	-63.32740331
209.75	-65.2161692799	-65.2310662827	-64.1956905989	-61.9329669434	-63.7053563723	-63.3262194682
209.775	-65.2178040241	-65.23826759	-64.1790257164	-61.9048238271	-63.699619568	-63.3250609711
209.8	-65.2190486552	-65.2458921487	-64.1634611346	-61.8772532042	-63.6936055779	-63.3239891297
209.825	-65.2199824228	-65.2538674557	-64.1487068873	-61.8502800585	-63.6871013892	-63.3230610877
209.85	-65.2206807417	-65.2621184419	-64.1344280961	-61.8239169166	-63.6799730032	-63.3223293872
209.875	-65.2212121187	-65.2705732076	-64.1204060683	-61.7981623133	-63.6721769599	-63.3218418644
209.9	-65.2216369368	-65.2791672634	-64.1065614718	-61.7730021635	-63.6637440813	-63.3216417029
209.925	-65.2219882772	-65.2878460882	-64.0929165138	-61.748413756	-63.6547552181	-63.3217675604
209.95	-65.2225643461	-65.2965662251	-64.0795493445	-61.7243707719	-63.6453189392	-63.3222537395
209.975	-65.2232281935	-65.3052952898	-64.0666887548	-61.7008478665	-63.6355544957	-63.3231303941
210.0	-65.2239162803	-65.3140112566	-64.0544381593	-61.6778490174	-63.6255802802	-63.3244237686
210.025	-65.2245921384	-65.3227013297	-64.0428690062	-61.6553839125	-63.6155068595	-63.3261564627
210.05	-65.2252376909	-65.3313606254	-64.0318393241	-61.6333977331	-63.6054334055	-63.3283456255
210.075	-65.2258476672	-65.3399908214	-64.0211151211	-61.6117436052	-63.5954464391	-63.3309999911
210.1	-65.2264805601	-65.3485988594	-64.0105061789	-61.5902102586	-63.5856200156	-63.3341182667
210.125	-65.227171416	-65.3571957431	-63.9999232742	-61.5685723065	-63.5760167114	-63.3376900276
210.15	-65.2279365125	-65.3657954477	-63.9893734391	-61.546633726	-63.5666889718	-63.3416973776
210.175	-65.2287834021	-65.3744139541	-63.9789299369	-61.5242527015	-63.5576805448	-63.3461164631
210.2	-65.2297161743	-65.3830684144	-63.9687005175	-61.5013487668	-63.5490278374	-63.3509190417
210.225	-65.2307378305	-65.3917764579	-63.9588032085	-61.4779097111	-63.5407610262	-63.3560744068
210.25	-65.231851431	-65.4005556393	-63.9493509466	-61.4539750379	-63.5329048044	-63.3615516036
210.275	-65.2330607114	-65.4094230238	-63.9404433366	-61.4296174117	-63.5254788031	-63.3673216176
210.3	-65.234370408	-65.4183948985	-63.9321632751	-61.4049285592	-63.5184977235	-63.373359194
210.325	-65.2357877274	-65.4274865907	-63.9245765385	-61.380009464	-63.5119712943	-63.3796436862
210.35	-65.2373226837	-65.4367123741	-63.9177329849	-61.354963676	-63.5059042551	-63.3861588174
210.375	-65.2389875019	-65.4460854407	-63.9116464466	-61.3298928142	-63.5002965579	-63.3928918661
210.4	-65.2407956877	-65.4556179198	-63.9062969585	-61.3048936383	-63.4951438789	-63.3998328936
210.425	-65.2427611916	-65.4653209273	-63.9016451582	-61.2800562527	-63.4904384074	-63.406974334
210.45	-65.2448978186	-65.4748464841	-63.897646485	-61.2553001243	-63.486169807	-63.4143109392
210.475	-65.2466706393	-65.4838185953	-63.8942605097	-61.2303757022	-63.4819736881	-63.4218399054
210.5	-65.2474587616	-65.4920190166	-63.8914547819	-61.2049788087	-63.4774474483	-63.4295609995
210.525	-65.2468680891	-65.4994008175	-63.8892048598	-61.1788541838	-63.47235023	-63.4374765669
210.55	-65.2447773474	-65.5060366185	-63.8868223995	-61.1518464738	-63.4666156324	-63.4455913834
210.575	-65.2412684575	-65.5120625888	-63.8836689609	-61.1239073252	-63.4602966596	-63.4539123639
210.6	-65.2365409111	-65.5175454799	-63.8794262835	-61.0950786	-63.453509871	-63.4624481733
210.625	-65.2308453766	-65.5224648356	-63.8740371167	-61.0654673681	-63.4463966036	-63.4712087877
210.65	-65.224441068	-65.5267654057	-63.8675923192	-61.0352214938	-63.4391175579	-63.480205052
210.675	-65.2175717941	-65.5303316898	-63.8602503077	-61.0045095622	-63.4318241479	-63.4894482631
210.7	-65.2104544663	-65.5330183805	-63.8521920297	-60.9735060021	-63.4246472839	-63.4989498061
210.725	-65.2025809078	-65.5346904179	-63.8435987187	-60.9423809246	-63.4176954092	-63.5087061269
210.75	-65.1934626481	-65.5352488503	-63.834642074	-60.911293738	-63.41105454	-63.5186931559
210.775	-65.1829389742	-65.5346429472	-63.825480529	-60.880389791	-63.4047882497	-63.5288728337
210.8	-65.170454416	-65.532872522	-63.8162582198	-60.8497989804	-63.3989384643	-63.5392035789
210.825	-65.1556676741	-65.5299834656	-63.8071050387	-60.8196355165	-63.3935278834	-63.5496486549
210.85	-65.1386318627	-65.5260591147	-63.7981370945	-60.7899983811	-63.3885638089	-63.5601806361
210.875	-65.1190796273	-65.5212098689	-63.7894573291	-60.7609722077	-63.3840425703	-63.5707825746
210.9	-65.0969041892	-65.5155629469	-63.781156212	-60.7326284154	-63.3799537432	-63.5814471318
210.925	-65.0723232727	-65.5092534656	-63.7733124907	-60.7050264698	-63.3762835726	-63.5921747779
210.95	-65.0457818063	-65.5024173678	-63.7659939857	-60.6782151831	-63.3730173464	-63.6029717813
210.975	-65.0178176584	-65.495186262	-63.7592584171	-60.6522339859	-63.3701407867	-63.6138483705
211.0	-64.9889676754	-65.4876839674	-63.7531542477	-60.6271141293	-63.3676407283	-63.6248172266
211.025	-64.9599651148	-65.4800244497	-63.7475884787	-60.6028797925	-63.3655053881	-63.6358923299
211.05	-64.9314503323	-65.4723108123	-63.7424012721	-60.5795490816	-63.3637244612	-63.6470881246
211.075	-64.9035975438	-65.464635046	-63.7374645015	-60.5571349191	-63.3622891772	-63.6584189427
211.1	-64.876601637	-65.4570782915	-63.7327220547	-60.5356458257	-63.3611923661	-63.6698910093
211.125	-64.8506173919	-65.4497114249	-63.7281849074	-60.5150866018	-63.3604285319	-63.6814942673
211.15	-64.8257536584	-65.4425958287	-63.7239090427	-60.4954589165	-63.35999391	-63.6932010231
211.175	-64.8020774843	-65.4357842481	-63.7199730227	-60.4767618148	-63.3598864848	-63.7049713592
211.2	-64.7796212174	-65.4293216686	-63.7164612781	-60.4589921506	-63.3601059557	-63.7167615141
211.225	-64.7583903962	-65.4232461693	-63.713453686	-60.4421346257	-63.3606536448	-63.7285316568
