# presynaptic cell type	cell ID	spike times
L5st_B1	78	230.351161443,
L5st_B1	79	22.1862667949,
L5st_B1	85	217.607105965,
L5st_B1	86	90.8014278563,
L5st_B1	87	15.2500651764,
L5st_B1	88	32.6873570364,
L5st_B1	89	60.9524100679,168.279003982,
L5st_B1	105	0.281020814296,
L5st_B1	115	107.058318657,319.290568597,
L5st_B1	116	242.746235438,250.567607956,278.189097819,318.87040345,
L5st_B1	130	254.250025292,
L5st_B1	131	35.1708512286,
L5st_B1	138	230.379856331,
L5st_B1	143	80.3343750865,
L5st_B1	149	65.058848228,75.7536763046,
L5st_B1	150	181.5482405,
L5st_B1	152	238.270003368,
L5st_B1	162	171.071233387,
L5st_B1	170	139.364302293,
L5st_B1	172	86.0765057697,
L5st_B1	174	330.211862836,
L5st_B1	177	118.989672655,
L5st_B1	179	341.391586069,
L5st_B1	183	190.927277535,
L5st_B1	184	248.655447034,
L5st_B1	187	211.434619829,
L5st_B1	189	107.097147997,
L5st_B1	195	126.514857991,
L5st_B1	201	174.024738663,
L5st_B1	203	119.716435831,
L5st_B1	204	320.067840383,
L5st_B1	206	168.935519152,
L5st_B1	208	14.1766102891,
L5st_B1	209	141.020199177,
L5st_B1	217	94.872725108,300.311568146,
L5st_B1	218	184.672380169,
L5st_B1	220	15.4705646478,
L5st_B1	228	129.389395736,289.815299908,
L5st_B1	230	190.211737114,
L5st_B1	237	106.570883842,
L5st_B1	239	47.7296726571,
L5st_B1	240	291.105427226,300.89781863,
L5st_B1	241	0.638537638653,301.799555616,
L5st_B1	242	344.136622856,
L5st_B1	243	335.945370573,
L5st_B1	251	6.90955050142,
L5st_B1	253	258.097085111,
L5st_B1	255	87.5787130308,
L5st_B1	266	302.623634899,
L5st_B1	267	174.41345511,
L5st_B1	269	242.658113454,
L5st_B1	271	132.897258443,
L5st_B1	272	15.466388862,111.692547881,
L5st_B1	275	229.187162637,
L5st_B1	276	263.491750968,
L5st_B1	278	23.6854453395,
L5st_B1	279	110.275628482,266.296954098,
L5st_B1	283	195.692435791,
L5st_B1	287	179.497501601,
L5st_B1	290	16.8715058467,
L5st_B1	292	261.990653723,
L5st_B1	299	332.838965772,
L5st_B1	304	132.664430835,
L5st_B1	309	246.590121449,
L5st_B1	311	307.654679641,
L5st_B1	313	164.535006079,
L5st_B1	319	126.113681032,
L5st_B2	0	270.962095582,
L5st_B2	11	274.225198362,
L5st_B2	15	155.651884099,
L5st_B2	19	4.63463572619,
L5st_B2	20	245.776045784,
L5st_B2	26	7.56580324217,
L5st_B2	28	34.1480144447,
L5st_B2	32	121.987191142,
L5st_B2	33	297.962295691,
L5st_B2	34	191.680620647,
L5st_B2	44	92.3506671068,247.286610283,
L5st_B2	45	184.950334432,
L5st_B2	48	126.257852436,
L5st_B2	51	224.500999887,
L5st_B2	53	74.4689193483,261.644262273,
L5st_B2	55	79.7923163775,245.903640602,
L5st_B2	56	209.859295158,
L5st_B2	58	200.150407915,
L5st_B2	62	121.658603831,
L5st_B2	65	27.5941616219,
L5st_B2	67	249.587443695,
L5st_B2	71	314.175588992,
L5st_B2	77	80.6638859919,
L5st_B2	80	262.913545995,
L5st_B2	84	278.967336939,
L5st_B2	86	194.531014879,
L5st_B2	87	119.303578323,
L5st_B2	88	343.768983518,
L5st_B2	90	2.99120046123,
L5st_B2	92	235.837760904,
L5st_B2	94	292.00577501,
L5st_B2	96	164.797430168,
L5st_B2	99	292.781960658,
L5st_B2	100	65.3927734117,
L5st_B2	102	294.165536012,
L5st_B2	114	225.27671719,277.712460223,335.684674156,
L5st_B2	121	38.4920234161,
L5st_B2	128	61.1197239071,
L5st_B2	129	316.067386698,
L5st_B2	132	297.809324777,
L5st_B2	139	185.952671866,242.707007853,
L5st_B2	141	156.592352606,
L5st_B2	145	72.4068312928,256.83135184,262.462199044,
L5st_B2	146	157.60680425,289.311538832,
L5st_B2	150	12.9854934192,
L5st_B2	151	100.891343352,
L5st_B2	154	123.177715839,
L5st_B2	156	55.8926771773,212.187074251,
L5st_B2	157	247.968067635,261.708192195,
L5st_B2	158	142.83147558,
L5st_B2	161	165.18568434,239.249615673,283.687084073,
L5st_B2	162	183.792202556,
L5st_B2	164	89.8569648412,313.626609888,
L5st_B2	167	83.2385060891,
L5st_B2	169	315.555332152,
L5st_B2	171	113.545721777,
L5st_B2	174	21.3357244977,276.899563256,
L5st_B2	175	151.367869801,
L5st_B2	182	283.20330122,318.590808599,
L5st_B2	189	260.536725555,
L5st_B2	194	95.2396770589,
L5st_B2	198	224.137554345,
L5st_B2	200	147.743872311,
L5st_B2	202	171.904414454,
L5st_B2	203	57.1265730632,
L5st_B2	207	127.857123775,226.799731286,
L5st_B2	215	67.1081864554,
L5st_B2	223	56.7373486513,
L5st_B2	227	284.403871334,
L5st_B2	231	152.56161436,
L5st_B2	236	175.443781943,
L5st_B2	241	324.11760829,
L5st_B2	245	36.1195091198,
L5st_B2	250	81.9833345303,268.150243879,
L5st_B2	252	10.6222758308,
L5st_B2	254	302.125404703,
L5st_B2	261	66.4792631652,
L5st_B2	265	149.150416206,
L5st_B2	271	58.19353227,280.200859959,294.730558219,
L5st_B2	273	23.3059074549,
L5st_B2	276	107.451812506,
L5st_B2	280	52.2628780413,57.7817216612,245.042334388,
L5st_B2	281	184.707228649,
L5st_B2	290	204.577390239,
L5st_B2	292	215.507764805,305.397751711,337.530325168,
L5st_B2	296	137.373041779,
L5st_B2	299	291.287485882,
L5st_B2	300	115.966150825,
L5st_B2	310	229.58547482,
L5st_B2	316	20.1709011548,
L5st_B2	322	199.043962189,
L5st_B2	324	178.235993528,195.654819426,
L5st_B2	328	119.699469013,
L5st_B2	329	167.1415272,
L5st_B2	330	47.9097966267,341.428410197,
L5st_B2	332	118.628653202,
L5st_B2	338	148.7459163,284.6513806,
L5st_B2	344	46.1514387952,
L5st_B3	4	154.823326267,269.176610788,
L5st_B3	5	95.6207987285,
L5st_B3	6	126.674886875,130.121861726,
L5st_B3	7	75.6177353289,
L5st_B3	8	222.63924475,
L5st_B3	10	148.895188164,
L5st_B3	15	54.8164146449,
L5st_B3	19	2.999760235,
L5st_B3	20	34.743854928,
L5st_B3	21	234.429605945,
L5st_B3	22	144.436566427,
L5st_B3	25	211.423617972,
L5st_B3	31	18.3927092792,273.390180228,
L5st_B3	32	117.669751494,
L5st_B3	36	307.325362585,
L5st_B3	40	88.8963277692,
L5st_B3	41	309.066997071,
L5st_B3	45	299.261992277,
L5st_B3	47	123.68379027,219.244959419,
L5st_B3	48	205.731019526,
L5st_B3	51	178.089557245,
L5st_B3	52	201.39267304,
L5st_B3	53	127.031749767,
L5st_B3	58	13.890461993,
L5st_B4	1	5.7359170121,344.308310711,
L5st_B4	2	36.7616902015,
L5st_B4	3	191.898462075,
L5st_B4	4	305.963570161,
L5st_B4	6	239.612018992,
L5st_B4	7	77.6212648686,
L5st_B4	8	299.926994228,
L5st_B4	15	263.322494742,
L5st_B4	16	318.536817067,
L5st_B4	19	289.940058288,
L5st_B4	20	305.331510751,
L5st_Beta	2	38.9805436361,54.2080162657,
L5st_Beta	5	49.2173020369,
L5st_Beta	7	117.313262064,
L5st_Beta	8	83.2489428246,
L5st_Beta	10	257.310142898,
L5st_Beta	11	155.114251853,
L5st_Beta	16	204.387805097,325.983504554,
L5st_Beta	22	280.759900022,
L5st_Beta	23	189.728694498,
L5st_Beta	25	331.01182045,
L5st_Beta	26	163.732435372,
L5st_Beta	28	221.296706796,
L5st_Beta	31	272.753473486,283.399696378,
L5st_Beta	39	193.34566679,
L5st_Beta	40	298.217938348,
L5st_Beta	44	36.9212413777,48.4849944728,230.153484624,
L5st_Beta	45	242.865613707,
L5st_Beta	46	145.763561618,
L5st_Beta	48	133.242478902,
L5st_Beta	49	269.343151598,
L5st_Beta	52	264.086258615,
L5st_Beta	54	106.26375978,
L5st_Beta	55	273.909671537,
L5st_Beta	56	63.4692205996,
L5st_C1	6	14.2000966964,
L5st_C1	9	75.8187387409,
L5st_C1	10	64.2948654456,179.503145296,263.288051381,
L5st_C1	14	43.4795199105,327.183575759,
L5st_C1	15	150.961870009,
L5st_C1	20	147.6033124,311.899615957,
L5st_C1	21	30.9653107747,
L5st_C1	22	78.4218541968,182.482398058,
L5st_C1	23	289.516977416,
L5st_C1	25	100.894975652,
L5st_C1	27	188.751208373,
L5st_C1	33	273.214006216,
L5st_C1	35	102.453627884,
L5st_C1	40	227.074598118,255.042472171,
L5st_C1	41	60.5134259054,
L5st_C1	44	94.6008832573,177.107627515,
L5st_C1	45	137.519891083,
L5st_C1	49	251.319936656,268.081375637,
L5st_C1	50	187.600708748,
L5st_C1	51	221.174245404,
L5st_C1	52	141.496848172,
L5st_C1	60	338.877234908,
L5st_C1	63	247.632827982,
L5st_C1	67	176.363045014,
L5st_C1	68	190.293443586,
L5st_C1	71	184.882275361,
L5st_C1	73	73.7254877352,
L5st_C1	86	136.563105496,189.715047036,
L5st_C1	88	300.261016493,
L5st_C1	94	145.932910519,280.16231476,
L5st_C1	97	181.618418298,
L5st_C1	99	169.162889929,
L5st_C1	101	153.078649185,
L5st_C1	108	317.875017739,
L5st_C1	113	285.080454152,
L5st_C1	115	16.5498019559,
L5st_C1	116	190.335021676,
L5st_C1	119	114.178486978,230.359870165,244.884248935,
L5st_C1	121	134.262549013,
L5st_C1	122	60.2678918006,327.45635961,
L5st_C1	124	172.762927167,285.608973173,
L5st_C1	125	215.278413275,
L5st_C1	127	157.851306717,
L5st_C1	130	195.033410403,
L5st_C1	134	245.380328066,
L5st_C1	139	277.922236002,
L5st_C1	143	212.530657301,
L5st_C1	145	233.10113027,
L5st_C1	146	131.824420331,
L5st_C1	148	177.244427853,
L5st_C1	150	251.305147565,
L5st_C1	153	128.951026909,
L5st_C1	154	187.863421375,
L5st_C1	158	281.400271247,
L5st_C1	162	13.3793154288,
L5st_C1	165	42.2395593756,
L5st_C1	167	285.893905073,
L5st_C1	170	162.807417261,
L5st_C1	171	47.750501828,
L5st_C1	172	27.3981145872,243.834002917,
L5st_C1	174	92.5986457853,
L5st_C1	177	90.028722,
L5st_C1	178	230.054581506,
L5st_C1	183	153.059795053,
L5st_C1	184	281.50108689,
L5st_C1	186	94.2370969583,
L5st_C1	188	231.492102582,
L5st_C1	192	103.755187288,336.835258671,
L5st_C1	195	170.570951946,
L5st_C1	198	96.1358198809,
L5st_C1	202	175.960365495,
L5st_C1	209	11.1929532972,
L5st_C1	211	202.479478934,
L5st_C1	217	236.61541549,
L5st_C1	225	105.971825157,
L5st_C1	230	56.0351487273,
L5st_C1	233	6.33852413006,
L5st_C1	235	102.677021645,
L5st_C1	240	100.156722412,
L5st_C1	241	148.723021312,
L5st_C1	246	171.753427447,
L5st_C1	248	180.357093261,296.523074361,
L5st_C1	249	244.647326025,
L5st_C1	251	288.168610557,
L5st_C1	254	215.878544591,314.332485203,
L5st_C1	256	191.52395556,
L5st_C1	257	115.469012963,
L5st_C1	261	224.814159442,
L5st_C1	264	193.875149917,
L5st_C1	266	106.104323354,
L5st_C1	267	78.9225314224,
L5st_C1	270	289.429401049,
L5st_C1	271	48.5779851447,
L5st_C1	272	188.465766982,
L5st_C1	277	58.9710783275,
L5st_C1	278	220.142849404,257.170609963,
L5st_C1	279	257.897766166,
L5st_C1	281	140.666373645,
L5st_C1	283	1.1232613458,
L5st_C1	286	81.0595713415,335.798453324,
L5st_C1	287	186.501193915,199.854792252,
L5st_C1	292	128.484352934,
L5st_C1	294	199.844834285,246.192422566,
L5st_C1	296	332.15103952,
L5st_C1	297	188.158534126,
L5st_C1	299	334.070222781,
L5st_C1	301	195.364122729,215.198941081,
L5st_C1	302	311.259256516,
L5st_C1	308	324.645427764,
L5st_C1	309	153.728532346,
L5st_C1	310	312.415108955,
L5st_C1	313	215.32360635,226.774258764,321.941550551,
L5st_C1	322	283.892474453,
L5st_C1	328	274.094788514,319.652897959,
L5st_C1	334	182.798617766,
L5st_C1	337	102.898198825,
L5st_C1	344	206.040320166,
L5st_C1	347	130.988373141,279.494679301,311.127766022,
L5st_C1	348	57.1536407444,179.949566377,
L5st_C1	352	76.4435919606,
L5st_C1	355	204.269484688,
L5st_C1	357	21.0647479457,70.3135725863,
L5st_C1	361	319.606757131,
L5st_C1	363	209.882377011,
L5st_C1	367	172.385100666,
L5st_C1	368	202.044102873,
L5st_C1	369	37.7756285999,
L5st_C1	370	198.076933333,
L5st_C1	373	49.755138125,
L5st_C1	374	241.849224537,
L5st_C1	380	277.796272481,334.003056034,
L5st_C1	382	218.596578678,
L5st_C1	384	251.941159217,
L5st_C1	386	208.359225987,
L5st_C1	387	325.112162656,
L5st_C1	388	288.016144667,
L5st_C1	389	114.303369436,
L5st_C1	391	162.944435307,
L5st_C1	394	207.660800386,
L5st_C1	397	54.090241709,222.036662929,
L5st_C1	399	337.129747193,
L5st_C1	404	39.5786760675,
L5st_C1	406	27.7546787858,49.5075459471,
L5st_C1	407	51.3559180824,
L5st_C1	410	20.4067355114,41.7578413121,
L5st_C1	415	195.79907113,
L5st_C1	416	210.575127118,
L5st_C1	417	291.213086574,
L5st_C1	418	58.7271235789,
L5st_C1	419	275.10968557,
L5st_C1	423	181.142045219,
L5st_C1	433	303.907922978,
L5st_C1	439	307.897265343,
L5st_C1	440	287.308764412,
L5st_C1	441	285.552939382,
L5st_C1	442	24.158437687,166.280312891,
L5st_C1	444	283.67265474,
L5st_C1	454	277.399755875,
L5st_C1	455	91.8914925986,
L5st_C1	457	199.230899791,
L5st_C1	458	274.770385268,
L5st_C1	460	165.501536204,
L5st_C1	462	341.196537309,
L5st_C1	464	138.222750411,208.272635535,
L5st_C1	467	203.502871238,
L5st_C1	469	251.73309791,
L5st_C1	470	166.365039294,
L5st_C1	474	108.924801545,
L5st_C1	476	208.603513075,
L5st_C1	481	279.886262767,
L5st_C1	482	179.987938293,
L5st_C1	485	287.375226475,
L5st_C1	486	109.791316897,
L5st_C2	2	55.9220437954,
L5st_C2	3	333.839858876,
L5st_C2	5	297.244677543,
L5st_C2	6	40.3041318558,
L5st_C2	12	327.038848893,
L5st_C2	14	151.878573906,267.391079467,
L5st_C2	21	26.6515400996,28.3938512865,241.829687699,
L5st_C2	27	294.626592481,
L5st_C2	31	266.100330971,
L5st_C2	32	63.7100862288,271.748011534,
L5st_C2	33	26.6705397079,
L5st_C2	37	55.66110121,
L5st_C2	42	141.282759786,
L5st_C2	51	89.0672868692,
L5st_C2	55	87.3516680133,130.690387984,182.92338241,
L5st_C2	58	125.321599301,
L5st_C2	59	155.888252486,302.780777957,
L5st_C2	61	87.2885317774,
L5st_C2	63	267.13278427,
L5st_C2	66	296.570786776,
L5st_C2	68	293.40231755,
L5st_C2	69	102.950200215,
L5st_C2	71	57.3726241961,
L5st_C2	74	215.045743479,
L5st_C2	75	51.6725650568,
L5st_C2	80	232.388371986,
L5st_C2	81	204.425547307,
L5st_C2	84	36.0547668977,
L5st_C2	85	108.776831544,
L5st_C2	86	258.006741289,281.684196733,
L5st_C2	89	98.3585691837,
L5st_C2	93	153.163379485,
L5st_C2	96	4.14399681019,
L5st_C2	97	338.350752787,
L5st_C2	98	214.204822595,330.050944172,
L5st_C2	99	277.930226988,
L5st_C2	100	198.066962108,
L5st_C2	101	320.425024142,
L5st_C2	103	116.598343372,
L5st_C2	106	298.853659837,
L5st_C2	112	284.225504453,
L5st_C2	116	62.7153303637,
L5st_C2	127	196.867364503,
L5st_C2	130	123.411568557,
L5st_C2	131	62.858383893,
L5st_C2	133	157.488601151,
L5st_C2	136	35.3188358534,
L5st_C2	142	69.8553258433,151.961928444,
L5st_C2	144	55.237310448,
L5st_C2	145	45.6738031505,
L5st_C2	147	100.28944927,
L5st_C2	150	184.812988483,
L5st_C2	155	157.69469234,
L5st_C2	158	36.1299952875,
L5st_C2	169	314.852601847,
L5st_C2	170	219.370724944,
L5st_C2	173	121.676603676,221.702051452,
L5st_C2	175	123.857124838,
L5st_C2	177	315.425963701,
L5st_C2	179	115.806453894,
L5st_C2	183	338.214419169,
L5st_C2	185	192.507412825,
L5st_C2	187	268.523530394,
L5st_C2	189	42.2675229976,57.683677467,
L5st_C2	192	261.839728443,
L5st_C2	194	94.6341741163,259.330767263,
L5st_C2	197	266.36388721,
L5st_C2	199	295.011595817,
L5st_C2	200	287.286333176,
L5st_C2	205	289.564133595,
L5st_C2	207	138.856322365,
L5st_C2	208	171.632923679,
L5st_C2	210	316.297478889,
L5st_C2	212	158.481799006,
L5st_C2	214	322.768028297,
L5st_C2	216	59.7494417828,165.818699747,
L5st_C2	217	306.027334375,
L5st_C2	218	96.5836697179,
L5st_C2	223	219.961419376,
L5st_C2	231	301.265896209,
L5st_C2	232	228.940449382,
L5st_C2	234	287.475651809,
L5st_C2	236	24.493283989,
L5st_C2	237	87.9008027313,133.117417883,
L5st_C2	243	237.808541905,
L5st_C2	246	341.227287444,
L5st_C2	247	90.3262034362,
L5st_C2	248	141.801454143,
L5st_C2	249	22.218558566,
L5st_C2	254	205.836900801,
L5st_C2	255	329.623133054,
L5st_C2	256	122.48894618,212.364691267,
L5st_C2	257	312.594668112,
L5st_C2	265	118.785295451,154.630253343,
L5st_C2	268	155.790889578,
L5st_C2	273	324.816957249,
L5st_C2	275	212.200722206,275.574788458,
L5st_C2	278	173.982362417,
L5st_C2	279	19.8934988257,279.149042993,
L5st_C2	280	262.378276436,290.88461439,
L5st_C2	282	334.82230187,
L5st_C2	283	249.351756006,
L5st_C2	284	127.764050537,
L5st_C2	287	45.062860032,131.988404921,
L5st_C2	291	12.8119600482,
L5st_C2	294	160.894504715,
L5st_C2	296	60.8304020248,
L5st_C2	303	63.6395726394,
L5st_C2	306	278.973970096,
L5st_C2	307	157.900797349,
L5st_C2	311	236.781037142,
L5st_C2	313	75.9827820676,79.5248633077,
L5st_C2	314	4.15094158547,
L5st_C2	315	26.1238839223,125.126957446,152.330185506,
L5st_C2	318	80.4627549148,
L5st_C2	320	268.545698142,
L5st_C2	322	299.796087639,
L5st_C2	323	112.307499057,
L5st_C2	324	121.0807161,
L5st_C2	325	233.57912255,
L5st_C2	332	290.527166514,
L5st_C2	333	318.880059631,
L5st_C2	337	107.506374659,259.538617963,324.589016086,
L5st_C2	339	162.077343508,
L5st_C2	343	260.785864588,
L5st_C2	347	183.163727308,
L5st_C2	349	98.2763360178,98.7629193347,
L5st_C2	364	225.255816952,
L5st_C2	366	187.935138944,
L5st_C2	373	293.795843009,
L5st_C2	376	293.861974433,
L5st_C2	378	337.256548935,
L5st_C2	382	152.786934118,
L5st_C2	384	154.719011862,
L5st_C2	385	36.170501429,
L5st_C2	387	290.208580367,
L5st_C2	390	203.053009677,
L5st_C2	394	82.1467214205,299.294108204,
L5st_C2	398	193.870061626,
L5st_C2	399	112.195237495,
L5st_C2	401	260.058499284,293.787249915,
L5st_C2	404	84.7337762227,191.01275706,
L5st_C2	406	272.624796886,
L5st_C2	408	152.754807907,198.992487989,
L5st_C2	410	141.945274533,
L5st_C2	412	269.612607045,
L5st_C2	414	22.2251591333,
L5st_C2	415	131.43434364,
L5st_C2	416	193.046500023,
L5st_C2	418	218.96776707,
L5st_C2	419	323.639574749,
L5st_C2	421	5.83952331483,
L5st_C2	423	284.684869842,
L5st_C2	427	103.376274783,
L5st_C2	433	323.445644605,
L5st_C2	436	240.549827672,
L5st_C2	443	43.4632231986,
L5st_C2	444	78.928422754,86.1300354554,293.161533463,
L5st_C2	447	227.184350459,
L5st_C2	451	289.729501659,
L5st_C2	452	309.669738551,
L5st_C2	459	198.243713942,
L5st_C2	462	210.606139317,
L5st_C2	467	100.610699428,
L5st_C2	473	279.95112553,
L5st_C2	476	169.912423915,268.368321145,
L5st_C2	477	1.29129435522,286.39660658,
L5st_C2	481	308.459892883,
L5st_C2	483	255.350036451,
L5st_C2	485	3.32198214186,
L5st_C2	488	298.423451401,
L5st_C2	490	184.977420712,
L5st_C2	492	234.435241184,260.912049252,
L5st_C2	495	214.267205699,250.238331918,
L5st_C2	496	67.4124388761,
L5st_C2	497	225.93989581,
L5st_C2	503	194.671547918,
L5st_C2	508	195.490165609,253.984574796,
L5st_C2	510	13.9069252379,
L5st_C2	513	183.908621321,
L5st_C2	514	55.6852101832,
L5st_C2	516	256.49619947,
L5st_C2	518	278.949584171,
L5st_C2	523	12.4178957809,225.436387953,
L5st_C2	526	54.2240285353,
L5st_C2	527	28.8542566297,299.897636681,
L5st_C2	531	250.982003182,
L5st_C2	536	255.531924673,
L5st_C2	538	64.4459266293,
L5st_C2	540	56.4763601236,
L5st_C2	545	126.489324773,
L5st_C2	548	169.021974437,317.833924793,
L5st_C2	551	133.476914626,
L5st_C2	552	161.763745398,
L5st_C2	558	247.580874853,
L5st_C2	561	125.662649744,
L5st_C2	564	11.3996874291,
L5st_C2	566	133.205305122,
L5st_C2	567	311.241283328,
L5st_C2	569	79.392426153,129.107796481,
L5st_C2	570	105.602099188,
L5st_C2	571	176.464707018,
L5st_C2	577	209.713979988,299.487826848,
L5st_C2	578	319.620714313,
L5st_C2	580	21.7451183395,
L5st_C2	583	46.1669185438,234.122855457,
L5st_C2	584	60.1780699554,
L5st_C2	586	113.420144806,273.223625185,
L5st_C2	589	72.1345573684,
L5st_C2	592	119.003494595,
L5st_C2	594	277.732540497,
L5st_C2	598	6.16136719356,
L5st_C2	600	81.6648166363,110.152686447,
L5st_C2	602	193.216482477,
L5st_C2	606	309.367239882,
L5st_C2	607	252.117296756,267.154299251,
L5st_C2	608	123.964089395,
L5st_C2	609	39.1638314577,
L5st_C2	610	107.798292658,
L5st_C2	621	294.089695004,
L5st_C2	622	285.714104023,
L5st_C2	625	273.067094122,290.169470814,
L5st_C2	628	95.73206556,
L5st_C2	629	43.5038287643,
L5st_C2	630	267.229350349,
L5st_C2	634	235.571428457,
L5st_C2	635	35.3169537152,141.981056174,
L5st_C2	637	4.19577369589,
L5st_C2	640	319.507341534,
L5st_C2	641	54.5066105107,
L5st_C2	643	226.939137818,
L5st_C2	644	26.0832252863,
L5st_C2	650	145.20594455,
L5st_C2	655	136.67944425,290.070857751,
L5st_C2	656	255.557461395,
L5st_C2	658	222.403220382,282.941762051,307.569535332,
L5st_C2	660	222.642439827,
L5st_C2	661	145.339329998,
L5st_C2	663	271.696782528,
L5st_C2	665	11.8346338024,
L5st_C2	670	101.703980916,190.430094556,
L5st_C2	674	260.348266269,
L5st_C2	675	181.987072946,294.122634932,
L5st_C2	678	130.785210998,
L5st_C2	690	293.110878239,
L5st_C2	693	167.587768263,
L5st_C2	695	249.034341352,
L5st_C2	697	38.4979480696,
L5st_C2	698	322.248310768,
L5st_C2	700	48.9735043482,288.009599908,
L5st_C2	708	256.680001066,
L5st_C2	709	44.8676536191,128.116158365,
L5st_C2	713	202.327440706,333.38133187,
L5st_C2	715	125.354309847,
L5st_C2	717	131.137575791,
L5st_C2	722	65.3330919455,
L5st_C2	727	165.766689148,
L5st_C2	729	274.637327153,
L5st_C2	732	221.298612981,
L5st_C2	735	153.587494614,
L5st_C2	739	323.251698342,
L5st_C2	740	114.568157798,
L5st_C2	747	38.1180669937,
L5st_C2	750	255.607812982,
L5st_C2	751	33.0127937531,
L5st_C2	753	204.054353086,
L5st_C2	757	327.987016307,
L5st_C2	767	211.469810004,
L5st_C2	771	156.005064157,
L5st_C2	776	289.813718228,
L5st_C2	778	282.301706254,
L5st_C2	782	248.201175475,
L5st_C2	783	280.458527968,
L5st_C2	784	98.7170454608,
L5st_C2	786	47.4312141994,
L5st_C2	787	269.903292005,
L5st_C3	1	199.040171936,285.858004639,
L5st_C3	3	22.3793853234,
L5st_C3	5	16.2372313333,
L5st_C3	6	212.929033324,
L5st_C3	11	296.656257127,
L5st_C3	13	199.414453663,298.50943421,
L5st_C3	15	330.364067205,
L5st_C3	16	286.138948477,
L5st_C3	20	18.770339805,
L5st_C3	23	281.149282491,
L5st_C3	25	334.439184213,
L5st_C3	27	78.3516994489,287.730473729,
L5st_C3	29	333.12728498,
L5st_C3	30	109.575492069,237.761577605,
L5st_C3	33	284.326561452,
L5st_C3	34	25.9935243533,290.118580589,
L5st_C3	37	226.009663187,
L5st_C3	38	59.7622192307,
L5st_C3	40	38.7192850106,199.736543023,
L5st_C3	41	297.277426397,
L5st_C3	42	140.183923474,
L5st_C3	44	50.0584107602,189.583313477,
L5st_C3	48	312.995147341,
L5st_C3	52	89.0592173075,
L5st_C3	53	296.213158043,
L5st_C3	55	261.689247703,
L5st_C3	57	56.5028498823,201.267072192,
L5st_C3	61	106.215444685,
L5st_C3	63	237.726021771,283.707576783,
L5st_C3	65	130.924421902,
L5st_C3	66	81.2316715572,
L5st_C3	74	66.1829891198,
L5st_C3	76	193.923614774,
L5st_C3	77	114.83331181,
L5st_C4	6	223.019542431,
L5st_C4	11	105.684760832,118.780630342,
L5st_C4	15	78.1656430201,90.7722111908,
L5st_C4	17	217.359020825,
L5st_D1	1	189.232462056,339.382051969,
L5st_D1	2	279.07524841,293.197756773,328.064520228,
L5st_D1	3	143.420271702,
L5st_D1	8	155.271549196,
L5st_D1	9	312.411227122,
L5st_D1	12	100.605573268,298.063078932,
L5st_D1	17	92.0264481807,
L5st_D1	19	38.9768666561,
L5st_D1	22	31.2124111128,200.164079982,
L5st_D1	24	19.6531462414,
L5st_D1	28	241.840668634,
L5st_D1	29	263.986247615,
L5st_D1	32	67.5062577226,
L5st_D1	35	143.753048554,
L5st_D1	38	191.519210314,281.580663783,
L5st_D1	41	159.40008433,
L5st_D1	44	37.5399920838,252.16633114,
L5st_D1	46	105.941850196,
L5st_D1	47	306.909437367,
L5st_D1	49	274.105623927,
L5st_D1	53	210.505836132,
L5st_D1	56	190.235356458,288.249125418,
L5st_D1	58	135.176731853,327.557656339,
L5st_D1	60	86.9927193089,
L5st_D1	62	251.001042379,305.959205299,
L5st_D1	65	273.028192127,
L5st_D1	66	269.609125297,
L5st_D1	67	343.5275332,
L5st_D1	71	227.119599191,248.755460927,
L5st_D1	74	135.115977647,
L5st_D1	78	104.992719231,
L5st_D1	83	272.581703757,
L5st_D1	90	207.273889793,237.362631261,
L5st_D1	92	246.565277661,
L5st_D1	93	303.469552572,
L5st_D1	95	150.626887449,
L5st_D1	96	222.558921668,
L5st_D1	98	323.080057632,
L5st_D1	99	256.514255054,
L5st_D1	101	123.622663979,264.285763846,
L5st_D1	106	69.684521332,
L5st_D1	111	75.9347678072,
L5st_D1	112	244.493057747,
L5st_D1	114	121.302719431,288.72352546,
L5st_D1	118	49.2101803515,
L5st_D1	120	30.1809199903,
L5st_D1	124	247.442932804,
L5st_D1	126	101.314434981,
L5st_D1	129	97.6994087656,164.525577596,
L5st_D1	132	105.860225131,
L5st_D1	133	30.4668633285,
L5st_D1	136	230.421106919,
L5st_D2	0	234.752399864,
L5st_D2	2	27.1665055865,
L5st_D2	3	136.374559875,
L5st_D2	5	134.325036913,
L5st_D2	6	270.380313589,285.702879378,
L5st_D2	7	273.861841983,
L5st_D2	8	48.3360584216,
L5st_D2	11	83.1343288272,245.490520948,
L5st_D2	13	254.014471721,
L5st_D2	14	75.3575758542,
L5st_D2	15	169.350017579,
L5st_D2	16	283.366653727,290.268267674,
L5st_D2	21	29.5608702811,
L5st_D2	23	253.246361927,
L5st_D2	25	319.381778194,
L5st_D2	26	212.373639997,
L5st_D2	32	237.560413709,
L5st_D2	33	283.486145778,307.755048698,
L5st_D2	35	317.568276707,
L5st_D2	36	58.418337854,
L5st_D2	37	65.6790011828,320.805574753,
L5st_D2	38	65.4970210677,104.171078643,327.539435469,
L5st_D2	45	311.409710688,
L5st_D2	46	288.829175562,
L5st_D2	47	16.9000976868,
L5st_D2	48	206.501181572,
L5st_D2	50	72.6323120199,
L5st_D2	52	13.1620613955,
L5st_D2	59	240.804608481,240.973793528,
L5st_D2	61	311.080862896,
