t	Vm run 00	Vm run 01	Vm run 02	Vm run 03	Vm run 04	Vm run 05
248.6	-74.5100573027	-76.4920407027	-75.4766194502	-75.8456530969	-77.5766580366	-75.3645557429
248.625	-74.5077447125	-76.5126357861	-75.4877839019	-75.8360953764	-77.5767817061	-75.3239155945
248.65	-74.5069874152	-76.5331586593	-75.4995430759	-75.8278115255	-77.5769904291	-75.2842554292
248.675	-74.5077456312	-76.5536038187	-75.5116349162	-75.8207601121	-77.57730365	-75.2457706908
248.7	-74.5099736479	-76.5739660162	-75.5237655823	-75.8148984795	-77.5777351648	-75.2086248429
248.725	-74.5136214415	-76.5942401445	-75.5356602798	-75.8101833387	-77.578293695	-75.1729506665
248.75	-74.5186360162	-76.6144210901	-75.5471000202	-75.8065712414	-77.5789830815	-75.1388519868
248.775	-74.5249625004	-76.6345035658	-75.5579391454	-75.804018953	-77.5798022166	-75.1064058551
248.8	-74.532545034	-76.6544819398	-75.5681067241	-75.8024837453	-77.5807449684	-75.0756651581
248.825	-74.5413274797	-76.6743500848	-75.5775976383	-75.8019236219	-77.5818003412	-75.0466615543
248.85	-74.5512539857	-76.6941012649	-75.5864587446	-75.8022974905	-77.5829530125	-75.0194085832
248.875	-74.562269426	-76.7137280753	-75.5947739577	-75.8035652903	-77.5841842484	-74.9939047734
248.9	-74.5743197388	-76.7332224402	-75.602650527	-75.8056880847	-77.5854730962	-74.9701365965
248.925	-74.5873521813	-76.7525756687	-75.6102075821	-75.8086281246	-77.5867977024	-74.9480811497
248.95	-74.6013149289	-76.7717785601	-75.6175672453	-75.8123488889	-77.5881366023	-74.9277084946
248.975	-74.6161557268	-76.7908215479	-75.6248481717	-75.8168151065	-77.5894698578	-74.9089836255
249.0	-74.631820077	-76.8096948704	-75.6321611738	-75.821992764	-77.590779965	-74.8918680702
249.025	-74.6482498162	-76.828388752	-75.6396065233	-75.8278491008	-77.5920524953	-74.8763211523
249.05	-74.6653827237	-76.8468935868	-75.6472725369	-75.8343525967	-77.5932764725	-74.8623009566
249.075	-74.6831533073	-76.8652001112	-75.6552350999	-75.8414729511	-77.5944445113	-74.8497650439
249.1	-74.7014945074	-76.8832995605	-75.6635578473	-75.8491810579	-77.5955527566	-74.838670964
249.125	-74.7203398606	-76.9011838036	-75.6722927775	-75.8574489756	-77.5966006709	-74.8289766085
249.15	-74.73962567	-76.9188454534	-75.6814811317	-75.8662498953	-77.597590714	-74.8206404435
249.175	-74.7592928501	-76.9362779505	-75.6911544147	-75.8755581062	-77.598527955	-74.8136216516
249.2	-74.7792882717	-76.9534756237	-75.7013354678	-75.8854209336	-77.599419649	-74.807880212
249.225	-74.799565564	-76.9704337259	-75.7120395349	-75.8958332986	-77.6002748004	-74.8033769364
249.25	-74.8200854131	-76.9871484491	-75.7232752817	-75.9067678951	-77.6009449273	-74.8000734759
249.275	-74.8408154382	-77.0036169212	-75.7350457442	-75.9181923167	-77.6010862179	-74.7979323125
249.3	-74.8617297476	-77.0197179298	-75.747349193	-75.930074769	-77.600256427	-74.7969167398
249.325	-74.8828082727	-77.0351730759	-75.7601799109	-75.9423855264	-77.5980381875	-74.7969908413
249.35	-74.9040359617	-77.0496147634	-75.7735288823	-75.9550970875	-77.5941213445	-74.7981194673
249.375	-74.9254018885	-77.0626859478	-75.7873843987	-75.968183992	-77.5883335619	-74.8002682144
249.4	-74.9468983201	-77.0741144035	-75.8017325874	-75.9816225851	-77.580634259	-74.8034034077
249.425	-74.9685197796	-77.0837457542	-75.8165578691	-75.9953908032	-77.5710901017	-74.8074920864
249.45	-74.9902621501	-77.0915433369	-75.831843352	-76.0094679955	-77.5598450986	-74.8125019923
249.475	-75.0121218652	-77.0975690974	-75.8475711693	-76.0238347773	-77.5470925144	-74.8184015617
249.5	-75.0340952278	-77.1019573388	-75.863722767	-76.038472909	-77.5330516614	-74.8251599194
249.525	-75.0561778882	-77.1048887071	-75.8802774019	-76.0491875078	-77.5179502602	-74.8327468751
249.55	-75.0783644928	-77.1065680507	-75.8972083526	-76.0530855309	-77.5020119169	-74.8411329206
249.575	-75.1006484962	-77.1072073466	-75.9144786371	-76.0494929701	-77.4854478303	-74.8502892284
249.6	-75.1230221167	-77.1070135524	-75.9320385414	-76.0391549465	-77.4684517833	-74.8601876505
249.625	-75.1454764016	-77.1061806518	-75.9498261	-76.0234294419	-77.4511535355	-74.8708007174
249.65	-75.1680013722	-77.1048849875	-75.967770234	-76.0037994379	-77.4335844209	-74.8821016366
249.675	-75.1892430082	-77.1032830238	-75.9857954236	-75.9816350787	-77.4156866539	-74.8940642912
249.7	-75.2076109334	-77.1015108092	-76.0038266849	-75.9581010897	-77.3973531362	-74.9066632371
249.725	-75.2220855304	-77.0996845658	-76.0217939286	-75.9341381889	-77.3784723193	-74.9198736996
249.75	-75.2323575582	-77.0979075304	-76.0396352061	-75.9104783083	-77.3589616349	-74.9336715699
249.775	-75.2385426032	-77.096270181	-76.0572987147	-75.8876727684	-77.338784759	-74.9480333992
249.8	-75.2409201685	-77.0948486121	-76.0747436693	-75.8661230994	-77.3179550945	-74.9629363932
249.825	-75.2398200286	-77.0937041727	-76.0919402654	-75.8461097055	-77.296530267	-74.9783584045
249.85	-75.2355999738	-77.0928844908	-76.1088689918	-75.8278164839	-77.2746021599	-74.9942779247
249.875	-75.2286491459	-77.092425196	-76.125519531	-75.8113510929	-77.2522857622	-75.0105536428
249.9	-75.2193865067	-77.0923517979	-76.1418894435	-75.7967613559	-77.2297087938	-75.0268857531
249.925	-75.2082493699	-77.0926814469	-76.0360718257	-75.7840485695	-77.2070030635	-75.0428850632
249.95	-75.1956764852	-77.0934244788	-75.8906523927	-75.7731784526	-77.1842978515	-75.0581736747
249.975	-75.182090995	-77.0945857273	-75.7343935476	-75.7640902975	-77.1617152265	-75.0724595459
250.0	-75.1678865887	-77.0961656216	-75.5797379402	-75.7567046892	-77.1392896412	-75.0855693154
250.025	-75.1533109505	-77.0981610976	-75.4326488034	-75.7509299998	-77.1168834153	-75.0958318188
250.05	-75.1383984584	-77.1005663503	-75.2959513754	-75.7466677762	-77.0941862918	-75.1013901893
250.075	-75.1230092431	-77.1033855101	-75.1707696246	-75.7438170978	-77.0707921488	-75.1011462159
250.1	-75.1069237733	-77.1066254268	-75.0572602437	-75.7422779803	-77.0462987394	-75.0947362934
250.125	-75.0899328812	-77.1102892655	-74.9550304249	-75.7419539114	-77.0203870275	-75.0822911309
250.15	-75.0718950169	-77.1143747476	-74.863390216	-75.7427536238	-76.9928638192	-75.0597442442
250.175	-75.0527591352	-77.1188748244	-74.7815088446	-75.7445922208	-76.9636707755	-75.0241601062
250.2	-75.0325630327	-77.1237789693	-74.7085115107	-75.7254388274	-76.9328706794	-74.9751262832
250.225	-75.0114182615	-77.1290743544	-74.6435379346	-75.6838986098	-76.888006941	-74.9140420032
250.25	-74.9894900374	-77.1347467374	-74.5857759811	-75.6255250944	-76.8242461809	-74.8431782721
250.275	-74.9669772813	-77.1407810869	-74.5344790759	-75.5564345012	-76.7432522317	-74.7650344782
250.3	-74.9440953695	-77.1471620107	-74.4889732392	-75.4816196873	-76.6492316493	-74.6819883731
250.325	-74.9210625175	-77.1538740463	-74.4472750765	-75.4047841313	-76.5466589978	-74.5961372207
250.35	-74.898089799	-77.1609018581	-74.4071784398	-75.3285494364	-76.4393922876	-74.5092463299
250.375	-74.8753743616	-77.1682303696	-74.3671544182	-75.2547062959	-76.3304655124	-74.4227527522
250.4	-74.8530952434	-77.1758448521	-74.3265224304	-75.1844292127	-76.2221439297	-74.3377946321
250.425	-74.8314111937	-77.1837309816	-74.2852477377	-75.1184442122	-76.1160568426	-74.2552503111
250.45	-74.8104599654	-77.1918748745	-74.2436716	-75.0571555449	-76.0133357839	-74.1757789585
250.475	-74.790358638	-77.2002631079	-74.2022983579	-75.0007399669	-75.9147342684	-74.0998587136
250.5	-74.7712046264	-77.2088827286	-74.1616601271	-74.9492162568	-75.8207242007	-74.0278206173
250.525	-74.7530771095	-77.2177212546	-74.1222434125	-74.9024953021	-75.7315707312	-73.9598778202
250.55	-74.736038684	-77.2267666716	-74.0844564716	-74.8604150627	-75.647389228	-73.8961501757
250.575	-74.7201371077	-77.2359561932	-74.0486205614	-74.8227646601	-75.56818811	-73.83668462
250.6	-74.7054070328	-77.2451289686	-74.0149738111	-74.7893014707	-75.493900781	-73.7814718499
250.625	-74.691871671	-77.2540276266	-73.9836808898	-74.7597640774	-75.4244092765	-73.7304598361
250.65	-74.6795443486	-77.2623410634	-73.9548446047	-74.7338827274	-75.3595616674	-73.6835646752
250.675	-74.6684299323	-77.2697594194	-73.9285173982	-74.711387984	-75.2991847809	-73.6406792373
250.7	-74.6585261128	-77.2755977296	-73.9047117806	-74.6920177385	-75.2430934274	-73.6016800057
250.725	-74.6498245349	-77.2789795256	-73.8834093332	-74.6755225737	-75.1910970263	-73.5664324474
250.75	-74.6423117638	-77.2791557707	-73.8645682307	-74.6616695013	-75.1430043015	-73.5347951976
250.775	-74.6359700884	-77.2756813089	-73.8481293871	-74.6502441966	-75.0986265517	-73.5066232932
250.8	-74.6307781717	-77.2684384649	-73.8340213913	-74.6410519433	-75.0577798681	-73.4817706472
250.825	-74.6267115793	-77.2575777463	-73.8221644174	-74.6339175543	-75.0202865832	-73.4600919212
250.85	-74.6237432186	-77.24343394	-73.8124732842	-74.6286845424	-74.9859761576	-73.4414616621
250.875	-74.621843729	-77.2264482862	-73.8048598206	-74.6252137415	-74.9546856613	-73.4257642878
250.9	-74.6209818503	-77.2071078094	-73.7992346731	-74.623381499	-74.9262599647	-73.4128847428
250.925	-74.6211247895	-77.1859028532	-73.7955086667	-74.6230775392	-74.9005517257	-73.402705529
250.95	-74.6222385926	-77.1632999213	-73.7935938141	-74.6242035899	-74.8774212359	-73.3951073067
250.975	-74.6209241733	-77.1397260318	-73.7934040468	-74.6266718537	-74.8567361737	-73.389970558
251.0	-74.6146894027	-77.1155611439	-73.794384311	-74.6304029557	-74.8383712977	-73.3871771882
251.025	-74.6027033564	-77.0911359369	-73.7956792902	-74.6353237783	-74.8222081076	-73.3866117372
251.05	-74.5852319321	-77.0667329457	-73.7964833202	-74.6413656716	-74.8041327662	-73.388162196
251.075	-74.5630615808	-77.0425896554	-73.7962500602	-74.6484463696	-74.7812776474	-73.391720507
251.1	-74.5371498653	-77.0189026115	-73.7947370156	-74.6564463538	-74.7529026907	-73.3971828389
251.125	-74.5084493893	-76.9958319331	-73.7919564983	-74.6651989781	-74.71963184	-73.4044497037
251.15	-74.4778299202	-76.9735058408	-73.7880963251	-74.67472776	-74.6826817623	-73.4134259701
251.175	-74.4460503117	-76.9520249728	-73.7834445498	-74.6847925445	-74.6433946199	-73.4240208068
251.2	-74.4129776958	-76.9314663624	-73.7783310136	-74.6951475838	-74.6030099476	-73.4361475814
251.225	-74.377886131	-76.9118870209	-73.7730872474	-74.7055874218	-74.5625755479	-73.4497237321
251.25	-74.340069463	-76.8933271091	-73.7680217753	-74.71595857	-74.5229292462	-73.4646706221
251.275	-74.2991957367	-76.8758127118	-73.7634068172	-74.726161054	-74.4847130607	-73.4809133868
251.3	-74.2553669718	-76.8593582381	-73.7594727679	-74.7361442857	-74.4483998173	-73.498380776
251.325	-74.2090229305	-76.8439684836	-73.7564076236	-74.7458996056	-74.4143224339	-73.5170049981
251.35	-74.1608045501	-76.8296403887	-73.754359328	-74.7554513806	-74.3827014361	-73.5367215655
251.375	-74.1114344344	-76.8163645311	-73.7534396579	-74.7648480432	-74.35366897	-73.5574691444
251.4	-74.0616317548	-76.8041263848	-73.7537287549	-74.7741539371	-74.3272889061	-73.5791894093
251.425	-74.0120600214	-76.7929073786	-73.7552797528	-74.7834424099	-74.3035732366	-73.601826903
251.45	-73.9633000202	-76.7826857823	-73.7581231806	-74.7927902873	-74.2824952134	-73.6253289011
251.475	-73.9158398353	-76.7734374454	-73.7622709729	-74.8022736794	-74.2639997412	-73.6496452829
251.5	-73.8700754539	-76.7651364104	-73.7672314528	-74.8119649668	-74.248011517	-73.6747284071
251.525	-73.8263173218	-76.7577554211	-73.7722002376	-74.821930775	-74.234441354	-73.7005329924
251.55	-73.7847997854	-76.7512663408	-73.7715109694	-74.832230739	-74.2231910557	-73.727016004
251.575	-73.7456915104	-76.745640495	-73.7607418472	-74.8429168774	-74.2141571453	-73.7541365437
251.6	-73.709105759	-76.7408489495	-73.7385453767	-74.8540334184	-74.2075159629	-73.7818557459
251.625	-73.6751099193	-76.7368627296	-73.7058649189	-74.865616949	-74.2031360843	-73.8101366771
251.65	-73.6437340067	-76.7336529867	-73.6647735679	-74.877696783	-74.2008657896	-73.8389442399
251.675	-73.6149780501	-76.7311911178	-73.6176585689	-74.7918790496	-74.200565584	-73.8682450818
251.7	-73.5888183858	-76.7294488428	-73.5667821944	-74.6749007603	-74.2021085216	-73.8980075076
251.725	-73.5652129438	-76.7283982513	-73.5140928802	-74.5500072857	-74.2053778847	-73.9282013951
251.75	-73.544105633	-76.7280118276	-73.4611743801	-74.4272551375	-74.2102654218	-73.9587981161
251.775	-73.5254299445	-76.7282624649	-73.4092617781	-74.3114677405	-74.2166701623	-73.9897704595
251.8	-73.5091118847	-76.7291234786	-73.3592849586	-74.2049402052	-74.2244975957	-74.0210925592
251.825	-73.4950723428	-76.7305686241	-73.3119194805	-74.10860324	-74.2336590728	-74.0527398245
251.85	-73.4832289861	-76.7325721239	-73.2676354798	-74.022615297	-74.2440713423	-74.0846888747
251.875	-73.4734977641	-76.7351087044	-73.2267407897	-73.946695767	-74.2556561717	-74.1169174764
251.9	-73.4657940903	-76.7381536414	-73.1894172247	-73.8803229948	-74.2683400208	-74.1494044839
251.925	-73.4600337603	-76.7416828108	-73.1557502561	-73.8228550025	-74.2820537495	-74.1821297831
251.95	-73.4561336563	-76.7456727422	-73.1257528278	-73.7736035147	-74.2967323499	-74.2150742376
251.975	-73.4540122781	-76.7501006706	-73.0993842141	-73.7318788527	-74.3123146948	-74.2482196382
252.0	-73.4535901348	-76.7549445838	-73.0765647964	-73.6970163479	-74.3287433012	-74.2815486549
252.025	-73.4547900246	-76.7601832626	-73.0571875385	-73.668390961	-74.3459641063	-74.3150447909
252.05	-73.4575372265	-76.7657963126	-73.0411268279	-73.6454243932	-74.3639262547	-74.34869234
252.075	-73.4617596211	-76.7717641857	-73.0282452301	-73.6275874792	-74.382581897	-74.3824763458
252.1	-73.4673877573	-76.7780681922	-73.0183986031	-73.6143996807	-74.4018859999	-74.4163825628
252.125	-73.4743548751	-76.7846905031	-73.01143993	-73.6054245188	-74.4217961667	-74.4503974199
252.15	-73.4825968961	-76.7916141423	-73.0072221545	-73.6002616791	-74.4422724687	-74.4845079864
252.175	-73.492052389	-76.7988229689	-73.005600244	-73.5985388747	-74.4632766495	-74.518701939
252.2	-73.5026625159	-76.8063016484	-72.9621929185	-73.5999054379	-74.4847702024	-74.5529675311
252.225	-73.5143709656	-76.8140356094	-72.8904012193	-73.604028124	-74.5067117135	-74.5872935636
252.25	-73.5271238765	-76.8220109867	-72.8040859334	-73.5737568438	-74.5290545041	-74.6216693577
252.275	-73.5408697535	-76.8302145469	-72.7125647724	-73.5201957038	-74.5517455309	-74.6560847283
252.3	-73.5555593807	-76.8386335925	-72.6216672108	-73.454759491	-74.5747259338	-74.6905299601
252.325	-73.5711457324	-76.8472558368	-72.5349225882	-73.3850477187	-74.5979330244	-74.7249957852
252.35	-73.5875838825	-76.8560692466	-72.4543703537	-73.3157545413	-74.6213031438	-74.7594733285
252.375	-73.6048309157	-76.8650618585	-72.3810854352	-73.249673723	-74.6447747384	-74.7939539439
252.4	-73.6228458391	-76.8742215849	-72.3155208874	-73.1883804488	-74.6682911225	-74.8284288747
252.425	-73.6415894964	-76.8835360329	-72.2577337589	-73.1326714582	-74.6918025958	-74.8628887437
252.45	-73.6610244839	-76.8929923602	-72.2075349735	-73.0828504767	-74.7152677844	-74.8973229631
252.475	-73.6811150703	-76.9025771892	-72.164588968	-73.03891487	-74.7386542252	-74.9317191988
252.5	-73.7018271184	-76.9122765903	-72.1284797229	-73.0006781264	-74.7619383053	-74.9660630169
252.525	-73.7231280105	-76.9220761366	-72.0987541462	-72.9678500343	-74.7851047121	-75.0003377884
252.55	-73.7449865771	-76.9319610222	-72.0749501395	-72.9400887146	-74.8081455526	-75.0345248675
252.575	-73.7673730279	-76.941916232	-72.0566142927	-72.9170338464	-74.8310592858	-75.0686040024
252.6	-73.790258887	-76.9519267446	-72.0433125758	-72.8983273256	-74.8538495839	-75.1025539103
252.625	-73.8084747686	-76.9619777507	-72.0346363308	-72.8836255591	-74.8765242078	-75.1363529333
252.65	-73.8178803049	-76.9720548712	-72.0302051429	-72.872606236	-74.899093956	-75.1699797009
252.675	-73.8172332911	-76.9821443605	-72.0296676747	-72.8649715048	-74.9215717228	-75.2034137399
252.7	-73.8073201312	-76.9922332846	-72.0327012071	-72.8604488609	-74.9439716834	-75.2366359915
252.725	-73.789767396	-77.0023096685	-72.0390103913	-72.8587906227	-74.9663086109	-75.269629214
252.75	-73.7663099493	-77.0123626082	-72.0483255556	-72.8597725858	-74.9885973211	-75.3023782654
252.775	-73.7384851889	-77.022382348	-72.060400796	-72.8631922433	-75.0108522348	-75.3348702707
252.8	-73.7075621926	-77.0323603229	-72.0750119991	-72.8688668247	-75.0330870458	-75.3670946856
252.825	-73.6745651714	-77.0422891708	-72.0919548951	-72.8766313129	-75.05531448	-75.3987225319
252.85	-73.6403204968	-77.0521627177	-72.1110431985	-72.8863365355	-75.0775461311	-75.4291423739
252.875	-73.6055002226	-77.06197594	-72.1321068692	-72.8978473867	-75.0997923605	-75.4576944803
252.9	-73.5706553972	-77.0717249088	-72.1549905114	-72.9110412037	-75.1220622479	-75.4838610201
252.925	-73.5362399428	-77.0814067209	-72.1795519141	-72.92580631	-75.1443635835	-75.5070030956
252.95	-73.5026276632	-77.0910194193	-72.2056607322	-72.9420407207	-75.1667028897	-75.5263354766
252.975	-73.4701247361	-77.1005619078	-72.2331972999	-72.9596510034	-75.1890854679	-75.5411253335
253.0	-73.4389793634	-77.1100338633	-72.2620515696	-72.9785512801	-75.2115154605	-75.5508874132
253.025	-73.4093896373	-77.1194356457	-72.2921221642	-72.9986623586	-75.2339959248	-75.5554698868
253.05	-73.3815102386	-77.1287682111	-72.3233155329	-73.0199109773	-75.2565289137	-75.5550391264
253.075	-73.3554610056	-77.1380330268	-72.3555451999	-73.0422291508	-75.27911556	-75.5500090165
253.1	-73.3313352941	-77.1472319912	-72.3887310961	-73.0655536031	-75.3017533688	-75.5409546192
253.125	-73.3092035721	-77.1563671614	-72.4227989646	-73.0901336757	-75.3244290231	-75.528533394
253.15	-73.2891144537	-77.1654399829	-72.4576798345	-73.1158807427	-75.3471089007	-75.5132810381
253.175	-73.2710956567	-77.1744379377	-72.4933095606	-73.1426871871	-75.3697315292	-75.495504929
253.2	-73.2551557209	-77.1833071877	-72.5296284257	-73.1704605597	-75.3922051363	-75.4753317892
253.225	-73.2412863501	-77.1919253777	-72.5665807993	-73.1991224924	-75.4144107777	-75.4528234092
253.25	-73.2287560296	-77.2000895941	-72.6041148426	-73.228605108	-75.4364218708	-75.4280768058
253.275	-73.2161167619	-77.2075729213	-72.6421822437	-73.2588483392	-75.4580734382	-75.4012761916
253.3	-73.2017015966	-77.2140837063	-72.6806885564	-73.2897981441	-75.479184716	-75.3727007894
253.325	-73.184090875	-77.2192949109	-72.7194475318	-73.3214053417	-75.4995866802	-75.342705581
253.35	-73.1623365222	-77.2228830339	-72.7581871367	-73.3536248362	-75.5191250721	-75.3116911882
253.375	-73.1359781846	-77.2245582919	-72.7965894765	-73.3864150566	-75.5376614338	-75.2800735942
253.4	-73.1049541542	-77.2240855309	-72.8343401815	-73.4197375089	-75.5550742453	-75.2482591039
253.425	-73.0694865948	-77.2212252994	-72.8711689838	-73.4535446376	-75.5712599188	-75.2166262925
253.45	-73.0299800005	-77.2156952983	-72.9068483983	-73.487760738	-75.5861308159	-75.1855146676
253.475	-72.9869474757	-77.2071912076	-72.9415008752	-73.5222699116	-75.5996094735	-75.1552188833
253.5	-72.9409559529	-77.1954396361	-72.9748886072	-73.5569183226	-75.6116217261	-75.1259871144
253.525	-72.8925869632	-77.180248194	-73.0067603328	-73.5915281157	-75.6220921815	-75.0980827529
253.55	-72.8424180625	-77.1615344633	-73.0369057006	-73.6259158023	-75.6309437869	-75.0717110051
253.575	-72.79100058	-77.1393319074	-73.0651724997	-73.6599087875	-75.6381010803	-75.0470230069
253.6	-72.7388444684	-77.1137788183	-73.0914746997	-73.6933567872	-75.6434955184	-75.0241253097
253.625	-72.6864108637	-77.0850979945	-73.1157930545	-73.7261376679	-75.6470711167	-75.0030872756
253.65	-72.6341096222	-77.0535733779	-73.1381695325	-73.7581588084	-75.6487891077	-74.9791106612
253.675	-72.5822995746	-77.0195278315	-73.1586979096	-73.7893555418	-75.6486469665	-74.948691945
253.7	-72.5312901598	-76.9833040533	-73.1775122869	-73.8196880657	-75.6466638059	-74.9108819502
253.725	-72.4813437524	-76.9452492301	-73.1947751257	-73.8491377999	-75.6428734968	-74.8664504917
253.75	-72.4326784041	-76.9057032055	-73.2106660833	-73.8777037747	-75.6373235677	-74.8169581903
253.775	-72.3854709269	-76.8649895275	-73.2253724362	-73.905399313	-75.6300749806	-74.7641398878
253.8	-72.3398604403	-76.8234087359	-73.2390814096	-73.9322490381	-75.6212011362	-74.7096695794
253.825	-72.2959538927	-76.7812335031	-73.2519744096	-73.9530006511	-75.6107860707	-74.6497960633
253.85	-72.253831422	-76.7387054968	-73.264222961	-73.9634838731	-75.5989221865	-74.5814666429
253.875	-72.2135503557	-76.6960106674	-73.2759860758	-73.962527986	-75.5857078309	-74.5042473368
253.9	-72.1751481355	-76.6532556611	-73.2874087537	-73.826213281	-75.571244935	-74.4196208013
253.925	-72.1386447979	-76.6104667834	-73.2986213416	-73.6417896399	-75.5558314483	-74.329928453
253.95	-72.104045382	-76.567751146	-73.3097395174	-73.4409236084	-75.5395523035	-74.2376163284
253.975	-72.0713423471	-76.5250369156	-73.3208647086	-73.2379383932	-75.5224755433	-74.1448592844
254.0	-72.0405557114	-76.4822406691	-73.3320735397	-73.0399852222	-75.5046726436	-74.0534273178
254.025	-72.0116976272	-76.4393027031	-73.343400743	-72.8506683335	-75.4862631384	-73.9646763782
254.05	-71.9847653692	-76.3960526648	-73.3548287475	-72.6716905895	-75.4673417389	-73.8795932646
254.075	-71.9597404198	-76.3521959582	-73.3662906602	-72.5037076673	-75.4479840549	-73.798857911
254.1	-71.9365912669	-76.3074072313	-73.3776770597	-72.346797528	-75.4282558824	-73.7229057649
254.125	-71.9152773761	-76.2614312074	-73.3888429901	-72.2007241695	-75.4082174875	-73.6519831067
254.15	-71.8957527445	-76.2141401831	-73.3996179104	-72.0650843617	-75.3339546917	-73.5861931491
254.175	-71.8778241418	-76.1655453834	-73.4098199067	-71.9393873952	-75.2221386425	-73.5255330586
254.2	-71.8611421556	-76.1108910097	-73.4192719785	-71.8228513109	-75.0899415576	-73.4699229885
254.225	-71.8452994601	-76.0470637346	-73.4278169268	-71.7143505356	-74.9440709655	-73.4192284924
254.25	-71.8299338608	-75.9736164514	-73.4353281004	-71.6125654382	-74.7879599868	-73.3732776426
254.275	-71.8147873403	-75.8917833535	-73.4417147857	-71.5161868871	-74.6249864168	-73.3318733073
254.3	-71.7997052953	-75.8035042464	-73.4469225366	-71.424070795	-74.4587198292	-73.294800891
254.325	-71.784602312	-75.7108254859	-73.4509297559	-71.3353156774	-74.2924836285	-73.2618326178
254.35	-71.7694279416	-75.6155968495	-73.4531827795	-71.2492776263	-74.1290392179	-73.232730243
254.375	-71.7541483788	-75.5193505495	-73.452871337	-71.1655470123	-73.9704867512	-73.2072426139
254.4	-71.7387431815	-75.4229366341	-73.449330243	-71.0839073	-73.8183031887	-73.1850989935
254.425	-71.7232095905	-75.3264686472	-73.4422236099	-71.0042893562	-73.6734398547	-73.1660040663
254.45	-71.7075676806	-75.2295894274	-73.3071243494	-70.926728677	-73.5364331856	-73.1499700191
254.475	-71.691862708	-75.1318052659	-73.1287807799	-70.8513289289	-73.4075068274	-73.1366338341
254.5	-71.6761638212	-75.0327257156	-72.936981578	-70.7782327866	-73.286657228	-73.1256047439
254.525	-71.6605598964	-74.9321763636	-72.7448664939	-70.7075997716	-73.1737216823	-73.1165149653
254.55	-71.645153789	-74.8302134851	-72.5589631875	-70.6395902	-73.0684306446	-73.1090313685
254.575	-71.6300562031	-74.72708267	-72.382586423	-70.5743436857	-72.970446994	-73.1028606111
254.6	-71.615380027	-74.6231566234	-72.2172957197	-70.5119555428	-72.8793949392	-73.0977505839
254.625	-71.6012356122	-74.5188746899	-72.0636364136	-70.4524626614	-72.7948809066	-72.9798785363
254.65	-71.5877271733	-74.4146948645	-71.9215579826	-70.3820414121	-72.7165086993	-72.8257458464
254.675	-71.5749508756	-74.3110608502	-71.7906645104	-70.2937254584	-72.6438902513	-72.6614700727
254.7	-71.562994122	-74.2083823518	-71.6698466058	-70.1648310159	-72.576652797	-72.4978740432
254.725	-71.5519307845	-74.1070252471	-71.5575704814	-69.9970937288	-72.5144425569	-72.339829642
254.75	-71.5418121746	-74.0072912806	-71.4523287511	-69.8003220759	-72.4569250187	-72.1894842827
254.775	-71.5326589428	-73.9093540918	-71.3529080597	-69.5848042363	-72.4030298542	-72.0476371438
254.8	-71.524458587	-73.8132258251	-71.2584568005	-69.3591810176	-72.3510852032	-71.9144053323
254.825	-71.5171695549	-73.7187863962	-71.1684398319	-69.1301563186	-72.2993466149	-71.7895666627
254.85	-71.5107299395	-73.6258503588	-71.0825546922	-68.9027081838	-72.2464060273	-71.6698512328
254.875	-71.5054438533	-73.5342349485	-71.0006495755	-68.680399867	-72.1913573453	-71.5527445276
254.9	-71.5012037343	-73.4438077735	-70.9226583953	-68.4657105715	-72.1337841148	-71.4372689579
254.925	-71.4978795175	-73.343981128	-70.8485552579	-68.2602684018	-72.0736619424	-71.3234925683
254.95	-71.4953652655	-73.2303301913	-70.778325427	-68.0650584691	-72.0112399155	-71.2119701439
254.975	-71.4935753017	-73.1036823405	-70.7120227886	-67.8716997169	-71.9469335852	-71.103387513
255.0	-71.4924317517	-72.9670654404	-70.6496593294	-67.6770068446	-71.881241134	-70.9983807739
255.025	-71.4919365487	-72.8239294016	-70.5911985948	-67.4821310488	-71.8146835309	-70.8972299416
255.05	-71.4920430171	-72.6774010702	-70.5365703604	-67.289768556	-71.7477663877	-70.7998647083
255.075	-71.4926725394	-72.5300537629	-70.4856824049	-67.1026172952	-71.6809563399	-70.7060450218
255.1	-71.4937396541	-72.3838930096	-70.4384279592	-66.9228240622	-71.614667856	-70.6155245109
255.125	-71.4951672419	-72.24042119	-70.3946905963	-66.7521769623	-71.5492577206	-70.5281339684
255.15	-71.4968940603	-72.1008428421	-70.3543476315	-66.5917014915	-71.4850245908	-70.4437966724
255.175	-71.4988772879	-71.9659877198	-70.3172724153	-66.4418936228	-71.4222114187	-70.3625068087
255.2	-71.5010919143	-71.8363773707	-70.2833357264	-66.302897945	-71.361009332	-70.2802500737
255.225	-71.5035283439	-71.7123057531	-70.2524065543	-66.1746230575	-71.3015623178	-70.1941646813
255.25	-71.5061892377	-71.5939018514	-70.2243526366	-66.0568197254	-71.2439849321	-70.103569223
255.275	-71.5090862845	-71.4811754277	-70.1990410714	-65.9491356802	-71.1883619906	-70.0092298884
255.3	-71.5122373041	-71.3740509048	-70.1763391806	-65.8511545206	-71.134747642	-69.9125484886
255.325	-71.5156638629	-71.2723930078	-70.1561156403	-65.7624233379	-71.0831680364	-69.8150512531
255.35	-71.5148091165	-71.1760264195	-70.1159228255	-65.6599419488	-71.0336262137	-69.7186024297
