# presynaptic cell type	cell ID	spike times
L45Sym_C2	36	7.18118260526,34.6473053617,109.306248023,257.86469094,
L45Sym_C2	37	59.5216662215,215.112177091,253.542732543,256.773646521,273.606693894,334.917125516,
L45Sym_C2	38	65.8677636968,
L45Sym_C2	39	118.866372123,122.019714223,255.55891361,
L45Sym_C2	40	139.15518723,197.264172274,
L45Sym_C2	41	95.1963868797,213.815191901,253.083447133,
L45Sym_C2	43	253.558381869,338.562590703,
L45Sym_C2	44	35.062616068,243.822226256,246.983573167,256.239177667,258.779208376,342.308247718,
L45Sym_C2	45	37.6490633491,253.719860592,258.822962724,340.829237179,
L45Sym_C2	46	73.1400246246,84.0048882952,96.1584612394,169.798882517,267.130108039,273.196411763,280.342958762,331.661026882,
L45Sym_C2	47	64.3860733039,232.228559366,258.898516365,
L45Sym_C2	48	253.86214632,
L45Sym_C2	49	42.3931542453,253.738103996,260.948904755,
L45Sym_C2	50	205.818271513,304.770859818,
L45Sym_C2	51	220.329975997,277.294422587,316.075625675,324.399427598,
L45Sym_C2	52	35.3176030066,253.087909576,254.112894282,257.123928853,302.185479863,
L45Sym_C2	53	280.961582388,
L45Sym_C2	54	195.176497706,257.243323925,
L45Sym_C2	55	254.880957704,271.712266425,273.201707197,
L45Sym_C2	56	192.165055955,258.351143576,
L45Sym_C2	57	15.7517753968,105.122381915,246.948702621,256.293315892,259.535116518,304.974130886,
L45Sym_C2	58	253.785655197,
L45Sym_C2	59	119.494941625,128.431277378,256.585683991,257.826704399,275.003258271,276.125955873,323.424859368,
L45Sym_C2	60	142.030590088,167.852180855,257.939795049,
L45Sym_C2	61	53.5143632486,113.792230932,258.650899389,270.695650674,
L45Sym_C2	62	264.125211079,335.622161446,
L45Sym_C2	63	12.3361779234,55.3032512927,253.7546551,
L45Sym_C2	64	26.7037412704,334.756089375,344.330433051,
L45Sym_C2	65	7.08173078836,82.7278576953,217.854014663,
L45Sym_C2	66	239.675573828,253.199092136,287.576611785,
L45Sym_C2	67	253.786834862,285.340083528,
L45Sym_C2	68	117.654818732,127.801592961,173.128616188,253.57694689,255.438891293,269.321085671,
L45Sym_C2	69	60.152692954,253.510125857,284.892598016,
L45Sym_C2	70	20.2184124867,99.7468140449,138.578658003,250.370552211,253.237420502,
L45Sym_C2	71	38.9384597999,132.775526043,133.472615614,179.553864137,
L45Sym_C2	72	56.3728501885,254.912913106,
L45Sym_C2	73	62.7288926185,121.166353626,179.289025848,205.555878168,207.476439535,253.209036423,255.156820822,292.059591188,
L45Sym_C2	74	7.3600627207,73.9146435179,151.181132489,157.614849386,251.633693254,273.317189135,328.865739013,
L45Sym_C2	75	116.040425878,145.464427981,235.4975556,268.046872586,
L45Sym_C2	76	185.234042482,254.182057928,
L45Sym_C2	77	84.2665233145,103.784073823,177.589421203,230.820323979,259.568608481,278.176600492,
L45Sym_C2	78	29.3773790757,99.6417447792,
L45Sym_C2	79	239.190641211,289.095755919,
L45Sym_C2	80	0.578689390251,257.214885723,324.117404699,
L45Sym_C2	81	8.82530910344,140.020333749,186.988866316,253.197384928,256.555762183,276.9878006,
L45Sym_C2	82	113.232503838,256.216758276,284.03546976,
L45Sym_C2	83	24.2674863063,227.913156084,
L45Sym_C2	84	24.4713830411,218.657890991,232.952118003,255.929239842,342.614966899,
L45Sym_C2	85	253.110749599,262.021260376,
L45Sym_C2	86	69.0831320009,277.09162887,
L45Sym_C2	87	318.730919354,
L45Sym_C2	88	23.8647649129,38.4112119531,173.130785036,187.993234208,253.597358032,
L45Sym_C2	89	58.8544283807,71.1315575156,168.180318494,253.223488877,324.820354867,
L45Sym_C2	90	18.8354211767,333.325584451,
L45Sym_C2	91	175.179355038,243.856356064,256.962611285,
L45Sym_C2	92	205.260690756,249.15997892,253.954090424,280.184725179,285.539228143,
L45Sym_C2	93	109.613880016,167.722401697,253.300204346,253.496887043,316.302911739,
L45Sym_C2	94	3.38719465179,62.9824809985,100.5762976,116.159065921,254.956133161,279.513019387,
L45Sym_C2	95	63.4794327608,145.583815069,295.330773275,338.210815531,
L45Sym_C2	96	7.39838012394,13.8279337874,253.999250806,282.160071741,
L45Sym_C2	97	173.610556734,253.710849278,
L45Sym_C2	98	127.464885134,185.190758201,325.052365263,
L45Sym_C2	99	114.111117487,165.014232834,222.416869248,253.467111617,259.887278324,265.761816056,
L45Sym_C3	0	249.827152954,289.387370252,
L45Sym_C3	1	267.832549639,335.807579495,
L45Sym_C3	2	109.204787429,206.155310468,309.482685422,
L45Sym_C3	3	36.703728329,116.14004275,141.01682552,168.067079639,279.502171852,
L45Sym_C3	4	26.2536405418,29.281922286,157.527061776,302.354013802,
L45Sym_C3	5	182.031486636,
L45Sym_C3	6	224.999191689,255.717677982,340.009622034,
L45Sym_C3	7	186.664675642,
L45Sym_C3	8	161.265513516,221.614708323,249.330138689,261.501082102,
L45Sym_C3	9	289.024204362,
L45Sym_C3	10	96.3348003769,253.560045648,269.126608339,273.519610142,
L45Sym_C3	11	133.446795321,
L45Sym_C3	12	305.129262175,
L45Sym_C3	13	162.717805143,255.309370182,
L45Sym_C3	14	185.097560171,333.903658855,
L45Sym_C3	15	173.778281071,
L45Sym_C3	16	83.2681359421,266.114956926,270.192089311,
L45Sym_D1	0	260.973377792,343.174950483,
L45Sym_D1	1	89.318672916,93.3457136107,319.220407843,
L45Sym_D1	2	271.335258421,275.402134737,
L45Sym_D1	3	117.159785546,181.883812239,223.111628624,252.677039782,
L45Sym_D1	4	22.2180633929,22.3085776107,
L45Sym_D1	5	138.610296118,232.083875398,343.09421033,
L45Sym_D1	6	266.372456761,274.645216282,
L45Sym_D1	8	2.18248777786,5.8545504512,
L45Sym_D1	9	87.2371591138,295.294613107,
L45Sym_D1	10	1.13199535545,180.389182032,
L45Sym_D1	11	29.1090160683,174.942196937,186.638941944,194.739219982,197.05604892,271.682314018,283.28466018,
L45Sym_D2	0	102.601074392,265.120571694,
L45Sym_D2	1	3.46353865531,36.6006241905,
L45Sym_D2	2	5.45890104402,61.1742206555,157.160992239,
L45Sym_D2	3	59.0484134426,237.16248013,
L45Sym_D2	4	5.05590913258,53.9582931004,237.559222081,295.391405884,
L45Sym_D2	5	13.5588713494,32.0541764869,
L45Sym_D2	6	147.546308431,273.37174423,299.328843383,
L45Sym_D2	7	290.875971007,
L45Sym_E1	0	281.700893121,340.989894723,
L4py_A1	7	282.985450208,
L4py_A3	1	7.74294171659,
L4py_A4	2	173.359349198,
L4py_Alpha	0	50.0537558919,
L4py_Alpha	1	274.784941117,
L4py_B1	0	249.852730982,
L4py_B1	1	74.5707082621,
L4py_B1	12	37.038363897,
L4py_B1	20	313.676853681,
L4py_B1	25	280.751549874,
L4py_B1	29	312.444140097,
L4py_B1	36	330.701932606,
L4py_B1	37	289.257021374,
L4py_B1	44	102.912888875,
L4py_B1	45	254.891261041,
L4py_B1	52	278.457058307,
L4py_B1	57	54.9166326989,195.067567069,
L4py_B1	59	313.37606649,
L4py_B1	61	107.389745884,
L4py_B2	1	145.802013106,
L4py_B2	17	22.0203361295,
L4py_B2	22	334.974911179,
L4py_B2	27	290.098296365,
L4py_B2	28	107.223805908,
L4py_B3	2	65.1708395984,107.6569269,
L4py_B3	6	2.51736923702,
L4py_B3	10	29.4185137451,
L4py_B3	16	220.148280079,
L4py_B3	17	204.078954098,
L4py_B3	21	265.89965379,
L4py_B3	24	313.143341502,
L4py_B3	38	254.409441067,
L4py_B3	43	259.958198365,
L4py_B3	44	260.017464788,
L4py_B3	47	207.036494112,
L4py_B3	52	193.15463276,
L4py_B3	53	169.491921597,
L4py_B3	54	320.650883788,
L4py_B3	55	1.05594332592,78.3306563777,259.052882963,
L4py_B3	56	168.381073761,
L4py_B3	58	238.122907024,
L4py_B3	62	265.890770811,
L4py_B3	68	7.11293507335,
L4py_B4	2	296.799589621,
L4py_B4	3	89.4347450683,
L4py_B4	13	130.421180357,
L4py_C1	5	278.482280235,
L4py_C1	6	218.09112476,307.723117918,335.150453754,
L4py_C1	7	64.8790093327,
L4py_C1	9	293.706822482,
L4py_C1	12	103.535091944,
L4py_C1	13	87.444369531,
L4py_C1	14	56.8781255041,169.7915529,
L4py_C1	22	69.9504530408,197.891886631,
L4py_C1	25	303.209068749,
L4py_C1	29	173.611187382,
L4py_C1	53	10.458449932,
L4py_C1	54	15.0877739336,
L4py_C2	3	261.85787551,
L4py_C2	9	265.22229657,
L4py_C2	17	247.86178517,
L4py_C2	22	61.9730772134,
L4py_C2	33	270.62152932,
L4py_C2	34	192.33892794,
L4py_C2	42	59.9093958131,
L4py_C2	47	320.485575569,
L4py_C2	70	208.479190216,
L4py_C2	71	340.450199192,
L4py_C2	73	256.632225625,
L4py_C2	78	179.04826722,
L4py_C2	82	197.773889765,240.978689782,
L4py_C2	86	213.91047223,
L4py_C2	90	157.307927351,
L4py_C2	91	30.3393112621,
L4py_C2	95	170.280271242,
L4py_C2	100	317.013801729,
L4py_C2	104	285.081932471,
L4py_C2	116	129.544373189,306.800360199,
L4py_C2	119	285.049777202,
L4py_C2	120	171.067017501,
L4py_C2	122	280.821422155,
L4py_C2	125	61.4324676797,
L4py_C2	143	293.695403136,
L4py_C2	145	329.960751881,
L4py_C2	149	231.684556443,
L4py_C2	151	90.2070376024,
L4py_C2	157	37.4890008193,318.919213699,
L4py_C2	161	4.14371892345,
L4py_C2	164	16.0667565478,
L4py_C2	168	278.53136463,
L4py_C2	172	310.360250751,
L4py_C2	174	274.736003965,
L4py_C2	181	259.958641903,
L4py_C2	182	224.33984896,
L4py_C2	187	299.155996765,
L4py_C2	189	138.553342594,310.411100409,
L4py_C2	198	326.267096946,
L4py_C2	201	68.388515688,
L4py_C2	204	140.680961682,
L4py_C2	207	343.524303014,
L4py_C2	208	265.693185226,
L4py_C2	210	338.319876111,
L4py_C2	212	161.832227315,
L4py_C2	217	259.948458625,
L4py_C2	227	253.145101443,
L4py_C2	228	73.9284935869,
L4py_C2	231	298.436636422,
L4py_C2	235	40.3414286132,
L4py_C2	244	134.725858271,
L4py_C2	250	55.5819712157,
L4py_C2	251	20.8722965305,
L4py_C2	257	321.754237928,
L4py_C2	261	344.588656865,
L4py_C2	263	50.0620671897,
L4py_C2	264	95.0073314562,
L4py_C2	265	274.991200078,
L4py_C2	272	207.483276659,
L4py_C2	274	270.340876308,
L4py_C3	1	95.4129588067,
L4py_C3	4	249.611906655,
L4py_C3	11	177.287223262,
L4py_C3	13	320.354567794,
L4py_C3	21	139.126283135,
L4py_C3	24	81.9055732267,
L4py_C3	35	130.813304834,
L4py_C3	41	138.603681997,
L4py_C3	42	178.650848813,
L4py_C3	45	243.8893889,
L4py_C3	47	195.956140022,
L4py_C3	49	97.6479446193,193.204247495,
L4py_C3	50	261.325570303,
L4py_C3	52	49.3125619954,
L4py_C3	58	88.2127012731,
L4py_C4	2	209.028464788,
L4py_D1	0	32.8644199984,
L4py_D1	1	250.484654456,
L4py_D1	19	28.2505638031,
L4py_D2	2	126.128115062,
L4py_D2	4	31.6741073938,
L4py_D2	5	84.8150768252,275.039806686,
L4py_D2	9	276.88591239,
L4py_D2	12	90.2070376024,
L4py_D2	14	293.89862198,
L4py_D2	17	12.2994007879,
L4py_D2	23	98.3547273343,
L4py_D2	24	118.676354354,127.352278293,
L4py_D2	25	89.0287378837,
L4py_D2	31	340.936448445,
L4py_D2	33	46.7573453331,
L4py_D2	40	184.292560511,
L4py_D2	44	289.021005473,
L4py_D2	48	229.855926258,
L4py_D2	53	200.437851898,
L4py_D2	54	208.819462207,
L4py_D2	55	264.020721821,
L4py_D2	68	185.113830467,
L4py_D2	71	113.554148002,338.6514531,
L4py_D2	72	146.704382053,
L4py_D3	0	186.514547686,188.330125276,
L4py_D3	5	211.690927576,
L4py_D3	16	242.573553347,
L4py_D3	20	154.484418387,
L4py_D3	33	154.617012086,
L4py_D3	38	332.64082841,
L4py_D3	40	138.288451701,
L4py_D3	50	97.0399719158,
L4py_Gamma	0	3.81921853912,
L4py_Gamma	4	310.006745513,
L4py_Gamma	6	230.118660969,
L4py_Gamma	9	62.6331981442,212.488473768,
L4sp_B1	3	96.3187473974,
L4sp_B1	5	18.8988586203,
L4sp_B1	10	51.5594406168,
L4sp_B1	12	155.193174976,
L4sp_B1	13	314.662412387,
L4sp_B1	16	208.546986299,287.791843918,
L4sp_B2	3	181.48592178,
L4sp_B2	7	92.2338287829,101.868660499,
L4sp_B3	0	73.1525669884,
L4sp_C1	0	278.844038893,327.443786534,
L4sp_C1	3	302.22784674,
L4sp_C1	12	10.3000968199,
L4sp_C1	14	40.3345015099,
L4sp_C1	18	194.661080456,
L4sp_C1	19	28.1863445535,
L4sp_C1	25	210.889444478,
L4sp_C1	31	234.314093526,
L4sp_C1	34	68.151045604,
L4sp_C1	36	334.415993781,
L4sp_C1	41	90.771157251,
L4sp_C1	47	254.752018004,
L4sp_C1	53	47.4399118818,
L4sp_C1	56	254.898306399,
L4sp_C1	58	248.067379334,
L4sp_C1	61	69.3947630776,
L4sp_C1	64	336.209385011,
L4sp_C1	65	120.707459696,
L4sp_C1	78	70.212908543,
L4sp_C1	81	80.5918625133,
L4sp_C1	82	73.7740801293,254.601211305,
L4sp_C1	88	252.20691719,260.280229092,
L4sp_C1	95	248.347261559,254.85746172,
L4sp_C1	96	254.356448949,
L4sp_C1	97	34.6384479803,
L4sp_C1	98	323.280833861,
L4sp_C1	121	167.578297225,
L4sp_C1	124	331.406386972,
L4sp_C1	127	206.106874659,
L4sp_C1	136	89.1147993648,231.93946576,
L4sp_C2	2	258.188743222,
L4sp_C2	3	259.765950029,
L4sp_C2	5	267.805783517,
L4sp_C2	6	209.651909545,
L4sp_C2	7	197.836104006,
L4sp_C2	10	258.071289223,259.750695525,
L4sp_C2	16	259.047057087,
L4sp_C2	18	259.658368132,
L4sp_C2	19	271.496208598,
L4sp_C2	22	258.705730741,
L4sp_C2	25	45.0674259841,
L4sp_C2	27	281.457883519,
L4sp_C2	31	321.513866229,
L4sp_C2	32	232.100237166,
L4sp_C2	35	284.639842503,
L4sp_C2	36	281.027147623,
L4sp_C2	41	258.226766427,
L4sp_C2	43	170.830447356,
L4sp_C2	44	260.971395481,
L4sp_C2	45	258.510856396,
L4sp_C2	48	223.11157064,
L4sp_C2	51	120.572377384,
L4sp_C2	55	286.147369728,
L4sp_C2	60	260.367647525,
L4sp_C2	61	123.764568887,
L4sp_C2	62	152.187243847,
L4sp_C2	66	258.890329652,
L4sp_C2	67	259.698593525,
L4sp_C2	68	314.484454723,
L4sp_C2	69	260.679459758,
L4sp_C2	72	313.89338368,
L4sp_C2	73	258.70992472,
L4sp_C2	81	234.115677865,
L4sp_C2	83	276.623429692,
L4sp_C2	84	215.78511356,
L4sp_C2	86	56.0097390999,
L4sp_C2	87	275.932561435,
L4sp_C2	88	258.89894515,
L4sp_C2	91	260.088046064,
L4sp_C2	96	275.931835163,
L4sp_C2	99	303.640405638,
L4sp_C2	101	268.296968531,
L4sp_C2	102	281.923675825,
L4sp_C2	105	258.837723508,
L4sp_C2	107	171.024185587,
L4sp_C2	108	260.341876255,
L4sp_C2	114	258.804928199,
L4sp_C2	118	212.834964377,
L4sp_C2	120	258.841001269,
L4sp_C2	124	173.288320013,
L4sp_C2	125	289.554611717,
L4sp_C2	127	176.106848597,
L4sp_C2	128	260.265852469,
L4sp_C2	132	275.022087058,
L4sp_C2	133	46.9960759824,
L4sp_C2	139	199.688014642,
L4sp_C2	140	258.629880691,
L4sp_C2	141	259.635224505,
L4sp_C2	144	260.709458665,288.164267744,
L4sp_C2	152	318.013324667,
L4sp_C2	153	119.222164704,
L4sp_C2	154	119.762844804,280.190895363,
L4sp_C2	161	281.815534023,
L4sp_C2	162	248.031667328,
L4sp_C2	163	321.299570846,
L4sp_C2	165	258.117326293,282.258829604,
L4sp_C2	168	213.771184919,280.00600282,
L4sp_C2	178	326.45524952,
L4sp_C2	179	180.099778787,286.608997774,
L4sp_C2	181	275.770733808,
L4sp_C2	186	258.136112267,280.445762874,
L4sp_C2	187	117.217746984,226.495063707,
L4sp_C2	189	259.25660343,
L4sp_C2	191	262.381000065,
L4sp_C2	192	114.419489841,
L4sp_C2	193	168.980463972,
L4sp_C2	202	260.382886902,
L4sp_C2	205	103.390059695,
L4sp_C2	206	281.598306234,
L4sp_C2	208	275.263094738,
L4sp_C2	212	260.248263979,
L4sp_C2	214	258.781548487,266.785064999,
L4sp_C2	215	65.131827115,
L4sp_C2	216	306.458879373,
L4sp_C2	217	259.120211732,
L4sp_C2	222	258.863850099,
L4sp_C2	225	258.96589345,
L4sp_C2	230	258.633980496,
L4sp_C2	233	275.0128595,
L4sp_C2	235	34.8971706053,
L4sp_C2	236	260.064943946,
L4sp_C2	240	260.804314794,
L4sp_C2	241	227.625372274,
L4sp_C2	243	209.464859989,
L4sp_C2	255	330.852966257,
L4sp_C2	256	282.486860548,
L4sp_C2	259	249.972855604,
L4sp_C2	274	49.759145395,
L4sp_C2	278	258.128848853,
L4sp_C2	286	235.382568666,
L4sp_C2	288	275.021815491,
L4sp_C2	291	258.821595676,260.681441107,339.115299767,
L4sp_C2	297	260.037317049,
L4sp_C2	300	45.0632944838,
L4sp_C2	309	37.8216148437,
L4sp_C2	317	172.167250697,200.437589614,256.834194303,
L4sp_C2	320	123.484320605,
L4sp_C2	326	259.187758253,
L4sp_C2	329	244.693412668,
L4sp_C2	332	275.407036175,
L4sp_C2	333	33.1870858339,
L4sp_C2	334	150.002455999,
L4sp_C2	338	286.386953475,
L4sp_C2	344	247.009002761,260.939602763,
L4sp_C2	345	96.1357754175,
L4sp_C2	347	83.7796688959,
L4sp_C2	351	258.69885098,318.291044689,
L4sp_C2	352	213.730578931,
L4sp_C2	355	258.05562243,260.054688553,
L4sp_C2	358	129.806053244,
L4sp_C2	359	130.992188124,275.010044548,
L4sp_C2	360	182.378087963,
L4sp_C2	361	282.158835594,
L4sp_C2	379	241.258697927,258.951491431,
L4sp_C2	382	179.44992795,
L4sp_C2	385	240.747343486,259.314099611,
L4sp_C2	389	176.945854724,
L4sp_C2	390	243.795972099,
L4sp_C2	394	141.188817521,
L4sp_C2	396	162.408280589,
L4sp_C2	398	330.463513243,
L4sp_C2	401	258.580843333,
L4sp_C2	405	259.802847243,
L4sp_C2	407	39.8215649232,197.123151728,
L4sp_C2	414	275.720032725,
L4sp_C2	421	308.05461713,
L4sp_C2	422	260.970398684,
L4sp_C2	425	305.782527605,
L4sp_C2	428	257.75975259,
L4sp_C2	429	173.146424628,
L4sp_C3	1	180.863915612,
L4sp_C3	2	20.9051147955,
L4sp_C3	9	83.0469160065,
L4sp_C3	12	296.464062265,
L4sp_C3	16	285.703937729,
L4sp_C3	30	95.2352634477,
L4sp_C3	34	151.195609711,
L4sp_C3	38	343.467756866,
L4sp_C3	48	321.61582503,
L4sp_C3	52	113.280231404,
L4sp_C3	53	179.195557006,
L4sp_C3	63	163.760519819,
L4sp_C3	64	120.948290803,
L4sp_C3	66	50.744975572,
L4sp_C3	70	252.873082199,
L4sp_C3	72	107.135519263,
L4sp_C3	82	300.793572133,
L4sp_C3	93	108.861342703,
L4sp_C3	98	234.286506924,
L4sp_C3	99	234.729432251,253.503889392,
L4sp_C4	7	48.2997080479,
L4sp_C4	8	226.983958725,
L4sp_C4	15	58.0992467256,
L4sp_D1	6	243.469573951,
L4sp_D1	9	247.692554344,
L4sp_D1	16	11.0004939452,
L4sp_D1	19	283.337161356,
L4sp_D1	21	135.061150733,
L4sp_D1	29	317.74904227,
L4sp_D1	34	252.483842124,
L4sp_D1	36	48.861645456,52.0559145739,
L4sp_D1	37	239.030748362,
L4sp_D1	43	242.388754837,
L4sp_D1	46	117.07086528,
L4sp_D1	49	186.240604177,
L4sp_D1	53	255.909312053,
L4sp_D1	66	85.0556629987,
L4sp_D2	6	105.229262749,
L4sp_D2	13	223.271388724,
L4sp_D2	18	320.022342742,
L4sp_D2	34	209.907737795,
L4sp_D2	37	124.463014829,245.477388345,
L4sp_D2	41	36.0658450716,
L4sp_D2	43	103.462169849,
L4sp_D2	44	62.0792630007,
L4sp_D2	47	77.150785423,
L4sp_D2	49	130.924828841,
L4sp_D2	53	182.745900042,
L4sp_D2	56	316.739153802,
L4sp_D2	58	4.58784569724,
L4sp_D2	60	265.371043969,332.28330132,
L4sp_D2	66	324.745671537,
L4sp_D2	67	160.509845242,
L4sp_D2	71	330.459591169,
L4sp_D2	78	12.9074328684,40.2772225258,
L4sp_D3	5	209.945037426,
L4ss_B2	0	253.887702788,
L4ss_B2	1	83.8642892625,112.210901505,
L4ss_B2	12	26.0212876449,
L4ss_B2	18	213.85952117,
L4ss_B2	21	237.608439924,
L4ss_B2	34	149.019251391,
L4ss_B2	39	115.563713632,
L4ss_B2	44	229.822639156,
L4ss_B2	48	7.5325299188,
L4ss_B3	3	278.293632886,
L4ss_C1	2	168.903742443,
L4ss_C1	4	131.249541504,
L4ss_C1	6	7.68194123257,
L4ss_C1	7	197.851973145,
L4ss_C1	13	309.463628871,
L4ss_C1	14	40.2604833819,78.118771203,
L4ss_C1	28	204.781301533,
L4ss_C1	29	292.240365897,
L4ss_C1	42	199.587752293,
L4ss_C1	43	272.775117058,
L4ss_C1	49	282.217015724,
L4ss_C1	56	80.7992322372,
L4ss_C1	57	294.193824041,
L4ss_C1	62	173.4044288,
L4ss_C1	64	312.14962555,
L4ss_C1	69	137.223440287,
L4ss_C1	74	109.297725653,216.421452552,265.98478631,
L4ss_C1	83	148.035498907,
L4ss_C2	13	311.509699831,
L4ss_C2	15	286.471761384,335.247361632,
L4ss_C2	18	212.124955817,
L4ss_C2	20	310.449998486,336.473534375,
L4ss_C2	21	147.528086037,
L4ss_C2	25	287.535679324,
L4ss_C2	27	273.13729103,
L4ss_C2	35	101.613642352,
L4ss_C2	37	289.391464426,
L4ss_C2	40	284.322853866,
L4ss_C2	44	272.553486185,
L4ss_C2	45	287.99460842,
L4ss_C2	48	282.059013449,
L4ss_C2	56	257.268268276,
L4ss_C2	66	0.552008364983,
L4ss_C2	67	30.6017990101,277.379365377,
L4ss_C2	70	273.633564817,
L4ss_C2	74	128.346691869,
L4ss_C2	77	282.339429086,321.962091059,
L4ss_C2	80	297.29385565,
L4ss_C2	90	212.644025162,
L4ss_C2	96	235.635357803,
L4ss_C2	98	274.98151108,
L4ss_C2	100	49.5721258455,
L4ss_C2	102	312.786176381,
L4ss_C2	103	290.780094348,
L4ss_C2	105	60.683583318,
L4ss_C2	115	257.867441304,
L4ss_C2	128	284.649219669,
L4ss_C2	129	213.894103133,
L4ss_C2	132	287.586648263,
L4ss_C2	135	81.77062615,
L4ss_C2	143	81.9828813297,284.586261785,
L4ss_C2	144	280.452043089,
L4ss_C2	145	140.149072826,287.488521151,
L4ss_C2	147	169.529079107,257.779427551,
L4ss_C2	151	277.28331604,
L4ss_C2	152	66.4384883926,
L4ss_C2	157	0.927462162836,
L4ss_C2	163	286.30146366,
L4ss_C2	164	96.1595737739,
L4ss_C2	165	282.917596201,
L4ss_C2	170	276.793578317,
L4ss_C2	171	342.113809938,
L4ss_C2	175	254.657488641,
L4ss_C2	180	141.296047642,212.949060771,
L4ss_C2	184	289.597826019,
L4ss_C2	186	162.460811227,
L4ss_C2	193	289.467968992,
L4ss_C2	198	279.218456286,
L4ss_C2	205	138.942560043,248.573179295,338.182814655,
L4ss_C2	206	268.427057751,
L4ss_C2	207	142.357311057,
L4ss_C2	209	24.9357290466,
L4ss_C2	210	190.497932756,
L4ss_C2	211	10.3944492286,
L4ss_C2	216	281.908180141,
L4ss_C2	228	1.7669284592,
L4ss_C2	229	56.3757473048,234.858028179,
L4ss_C2	231	52.5881930307,
L4ss_C2	232	225.439359375,
L4ss_C2	233	226.670658534,
L4ss_C2	234	285.846387119,
L4ss_C2	244	256.984004098,272.827405373,
L4ss_C2	248	149.415237163,199.874911382,
L4ss_C2	253	289.838127304,
L4ss_C2	256	94.5856136732,
L4ss_C2	261	146.260951521,
L4ss_C2	265	29.8634804282,
L4ss_C2	275	3.95339586879,194.554069077,
L4ss_C2	280	289.848247812,
L4ss_C2	281	257.765942402,
L4ss_C2	287	114.2123584,
L4ss_C2	288	287.595565501,
L4ss_C2	294	40.9525637659,
L4ss_C2	297	105.756487601,
L4ss_C2	301	329.77450453,
L4ss_C2	307	283.246773522,
L4ss_C2	308	283.209564441,
L4ss_C2	311	331.433131978,
L4ss_C2	316	278.474792719,
L4ss_C2	317	283.526789598,
L4ss_C2	319	287.103476522,
L4ss_C2	334	272.934558068,
L4ss_C2	338	236.71062312,272.102421141,
L4ss_C2	339	273.035635537,
L4ss_C2	342	53.0622407464,
L4ss_C2	350	308.773739389,
L4ss_C2	355	20.4847637315,254.811334303,
L4ss_C2	371	189.195719278,272.266072306,290.71579278,
L4ss_C2	379	65.2210842392,
L4ss_C2	382	268.653529016,
L4ss_C2	385	281.403803321,
L4ss_C2	395	277.324876102,
L4ss_C2	399	196.304618653,
L4ss_C2	403	278.012570737,
L4ss_C2	406	174.06738719,289.408654918,
L4ss_C2	409	265.556098342,
L4ss_C2	410	283.253470172,
L4ss_C2	415	190.072975352,
L4ss_C2	421	282.211840911,
L4ss_C2	434	278.523852954,
L4ss_C2	438	206.936342497,
L4ss_C2	440	132.52951047,
L4ss_C2	442	139.669743715,
L4ss_C2	444	173.477893652,278.162058879,
L4ss_C2	447	264.119124355,
L4ss_C2	455	114.128322904,
L4ss_C2	458	114.216629347,
L4ss_C2	460	134.151981098,
L4ss_C2	464	283.139652524,
L4ss_C2	465	269.235295208,
L4ss_C2	469	286.734384301,
L4ss_C2	481	273.627784435,
L4ss_C2	490	324.268389742,
L4ss_C2	493	254.811069859,
L4ss_C2	494	182.296535269,
L4ss_C2	501	41.5241347782,138.172745614,
L4ss_C2	504	171.773298096,
L4ss_C2	506	156.383176252,
L4ss_C2	507	256.581628882,283.377797909,
L4ss_C2	515	256.432376167,
L4ss_C2	521	284.790235212,
L4ss_C2	523	342.06337196,
L4ss_C2	526	308.500025045,
L4ss_C2	529	75.8190645524,
L4ss_C2	532	257.064911993,
L4ss_C2	534	58.7958665749,
L4ss_C2	538	128.203939235,
L4ss_C2	543	26.7074823642,273.26415369,291.097201203,
L4ss_C2	551	286.894784094,
L4ss_C2	557	162.54310056,
L4ss_C2	558	275.736292864,
L4ss_C2	560	146.986206673,
L4ss_C2	566	278.063173854,
L4ss_C2	568	302.786358909,
L4ss_C2	573	256.796545902,
L4ss_C2	575	184.306815012,
L4ss_C2	576	252.156588076,
L4ss_C2	578	314.291203087,
L4ss_C2	580	147.576312921,
L4ss_C2	582	256.986643017,
L4ss_C2	585	277.740267536,287.279597342,
L4ss_C2	587	59.6302306582,
L4ss_C2	591	69.2486920915,
L4ss_C2	597	6.67218302103,54.1746029045,
L4ss_C2	601	127.833102466,
L4ss_C2	609	51.9697825826,113.455476225,
L4ss_C2	610	284.210099111,
L4ss_C2	611	5.96067752534,60.4694210461,
L4ss_C2	616	317.117037683,
L4ss_C2	618	35.4274984313,
L4ss_C2	619	116.086749318,
L4ss_C2	623	179.49689043,262.093210953,
L4ss_C2	636	120.801773619,
L4ss_C2	643	256.349026861,
L4ss_C2	648	74.8543741626,270.481463736,
L4ss_C2	650	250.179730959,
L4ss_C2	651	277.258582383,
L4ss_C2	655	171.31271259,289.235061664,
L4ss_C2	657	93.4509476382,
L4ss_C2	663	297.45160426,
L4ss_C2	678	178.298405169,
L4ss_C2	680	256.11545326,
L4ss_C2	689	283.532574956,
L4ss_C2	693	100.19405565,283.152536669,
L4ss_C2	695	300.537639806,
L4ss_C2	705	73.7630725181,
L4ss_C2	710	306.992857755,
L4ss_C2	712	8.81397943248,
L4ss_C2	713	231.543158628,
L4ss_C2	717	198.471078375,
L4ss_C2	719	282.456048205,
L4ss_C2	721	284.688502972,
