# presynaptic cell type	cell ID	spike times
L5st_B2	180	275.652051556,
L5st_B2	182	178.958366943,
L5st_B2	185	188.877530521,280.54996858,
L5st_B2	187	180.512848568,
L5st_B2	190	124.814460112,
L5st_B2	191	217.122118671,
L5st_B2	195	261.35865028,
L5st_B2	200	88.6114203618,
L5st_B2	201	238.208172124,
L5st_B2	203	161.224517206,
L5st_B2	205	29.6352267066,303.131598228,
L5st_B2	206	258.927399323,
L5st_B2	207	76.1587869132,143.82832963,
L5st_B2	213	110.323331226,
L5st_B2	215	296.207159901,
L5st_B2	222	170.708846321,261.435364391,
L5st_B2	223	101.142698316,
L5st_B2	226	88.1681599515,174.839978513,
L5st_B2	229	275.423549399,276.090172531,
L5st_B2	230	182.501915067,257.487057844,
L5st_B2	233	91.1977294323,
L5st_B2	237	119.60278294,
L5st_B2	239	272.542667619,
L5st_B2	244	99.5451100583,
L5st_B2	247	28.7168065368,
L5st_B2	248	149.287549102,
L5st_B2	255	186.290624699,
L5st_B2	262	250.020479625,
L5st_B2	264	46.975135394,248.013697349,
L5st_B2	265	126.059020317,
L5st_B2	267	54.9243256216,
L5st_B2	269	169.457616138,
L5st_B2	273	252.904660555,
L5st_B2	275	279.137703586,
L5st_B2	276	279.80864189,
L5st_B2	277	142.884107009,283.359842189,
L5st_B2	278	245.742957907,
L5st_B2	282	81.2514734475,270.370472976,
L5st_B2	284	276.365929687,314.942937689,
L5st_B2	285	253.307020493,
L5st_B2	286	326.015502874,
L5st_B2	287	16.8139921089,
L5st_B2	294	255.700513556,
L5st_B2	295	98.1265597205,
L5st_B2	297	260.505545791,
L5st_B2	300	172.267372577,
L5st_B2	302	91.2259434298,
L5st_B2	305	27.3928689833,
L5st_B2	308	211.630951617,
L5st_B2	315	103.068818985,
L5st_B2	321	68.418615531,
L5st_B2	324	342.795551612,
L5st_B2	330	211.84557816,
L5st_B2	332	288.811744859,
L5st_B2	337	144.247435537,
L5st_B3	4	254.482472509,
L5st_B3	5	57.9113779034,
L5st_B3	6	45.9018627124,
L5st_B3	9	235.634816831,
L5st_B3	17	307.891779547,
L5st_B3	19	318.289214046,
L5st_B3	22	15.0714566458,
L5st_B3	25	37.0420399653,
L5st_B3	26	165.752158381,187.195530126,
L5st_B3	29	188.430336553,
L5st_B3	30	282.606805701,
L5st_B3	34	148.124284039,
L5st_B3	38	178.185125219,291.942614962,
L5st_B3	39	67.6103765687,
L5st_B3	42	146.082892724,
L5st_B3	44	175.50256201,235.349150879,257.112344242,328.026531489,
L5st_B3	49	49.1603707048,100.685776141,
L5st_B3	52	230.598617755,
L5st_B3	53	223.153359792,
L5st_B3	54	47.1420305983,
L5st_B3	58	6.39764518088,
L5st_B3	59	189.957943743,
L5st_B4	0	68.1866065157,
L5st_B4	1	113.950338903,
L5st_B4	3	6.5753830404,139.523337676,
L5st_B4	4	182.343564865,
L5st_B4	6	79.1783920881,
L5st_B4	7	178.885735637,
L5st_B4	13	240.267825755,
L5st_B4	15	213.883164809,
L5st_B4	16	94.8330017911,125.518834813,
L5st_B4	17	94.9557406724,
L5st_B4	18	212.054641231,
L5st_Beta	1	86.7285708662,
L5st_Beta	2	147.955912359,297.419380393,
L5st_Beta	3	243.970037343,
L5st_Beta	4	25.664175181,
L5st_Beta	5	154.537045925,
L5st_Beta	8	171.020911047,279.746638453,
L5st_Beta	10	61.7126845365,257.502721034,
L5st_Beta	15	138.194901787,
L5st_Beta	17	202.708854739,
L5st_Beta	21	137.26915749,
L5st_Beta	25	13.3265990472,
L5st_Beta	27	68.2325635054,
L5st_Beta	29	123.159278263,
L5st_Beta	31	13.1989557694,
L5st_Beta	34	12.9785550727,344.705468456,
L5st_Beta	37	128.134213098,
L5st_Beta	38	100.754653457,
L5st_Beta	40	282.873751491,
L5st_Beta	42	121.359593334,
L5st_Beta	47	222.12600873,
L5st_Beta	48	175.602445056,
L5st_Beta	49	66.7448807214,277.049095125,
L5st_Beta	52	46.5947704451,
L5st_Beta	58	74.8231645786,182.283897487,
L5st_Beta	61	196.368127329,213.009436476,
L5st_Beta	64	23.8286165196,236.968555141,
L5st_C1	3	104.581960645,
L5st_C1	5	106.529231495,
L5st_C1	8	268.989542088,
L5st_C1	21	27.6029525278,
L5st_C1	23	109.73263202,246.867909098,
L5st_C1	25	290.420590087,
L5st_C1	35	78.8862106888,
L5st_C1	42	164.077184739,262.596535537,
L5st_C1	51	9.37426394187,
L5st_C1	54	313.898868618,
L5st_C1	55	178.804528229,
L5st_C1	58	197.395196695,
L5st_C1	60	145.553315391,
L5st_C1	61	56.1367661849,72.2954664576,
L5st_C1	66	4.98860575983,
L5st_C1	69	288.105146285,
L5st_C1	72	94.0914258408,148.197792348,
L5st_C1	75	316.934583119,
L5st_C1	81	117.801467147,
L5st_C1	83	190.800136265,
L5st_C1	84	266.209472681,
L5st_C1	86	107.685119275,
L5st_C1	89	170.897302378,193.991615496,
L5st_C1	91	59.0432087154,76.4098687067,
L5st_C1	92	180.36745675,
L5st_C1	96	80.0407554512,
L5st_C1	98	78.6674299796,
L5st_C1	111	27.7967292213,
L5st_C1	116	203.71535959,251.108676053,
L5st_C1	119	40.9966526971,
L5st_C1	122	11.2167544687,
L5st_C1	123	285.40744753,
L5st_C1	124	147.567910295,171.582922249,
L5st_C1	125	166.198154214,
L5st_C1	127	270.996647932,
L5st_C1	130	32.1177024417,278.314831199,
L5st_C1	133	281.305747094,
L5st_C1	134	212.884157741,
L5st_C1	136	159.089943204,
L5st_C1	137	282.302909304,
L5st_C1	138	66.1652002317,
L5st_C1	139	8.70514830137,
L5st_C1	141	238.84888635,
L5st_C1	146	22.5236494282,282.680183254,
L5st_C1	147	257.951352451,
L5st_C1	150	240.227718877,
L5st_C1	151	306.423367288,
L5st_C1	152	228.040047636,
L5st_C1	157	195.17147676,
L5st_C1	159	173.507535011,
L5st_C1	161	331.841967734,
L5st_C1	164	84.7673348043,
L5st_C1	165	293.147718176,
L5st_C1	168	210.58960638,
L5st_C1	175	249.51885391,
L5st_C1	180	157.650652195,
L5st_C1	182	38.5640735312,
L5st_C1	183	272.676700873,
L5st_C1	184	73.9239936604,
L5st_C1	187	17.1794296707,
L5st_C1	190	257.354844385,
L5st_C1	192	10.3021297052,
L5st_C1	198	120.88547495,
L5st_C1	200	172.407815252,
L5st_C1	205	133.982505736,
L5st_C1	206	201.005705449,
L5st_C1	207	43.5732530162,57.2805191083,277.333917143,
L5st_C1	208	186.601077228,
L5st_C1	219	148.49137304,
L5st_C1	221	128.794958353,339.817051061,
L5st_C1	227	129.680275491,
L5st_C1	230	184.320949625,
L5st_C1	231	205.458777494,
L5st_C1	233	266.437379711,
L5st_C1	234	33.0235232924,
L5st_C1	235	159.864396153,
L5st_C1	236	57.4544257881,
L5st_C1	240	193.512603005,243.55315627,266.482194976,
L5st_C1	241	19.1015590797,
L5st_C1	243	204.572627541,
L5st_C1	246	65.0037770566,155.547223823,163.451258181,
L5st_C1	247	243.116365983,
L5st_C1	253	87.5128816158,109.789925888,158.089253228,
L5st_C1	255	262.539066091,
L5st_C1	259	249.137737388,
L5st_C1	262	212.22020944,285.172904385,
L5st_C1	270	167.066358367,
L5st_C1	274	66.580513221,
L5st_C1	275	125.525538369,
L5st_C1	276	122.192707445,
L5st_C1	277	61.3775162521,111.011127114,
L5st_C1	283	148.558369601,
L5st_C1	284	283.118116577,
L5st_C1	285	280.905041608,
L5st_C1	291	26.1764821617,
L5st_C1	294	266.08617784,
L5st_C1	295	22.9111394889,
L5st_C1	297	11.4946861978,
L5st_C1	299	285.715792187,339.112309883,
L5st_C1	300	279.303942436,
L5st_C1	302	223.283388815,303.724542333,
L5st_C1	303	21.8810663651,167.516002851,
L5st_C1	307	32.1536857672,
L5st_C1	310	122.345968293,259.66532506,
L5st_C1	314	47.2120737939,
L5st_C1	317	28.3911149316,
L5st_C1	318	186.576368676,341.956793518,
L5st_C1	320	312.929333849,
L5st_C1	325	337.244337603,
L5st_C1	326	212.13033095,
L5st_C1	327	69.7904528886,
L5st_C1	331	294.640329961,
L5st_C1	332	219.797451062,287.251234308,
L5st_C1	334	42.9608431323,
L5st_C1	335	9.33155688974,216.247899235,
L5st_C1	336	273.676366336,
L5st_C1	337	132.674415844,278.749132947,
L5st_C1	342	173.637006225,
L5st_C1	343	33.0633626595,
L5st_C1	344	11.9060815574,280.465319946,
L5st_C1	347	75.9747698765,218.344846718,
L5st_C1	352	76.1145427728,
L5st_C1	353	235.191141873,
L5st_C1	354	64.6242959385,
L5st_C1	355	225.720423078,289.046745696,
L5st_C1	359	161.641583823,
L5st_C1	365	251.459558887,
L5st_C1	366	44.5797192438,170.274906632,
L5st_C1	367	75.2644440173,
L5st_C1	369	138.902702715,
L5st_C1	370	39.0390572995,
L5st_C1	373	155.129086769,
L5st_C1	384	44.8418257049,138.596798389,
L5st_C1	386	173.617509503,
L5st_C1	389	24.5212210003,126.887303173,344.10306232,
L5st_C1	390	58.5084737491,
L5st_C1	396	325.06671738,
L5st_C1	399	342.103843494,
L5st_C1	402	101.809965817,
L5st_C1	404	244.757777105,
L5st_C1	405	213.6894265,
L5st_C1	407	246.317341961,
L5st_C1	411	95.1455901475,
L5st_C1	421	332.269064213,
L5st_C1	422	68.5191339426,
L5st_C1	430	77.5562436028,
L5st_C1	434	59.6432202564,
L5st_C1	435	81.3769004352,
L5st_C1	436	199.024387951,
L5st_C1	438	29.2360055503,121.354981455,296.437352087,
L5st_C1	442	247.356107978,
L5st_C1	443	100.82527536,
L5st_C1	444	284.121030899,
L5st_C1	447	26.326715612,169.770620389,285.658412995,
L5st_C1	449	220.164844657,
L5st_C1	453	294.214758422,
L5st_C1	460	110.545999304,
L5st_C1	465	68.3992444015,
L5st_C1	469	14.4971913043,
L5st_C1	474	8.16381215047,
L5st_C1	476	336.712270989,
L5st_C1	477	18.8234445717,
L5st_C1	478	329.512119283,
L5st_C1	479	62.108433441,
L5st_C1	480	97.0862394008,181.11033936,265.619204991,
L5st_C1	481	29.1211997849,
L5st_C1	483	174.790222329,
L5st_C1	485	17.5419519659,
L5st_C2	0	322.907195494,
L5st_C2	6	204.032860027,
L5st_C2	7	81.3377857962,
L5st_C2	10	238.54039203,
L5st_C2	11	121.246854462,
L5st_C2	14	287.363523744,
L5st_C2	19	166.256128783,
L5st_C2	25	146.820695025,
L5st_C2	32	116.321037863,
L5st_C2	35	169.689477198,
L5st_C2	36	83.053550646,
L5st_C2	37	214.072122982,
L5st_C2	40	326.893125575,
L5st_C2	42	290.336527262,
L5st_C2	46	194.402006982,
L5st_C2	47	60.781672259,
L5st_C2	49	138.381671541,
L5st_C2	50	234.103258522,325.092635541,
L5st_C2	55	6.3157430937,
L5st_C2	56	94.1572883887,178.038858439,191.491197672,
L5st_C2	59	181.487384121,
L5st_C2	65	221.440211533,
L5st_C2	67	154.899369485,
L5st_C2	68	274.329905972,333.800435715,
L5st_C2	75	287.695806036,
L5st_C2	81	80.737498919,
L5st_C2	90	45.0081563454,
L5st_C2	91	255.66065213,
L5st_C2	95	231.592040945,
L5st_C2	96	286.472094319,
L5st_C2	107	261.360481701,
L5st_C2	108	274.347079333,
L5st_C2	110	122.46105833,
L5st_C2	112	238.532391945,239.433738077,
L5st_C2	114	95.1644790094,
L5st_C2	116	188.071221312,213.596878035,
L5st_C2	119	29.3187657941,
L5st_C2	121	145.631435475,287.251028528,
L5st_C2	122	243.573615072,
L5st_C2	124	197.344500235,
L5st_C2	129	5.72115209187,
L5st_C2	130	146.957974643,
L5st_C2	131	37.3153810417,112.41759679,
L5st_C2	133	147.757610884,
L5st_C2	134	259.236482972,
L5st_C2	138	265.304969515,
L5st_C2	141	205.900879416,
L5st_C2	144	227.569993374,
L5st_C2	145	279.004619004,
L5st_C2	151	293.804668348,
L5st_C2	152	180.371535132,327.201410716,
L5st_C2	154	293.970018167,
L5st_C2	157	326.530764382,
L5st_C2	159	270.948343322,
L5st_C2	169	48.6128538157,
L5st_C2	171	70.5924490738,75.6825339729,210.319846241,
L5st_C2	174	307.029200745,
L5st_C2	175	31.078440818,271.144654199,
L5st_C2	176	291.315638202,
L5st_C2	178	21.057642605,
L5st_C2	179	139.085600416,
L5st_C2	180	14.8657250231,
L5st_C2	182	105.97114776,
L5st_C2	184	10.9613734673,308.764737519,
L5st_C2	186	311.461257235,
L5st_C2	187	89.1440927664,
L5st_C2	189	122.346181544,
L5st_C2	190	224.25367448,293.208962705,
L5st_C2	192	209.255635464,
L5st_C2	194	24.7139715529,
L5st_C2	195	208.961742009,
L5st_C2	198	328.472583538,
L5st_C2	204	294.224982922,
L5st_C2	205	200.28679986,
L5st_C2	208	255.188917903,
L5st_C2	209	258.171742183,
L5st_C2	210	301.94611624,
L5st_C2	212	198.581188044,
L5st_C2	215	86.0831421574,
L5st_C2	219	64.3927350048,219.236416576,
L5st_C2	220	312.432743497,
L5st_C2	221	37.5999544262,333.927629117,
L5st_C2	223	44.9460309323,69.8399712234,
L5st_C2	226	279.719147174,306.533917166,
L5st_C2	233	176.551865611,263.732111419,
L5st_C2	234	124.829479601,
L5st_C2	235	260.665919155,
L5st_C2	236	159.257872979,
L5st_C2	238	224.824921513,
L5st_C2	243	87.1382956404,
L5st_C2	246	201.159889576,
L5st_C2	247	265.999386241,
L5st_C2	254	313.673204861,
L5st_C2	255	60.0690842795,143.78442732,
L5st_C2	257	168.260245694,317.297120411,
L5st_C2	259	281.709409718,
L5st_C2	261	75.6824378666,
L5st_C2	264	121.638744555,
L5st_C2	266	67.108721466,
L5st_C2	271	21.3101651413,
L5st_C2	274	96.9024461377,313.456008923,
L5st_C2	275	17.7693197594,307.716602522,
L5st_C2	276	228.079356234,
L5st_C2	282	168.450202203,
L5st_C2	283	305.26973594,
L5st_C2	291	150.776653705,243.400397983,
L5st_C2	293	296.0228185,
L5st_C2	298	136.634981955,
L5st_C2	301	141.784296062,
L5st_C2	303	69.5153027932,
L5st_C2	307	275.976545061,
L5st_C2	312	297.262956733,
L5st_C2	313	164.382616061,338.585640388,
L5st_C2	314	98.7011986893,
L5st_C2	315	252.157192109,
L5st_C2	318	294.896237538,
L5st_C2	319	294.438034969,
L5st_C2	320	197.242791254,
L5st_C2	321	74.7501569378,
L5st_C2	326	204.755976308,
L5st_C2	327	142.552379021,307.3904881,
L5st_C2	329	315.521983144,
L5st_C2	331	117.262973873,148.109165633,
L5st_C2	340	298.556204369,
L5st_C2	344	112.802918863,
L5st_C2	354	140.593451019,
L5st_C2	356	72.8980805554,
L5st_C2	363	114.719120855,
L5st_C2	365	6.04163417966,150.080358117,
L5st_C2	367	189.582663989,
L5st_C2	368	17.1710327228,
L5st_C2	373	102.905939322,
L5st_C2	374	7.25502555897,
L5st_C2	375	234.656126488,
L5st_C2	376	280.741174225,336.046119378,
L5st_C2	380	230.911424634,
L5st_C2	386	5.2815297359,222.17060837,260.584416023,
L5st_C2	387	145.941071568,
L5st_C2	389	189.522937892,
L5st_C2	392	340.88239134,
L5st_C2	394	114.464232783,
L5st_C2	398	46.1526445542,
L5st_C2	399	245.570488807,
L5st_C2	406	22.5494978526,56.1266745686,
L5st_C2	413	113.63375012,
L5st_C2	420	147.719938579,
L5st_C2	422	88.1591683251,
L5st_C2	423	258.073783171,
L5st_C2	426	332.602134063,
L5st_C2	438	333.485329851,
L5st_C2	439	67.483208123,
L5st_C2	441	33.3575432238,
L5st_C2	443	131.587596822,155.667579357,
L5st_C2	446	242.096547615,
L5st_C2	448	75.2567346761,132.683332868,
L5st_C2	449	310.2474178,
L5st_C2	452	250.112603111,
L5st_C2	453	149.964913411,
L5st_C2	454	48.5019957329,
L5st_C2	457	24.4870374076,
L5st_C2	458	160.133630527,
L5st_C2	459	289.382024886,
L5st_C2	464	67.5009370622,106.078751639,182.380833148,
L5st_C2	467	318.723707608,
L5st_C2	470	109.094081513,233.406943279,
L5st_C2	471	227.807287647,
L5st_C2	475	40.9629289788,186.643425033,263.253891702,
L5st_C2	482	270.410862545,
L5st_C2	483	30.6580221268,142.334874634,
L5st_C2	484	209.786882193,
L5st_C2	486	10.1881476528,
L5st_C2	487	257.611080817,
L5st_C2	502	9.09887717514,
L5st_C2	510	120.574414225,
L5st_C2	514	114.378756522,
L5st_C2	519	219.73764849,263.075463023,
L5st_C2	521	105.586500268,205.682444883,
L5st_C2	526	231.059336239,
L5st_C2	528	287.171818748,
L5st_C2	529	102.330069734,134.378722628,
L5st_C2	531	314.358153145,
L5st_C2	533	9.85634253073,
L5st_C2	536	121.210966987,
L5st_C2	537	270.22454081,
L5st_C2	546	14.1618679436,
L5st_C2	554	140.11745448,
L5st_C2	556	128.677177572,
L5st_C2	561	89.7950758511,
L5st_C2	563	300.44611231,
L5st_C2	567	123.117701879,
L5st_C2	571	166.804955807,
L5st_C2	572	255.675536969,278.756491272,
L5st_C2	573	240.881601528,
L5st_C2	577	239.073681168,
L5st_C2	579	64.362660137,126.594225713,
L5st_C2	580	16.3770652527,338.473862575,
L5st_C2	581	91.3366116717,
L5st_C2	582	184.975876255,223.254035698,
L5st_C2	583	140.134782399,
L5st_C2	588	67.9368099442,296.203663234,
L5st_C2	591	275.646719614,
L5st_C2	593	212.027607002,
L5st_C2	595	201.652155947,
L5st_C2	598	282.145141086,
L5st_C2	599	31.0072935486,
L5st_C2	601	146.304578078,
L5st_C2	606	197.070079168,
L5st_C2	607	339.978569604,
L5st_C2	608	238.079723591,
L5st_C2	610	294.663657199,
L5st_C2	611	206.370706175,
L5st_C2	613	54.5317850458,
L5st_C2	614	156.658116889,
L5st_C2	624	95.5676711828,
L5st_C2	630	208.856508645,
L5st_C2	631	288.238797231,
L5st_C2	632	256.445486007,277.179150203,
L5st_C2	636	189.65947409,
L5st_C2	638	228.605321533,283.00459211,
L5st_C2	639	277.002086244,
L5st_C2	643	204.767626207,
L5st_C2	644	338.443760628,
L5st_C2	652	294.373489742,
L5st_C2	654	87.1036397017,202.217814961,
L5st_C2	655	172.803727521,
L5st_C2	662	101.395315674,
L5st_C2	663	313.280673421,
L5st_C2	667	287.657408817,294.205839589,
L5st_C2	668	288.923121375,
L5st_C2	669	70.2760163791,178.674671986,
L5st_C2	670	69.2384969916,
L5st_C2	674	322.400498428,
L5st_C2	676	224.066849015,
L5st_C2	678	31.9695909731,
L5st_C2	680	110.44928051,
L5st_C2	683	205.010067358,304.007151321,
L5st_C2	691	141.889841757,
L5st_C2	692	108.335627583,
L5st_C2	695	89.9065357793,
L5st_C2	699	135.793844968,
L5st_C2	700	287.465854836,
L5st_C2	701	279.756614109,
L5st_C2	705	19.6519593029,
L5st_C2	706	214.330572529,
L5st_C2	708	293.831113269,
L5st_C2	710	112.079556581,
L5st_C2	713	287.220473585,
L5st_C2	716	173.460409449,
L5st_C2	717	207.00494897,
L5st_C2	721	141.169643446,257.108321421,
L5st_C2	726	177.112345905,
L5st_C2	727	103.067189687,
L5st_C2	735	33.7109426197,
L5st_C2	738	173.647548259,
L5st_C2	740	32.7412713233,196.001967137,
L5st_C2	741	286.20032667,
L5st_C2	742	9.93298388906,
L5st_C2	747	126.319192501,
L5st_C2	768	288.674073981,
L5st_C2	769	179.874293648,
L5st_C2	774	33.9350421485,270.387228113,
L5st_C2	775	218.911070209,
L5st_C2	781	279.143407631,
L5st_C2	783	267.45444969,
L5st_C2	784	57.842526919,
L5st_C2	785	312.307278907,
L5st_C2	787	107.042426042,226.410865601,
L5st_C3	2	104.653260231,
L5st_C3	9	273.94751836,
L5st_C3	11	279.371349333,
L5st_C3	12	78.4395085218,
L5st_C3	14	281.357971675,
L5st_C3	15	59.2400249055,
L5st_C3	17	190.322344368,
L5st_C3	18	81.7047470812,124.896863101,
L5st_C3	19	306.636884276,
L5st_C3	20	81.4141982512,
L5st_C3	21	239.710205173,
L5st_C3	22	182.691805735,
L5st_C3	24	23.5078719794,
L5st_C3	28	134.328954012,
L5st_C3	30	73.6122605279,
L5st_C3	31	66.6918819916,
L5st_C3	34	146.169828178,
L5st_C3	53	150.208272515,233.957693263,
L5st_C3	57	184.061475751,
L5st_C3	61	112.714441318,
L5st_C3	62	12.2692979937,248.35647699,
L5st_C3	66	16.6673455215,
L5st_C3	67	142.410333788,271.490994801,
L5st_C3	68	92.4940347234,
L5st_C3	71	333.222698098,
L5st_C3	72	14.4838425892,
L5st_C3	75	279.357822849,
L5st_C3	77	185.469219764,
L5st_C3	80	151.238288446,
L5st_C4	3	308.475782666,330.323250409,
L5st_C4	4	227.213581825,242.306681052,
L5st_C4	6	339.654065455,
L5st_C4	7	310.789385912,
L5st_D1	0	195.737418863,
L5st_D1	3	92.5320590819,
L5st_D1	5	18.9680296313,214.524267659,
L5st_D1	7	36.7829153472,
L5st_D1	9	192.425595594,
L5st_D1	16	41.5323953267,
L5st_D1	18	89.5981897709,98.0109516432,
L5st_D1	24	17.8094346967,
L5st_D1	28	107.895956794,
L5st_D1	30	117.761342796,
L5st_D1	32	49.4426156382,172.244965422,
L5st_D1	35	29.4657366986,
L5st_D1	36	77.9584810392,289.99986688,
L5st_D1	38	126.658263126,
L5st_D1	40	256.015050182,
L5st_D1	41	61.4788313413,224.085764251,
L5st_D1	45	132.204269953,
L5st_D1	46	219.170204321,
L5st_D1	47	88.011682321,
L5st_D1	49	286.266166481,
L5st_D1	52	275.248723241,319.181329949,
L5st_D1	60	139.651448201,
L5st_D1	63	97.2627066961,
L5st_D1	64	281.370972611,
L5st_D1	65	75.3373210248,
L5st_D1	68	114.503820376,123.915086025,
L5st_D1	73	179.590108393,
L5st_D1	74	33.2057795852,
L5st_D1	76	200.503534783,
L5st_D1	80	0.617319532747,
L5st_D1	82	297.964082004,
L5st_D1	85	188.729509817,
L5st_D1	97	91.2187835373,
L5st_D1	100	295.928926579,
L5st_D1	110	102.145536972,186.78424652,
L5st_D1	112	183.21814921,
L5st_D1	114	222.851346984,233.985128954,
L5st_D1	121	222.190420814,
L5st_D1	122	67.694092201,303.005406797,
L5st_D1	124	65.9590229207,284.26677874,
L5st_D1	126	257.205002847,
L5st_D1	132	58.4441518194,
L5st_D1	133	251.225316344,256.386176537,
L5st_D1	134	174.081021653,
L5st_D1	135	111.731268829,338.854849246,
L5st_D1	137	32.252899791,
L5st_D2	1	255.887329669,
L5st_D2	2	340.457966999,
L5st_D2	3	63.5499724014,160.77442058,
L5st_D2	5	186.250708967,267.012514852,
L5st_D2	7	240.065585849,
L5st_D2	9	0.76989750815,285.277498663,
L5st_D2	10	118.949894941,
L5st_D2	12	121.374940651,
L5st_D2	23	282.387102046,
L5st_D2	24	133.313032603,
L5st_D2	27	17.3169383417,
L5st_D2	28	217.266411065,
L5st_D2	29	272.411583972,
L5st_D2	30	266.306830119,
L5st_D2	31	38.7435499509,
L5st_D2	32	171.347623092,
L5st_D2	35	78.9277442547,174.898990589,
L5st_D2	42	159.86390172,
L5st_D2	47	333.99987295,
L5st_D2	48	102.00126039,
L5st_D2	51	208.566967115,
L5st_D2	52	66.9260941138,
L5st_D2	56	116.036457447,
L5st_D2	59	223.609600969,
L5st_D2	62	55.3737059331,
L5st_D2	63	120.754565397,172.962377815,314.528254424,316.38022793,
L5st_D2	65	189.94082668,
L5st_D2	66	44.7667583478,
L5st_D2	72	297.356476216,
L5st_D2	74	336.032461517,
L5st_D2	75	280.309989012,
L5st_D2	77	218.376260959,292.126331124,
L5st_D2	79	9.95397333897,
L5st_D2	84	288.169642618,
L5st_D2	87	209.222188249,
L5st_D2	88	70.742373713,
L5st_D2	91	92.1547394303,
L5st_D2	93	178.054892614,
L5st_D2	95	258.843569053,
L5st_D2	97	141.187029536,
L5st_D3	0	76.4305416931,342.170371195,
L5st_D3	1	33.7546397939,
L5st_D3	3	187.06294595,
L5st_D3	9	235.371553351,
L5st_D3	14	9.05923414797,
L5st_D3	19	178.480379522,
L5st_D3	27	232.216242616,
L5st_D3	41	31.1382135696,320.948189571,
L5st_D3	43	291.538281808,
L5st_D3	45	146.346628365,
L5st_D3	47	123.740282515,
L5st_D3	53	36.687827508,
L5st_Delta	0	273.870795337,
L5st_Delta	3	154.326131591,
L5st_Delta	9	16.2103404483,
L5st_Delta	10	36.3903307508,
L5st_Delta	15	110.612738661,
L5st_Delta	18	155.188932473,
L5st_Delta	21	177.045481777,
L5st_Delta	22	138.35846327,
L5st_Delta	23	204.629092299,233.345879695,
L5st_Delta	25	118.813740946,
L5st_Delta	28	120.334720312,
L5st_Gamma	1	62.6200067672,
L5st_Gamma	6	234.014602068,
L5st_Gamma	7	279.813975352,
L5st_Gamma	9	55.9359230716,264.12253078,
L5st_Gamma	10	318.337413943,
L5st_Gamma	14	135.231898902,
L5st_Gamma	15	214.084944905,
L5st_Gamma	29	255.575437788,
L5st_Gamma	34	316.329881809,
L5tt_A1	0	15.23836148,131.437715315,
L5tt_A1	1	264.542103196,
L5tt_A3	0	11.9039061516,285.697397697,295.606061847,
L5tt_A4	0	117.24006315,145.387824417,
L5tt_A4	2	27.3006586259,136.788254565,298.114680635,
L5tt_A4	3	301.037124744,331.883604294,
L5tt_A4	4	333.043164433,
L5tt_B1	0	104.703936042,145.959897569,194.889018431,
L5tt_B1	1	26.9247720504,150.288924661,266.693909859,
L5tt_B1	2	274.179998684,
L5tt_B1	3	81.5247982189,84.0783864117,
L5tt_B1	4	182.87774131,210.659988693,
L5tt_B1	9	260.8556958,
L5tt_B1	10	290.129558374,
L5tt_B1	11	257.455140561,286.081928911,293.744219976,
L5tt_B1	12	58.2389030639,
L5tt_B1	13	53.083455076,85.9599572574,154.503791277,
L5tt_B1	14	79.1411416012,150.158556354,
L5tt_B1	15	106.224697586,223.439005907,229.773164661,
L5tt_B1	17	277.236014525,
L5tt_B1	18	8.26205883009,29.2548779617,
L5tt_B1	19	200.554678882,
L5tt_B1	20	249.325037037,
L5tt_B1	21	251.871490451,
L5tt_B1	22	132.988710725,300.673921673,
L5tt_B1	23	8.22638161355,166.947709138,264.106538475,
L5tt_B1	24	51.9678979134,104.737047234,339.708671071,
L5tt_B1	26	28.074500438,302.951662478,
L5tt_B1	28	67.5313163096,
L5tt_B1	29	104.252521853,222.112107358,330.234072382,
L5tt_B1	30	19.8125418895,
L5tt_B1	32	52.9387529858,196.115039506,
L5tt_B1	33	196.834849001,
L5tt_B1	34	5.13439516243,72.5908777432,328.214990118,328.839078598,
L5tt_B1	35	53.7407233994,295.73592134,
L5tt_B1	37	45.8391525194,147.390168723,
L5tt_B1	38	194.576737033,278.378501085,335.356856988,
L5tt_B1	39	98.3328191851,309.875001882,
L5tt_B1	40	66.8901282133,
L5tt_B1	42	13.3659144336,
L5tt_B1	43	34.3274581261,
L5tt_B1	47	298.7526622,
L5tt_B1	49	9.85965959361,147.188888224,197.653402157,
L5tt_B2	0	29.2737265644,185.759373999,
L5tt_B2	1	130.166357229,299.220770451,
L5tt_B2	2	238.725428965,
L5tt_B2	4	159.307824839,254.538140924,294.52467534,
L5tt_B2	5	107.584889535,
L5tt_B2	6	292.437778047,
L5tt_B2	7	107.163523514,
L5tt_B2	9	55.9578799407,237.728649273,271.363190127,324.044182864,
L5tt_B2	10	271.385891294,
L5tt_B2	11	318.187689142,
L5tt_B2	13	259.420536124,318.401656882,
L5tt_B2	14	202.204008446,
L5tt_B2	15	96.2912983942,
L5tt_B2	16	64.6317222676,258.772589448,282.930911123,
L5tt_B2	17	276.743797358,292.594555056,341.627117631,
L5tt_B2	18	4.26029776127,31.466661984,166.454827738,216.297847124,294.155253831,
L5tt_B2	19	114.862824288,339.017149411,
L5tt_B2	22	125.748050512,
L5tt_B2	25	88.7489347649,121.093340944,233.935296398,318.59201532,
L5tt_B2	26	129.625679485,259.877401675,
L5tt_B2	28	76.1576318641,
L5tt_B2	29	94.6646556969,200.116397217,
L5tt_B2	33	186.363003189,245.741900111,262.792723701,265.86633415,328.652522145,
